#Scale: 0.622623
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1588.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 423.675 33.4465 11.6994 214.245 12.4176 8.53563 794.974 86.0929 23.5999 366.899 28.5799 16.1098 0.1 0.158489
0.210017 276.639 14.8979 11.7285 141.036 5.09123 10.6571 515.153 41.5256 23.8448 240.749 12.9232 15.3216 0.158489 0.251189
0.332855 187.04 6.5208 9.50291 102.154 2.92435 9.43272 328.027 16.7309 16.6249 168.399 6.06058 11.1405 0.251189 0.398107
0.52754 122.102 2.58896 6.6945 71.9136 1.61183 5.90002 201.13 5.9221 10.5663 113.071 2.93504 7.48711 0.398107 0.630957
0.836094 78.6418 1.52261 3.05213 51.4289 1.05983 3.24844 120.47 3.86603 5.43434 74.2143 1.4574 3.86634 0.630957 1
1.32512 52.3424 1.1088 1.51067 38.1262 0.904858 1.61668 72.6808 2.09682 2.06709 50.7248 1.04149 1.75018 1 1.58489
2.10017 36.3032 0.826591 0.686783 26.8632 0.749756 0.773127 48.2024 1.39326 1.18988 35.9674 0.888645 0.775589 1.58489 2.51189
3.32855 25.3402 0.606684 0.398329 19.8232 0.574944 0.635105 32.5439 1.09737 0.468746 25.0292 0.660879 0.465879 2.51189 3.98107
5.2754 17.1299 0.438248 0.257252 13.4682 0.29457 0.468401 21.6482 0.732431 0.281364 17.0446 0.498878 0.258667 3.98107 6.30957
8.36094 10.7989 0.299192 0.121276 8.70817 0.225817 0.252884 13.2257 0.661384 0.0862064 10.8205 0.269248 0.163094 6.30957 10
