#Scale: 0.425185
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2326.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 546.242 45.4476 15.2678 287.433 18.2694 25.1431 1150.25 146.46 16.4784 536.744 44.1769 39.4795 0.1 0.158489
0.210017 318.591 20.4898 14.111 171.635 9.58838 15.2517 670.02 64.292 17.9437 310.359 20.0696 24.8968 0.158489 0.251189
0.332855 184.895 9.69585 8.67413 102.786 4.15809 10.2873 363.159 26.2327 8.28598 186.361 9.66869 13.4004 0.251189 0.398107
0.52754 108.549 4.15401 5.02892 70.8484 4.078 5.27182 182.503 9.28476 4.85254 111.868 3.56374 7.15285 0.398107 0.630957
0.836094 69.2016 3.00618 1.63357 50.6047 2.0743 2.82235 105.375 6.89483 0.48835 70.942 2.58945 2.74739 0.630957 1
1.32512 49.6728 1.98302 0.711075 38.1732 1.67141 1.56033 69.9904 4.29561 0 51.4367 1.66944 1.41037 1 1.58489
2.10017 36.1621 1.53932 0.454399 27.786 1.06365 1.25418 52.0796 2.88463 -0.268467 37.0719 1.41585 0.698914 1.58489 2.51189
3.32855 24.5714 0.788824 0.369097 19.0844 0.697422 0.873381 33.3589 1.9536 -0.0328827 25.7172 0.599592 0.425364 2.51189 3.98107
5.2754 15.2982 0.458189 0.204208 12.0246 0.315594 0.54503 20.3321 1.07016 -0.0950661 16.0518 0.448572 0.327708 3.98107 6.30957
8.36094 8.22456 0.355614 0.0776472 6.18429 0.261673 0.285575 11.7446 0.740289 0.0193624 8.56594 0.352532 0.129184 6.30957 10
