#Scale: 0.480872
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2057.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 479.435 41.5521 10.2487 252.864 15.0145 17.2338 993.54 123.724 13.0095 445.214 33.7618 26.3263 0.1 0.158489
0.210017 289.876 22.2428 8.89505 148.647 8.37662 11.4362 592.756 72.523 12.3788 274.995 17.5966 17.0659 0.158489 0.251189
0.332855 172.581 10.6994 6.16599 99.3499 6.51856 8.2263 318.094 27.3349 7.0593 169.097 8.95613 10.509 0.251189 0.398107
0.52754 106.48 4.0686 4.48398 70.09 1.79969 5.0956 180.222 10.8232 5.50517 104.222 4.22517 5.74893 0.398107 0.630957
0.836094 68.7601 2.55056 1.70884 49.4451 1.62965 2.29531 103.684 5.06548 2.94221 69.1086 2.50774 2.0201 0.630957 1
1.32512 49.0176 1.66552 0.88015 37.2789 1.16761 1.38396 70.576 2.62719 1.37732 49.1074 1.75177 1.08905 1 1.58489
2.10017 35.2602 1.31436 0.373173 27.4278 1.18539 0.438686 49.1673 2.32721 0.266098 35.4952 1.07586 0.810356 1.58489 2.51189
3.32855 24.1847 0.670298 0.383558 18.7277 0.490946 0.447037 32.431 1.10849 0.437212 24.8776 0.567276 0.510214 2.51189 3.98107
5.2754 15.5708 0.433981 0.195318 11.8793 0.312393 0.358584 21.0774 0.755831 0.219231 16.066 0.426903 0.238162 3.98107 6.30957
8.36094 8.90347 0.290248 0.104527 6.80207 0.168051 0.248905 12.0876 0.54944 0.0820217 9.16719 0.296272 0.142154 6.30957 10
