#Scale: 0.895998
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1104.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 311.624 22.5458 11.3293 169.195 12.8579 7.08539 708.259 57.6349 31.667 328.203 24.1337 13.423 0.1 0.158489
0.210017 258.467 13.5533 13.0691 141.781 10.5578 6.98634 597.713 30.5541 46.0266 268.053 13.9468 13.8206 0.158489 0.251189
0.332855 201.443 6.42487 12.0588 110.955 7.15641 6.21268 446.082 9.20544 45.1793 214.03 7.23241 13.8281 0.251189 0.398107
0.52754 146.59 3.65932 8.28423 86.3035 5.22031 3.91846 309.782 6.85403 32.2139 154.919 3.88037 10.5002 0.398107 0.630957
0.836094 99.4175 2.1396 4.78351 64.0592 3.02059 2.72399 192.352 2.49986 19.5686 105.079 2.54485 5.55683 0.630957 1
1.32512 61.4116 1.29113 1.94078 43.7556 1.50648 1.3603 106.458 1.44496 8.42348 64.6184 1.63203 1.85016 1 1.58489
2.10017 39.0726 0.792377 0.694225 30.2945 1.09592 0.628059 59.59 0.733112 3.11736 41.192 0.984234 0.679043 1.58489 2.51189
3.32855 26.4553 0.551035 0.316195 21.4477 0.726347 0.257807 37.73 0.475094 1.17482 27.7844 0.607924 0.279963 2.51189 3.98107
5.2754 18.1457 0.489141 0.10281 14.9264 0.483953 0.230291 24.8279 0.803068 0.16024 19.1582 0.522997 0.0587826 3.98107 6.30957
8.36094 12.013 0.280043 0.0835161 9.92009 0.351848 0.149866 16.1526 0.381313 0.177752 12.7284 0.283202 0.0838814 6.30957 10
