#Scale: 0.490997
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2014.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 281.683 38.9513 7.07324 175.922 19.6897 9.65321 678.788 138.627 -0.312927 327.743 50.1614 13.6546 0.1 0.158489
0.210017 188.794 22.23 4.02885 124.28 12.3818 7.89549 439.308 72.872 8.71384 215.179 28.2709 3.04347 0.158489 0.251189
0.332855 128.156 12.2628 2.4526 89.8173 7.14626 5.25352 270.61 47.3998 0.620911 145.161 14.4575 3.35419 0.251189 0.398107
0.52754 88.0013 5.5305 1.93015 65.522 3.82388 3.9514 169.967 21.9215 3.16797 98.2946 6.38155 1.5172 0.398107 0.630957
0.836094 57.4452 2.29584 1.14793 44.7913 1.96179 1.84222 99.7996 9.08567 2.18763 64.021 2.61407 1.284 0.630957 1
1.32512 39.2838 2.0115 0.470528 32.2202 1.75268 0.890114 59.8901 6.21288 -0.0709457 43.5816 2.01258 0.52779 1 1.58489
2.10017 28.2052 1.36768 0.212755 23.5844 1.27392 0.519691 42.4742 3.5058 0.0864563 30.8537 1.34252 0.0920467 1.58489 2.51189
3.32855 19.2691 0.942112 0.0475311 16.2123 0.816395 0.254147 28.12 2.10788 0.0848618 21.1427 1.00145 0.0129642 2.51189 3.98107
5.2754 12.5452 0.573713 0.0455055 10.7926 0.531491 0.195602 17.4733 1.33394 0.0236206 13.6498 0.585227 0.0116224 3.98107 6.30957
8.36094 7.72946 0.434972 0.0472035 6.7751 0.401619 0.202599 10.2644 0.786526 0.0313797 8.36145 0.470847 -0.0584965 6.30957 10
