#Scale: 0.202435
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4887.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 3261.33 570.794 91.1013 2492.74 676.348 472.165 9303.52 -887.229 9463.52 5101.78 10037 726.065 0.1 0.158489
0.210017 1093.68 79.7789 68.0071 734.724 201.624 131.396 1033.11 1685.41 1193.11 2190.22 2042.95 486.696 0.158489 0.251189
0.332855 568.214 80.244 17.528 485.074 81.7052 37.1994 1291.88 372.249 1451.88 761.538 855.346 68.6105 0.251189 0.398107
0.52754 308.247 17.9467 10.6364 270.149 37.0617 36.0869 284.915 257.368 444.915 426.016 93.3654 48.1305 0.398107 0.630957
0.836094 235.315 32.0319 5.7242 211.306 36.5946 8.89598 410.06 755.186 99.7093 293.956 210.579 46.5808 0.630957 1
1.32512 127.424 11.1751 0.603455 101.275 28.9166 1.32076 215.849 188.2 101.078 199.672 38.1667 34.3871 1 1.58489
2.10017 83.1687 10.8088 0.971329 64.7813 21.2311 0.424782 162.238 240.619 38.9724 132.582 43.0966 19.8718 1.58489 2.51189
3.32855 40.3575 7.25076 0.540894 31.8325 12.0979 1.48942 86.6128 14.3486 188.643 62.4781 18.7521 11.1286 2.51189 3.98107
5.2754 18.3294 2.7771 0.6063 16.672 3.55555 0.763507 20.8057 47.4001 26.2373 23.1655 7.62281 2.54498 3.98107 6.30957
8.36094 7.91678 1.21103 0.456768 4.85202 3.12465 0.533332 36.0497 21.0011 14.5877 14.9234 6.88954 4.17518 6.30957 10
