#Scale: 0.736529
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1343.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 272.286 22.2536 11.2174 164.679 13.2231 7.24223 594.942 83.2143 20.4941 296.788 19.9687 12.9474 0.1 0.158489
0.210017 213.839 11.058 12.2343 129.095 6.32018 8.2989 486.042 32.5461 30.3067 228.552 15.1092 10.0385 0.158489 0.251189
0.332855 164.667 4.47546 10.3432 98.586 4.47358 6.90067 367.078 13.2527 31.5927 178.633 5.59264 9.09959 0.251189 0.398107
0.52754 119.478 1.77387 7.38864 75.6044 3.06847 4.27316 254.443 5.85358 24.7529 128.605 3.42126 7.01145 0.398107 0.630957
0.836094 80.5165 1.00536 4.32905 53.8663 1.62759 2.85903 157.879 3.46132 13.5931 87.23 1.45642 4.54383 0.630957 1
1.32512 52.3614 0.646988 2.10672 38.4365 0.890022 1.65781 90.5133 1.94711 6.07698 56.4442 1.10215 1.86469 1 1.58489
2.10017 34.3269 0.411064 0.93314 27.4313 0.717909 0.791092 52.2924 0.978367 2.27936 36.5833 0.416592 0.864456 1.58489 2.51189
3.32855 23.3811 0.459503 0.448788 19.1109 0.517445 0.49563 32.9797 1.23174 0.675236 25.1651 0.486029 0.397346 2.51189 3.98107
5.2754 16.2146 0.35288 0.207918 13.5974 0.345673 0.275485 21.9119 1.10531 0.191326 17.3552 0.359047 0.181137 3.98107 6.30957
8.36094 10.6826 0.175014 0.175472 8.97114 0.110948 0.264663 14.6015 0.66912 0.0634003 11.3794 0.220411 0.136008 6.30957 10
