#Scale: 0.721342
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1371.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 981.449 56.194 43.6902 462.051 67.0791 43.4839 1298.76 76.302 53.2151 592.539 12.2965 50.5383 0.1 0.158489
0.210017 576.101 24.0591 25.811 222.047 25.6513 20.7191 777.601 25.8066 37.7072 333.174 15.343 20.3752 0.158489 0.251189
0.332855 375.398 12.6153 19.1074 187.826 21.4291 8.48315 487.627 10.9483 26.4901 238.491 7.4328 16.289 0.251189 0.398107
0.52754 208.401 7.75975 7.24504 103.155 8.76944 5.14229 266.013 8.2988 11.2408 139.616 5.36089 4.56184 0.398107 0.630957
0.836094 131.625 2.84634 6.07201 64.9334 1.80418 3.19645 161.742 2.36549 7.82768 97.6159 1.99833 4.99211 0.630957 1
1.32512 83.4823 0.857605 3.35799 56.4666 -1.04348 4.52311 96.2861 0.870033 4.08947 68.7999 1.34471 2.7188 1 1.58489
2.10017 57.5545 0.937366 1.6761 44.3101 0 3.90547 64.5266 1.24731 1.74045 49.3147 0.758366 1.63232 1.58489 2.51189
3.32855 39.7243 0.548256 0.891705 23.7951 1.17972 1.13011 44.6753 0.556705 1.01782 34.9613 0.412071 1.01147 2.51189 3.98107
5.2754 27.3323 0.649992 0.576488 17.5535 0.566261 0.483772 30.3305 0.959858 0.383528 24.47 0.174047 1.1694 3.98107 6.30957
8.36094 17.7254 0.423216 0.374664 13.8982 0.159125 0.678208 19.1831 0.551142 0.277039 16.1792 0.0962906 0.727588 6.30957 10
