#Scale: 0.736529
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1343.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 955.738 54.4127 43.3267 303.42 14.6153 35.0864 1269.4 83.9894 57.6653 577.55 28.938 42.7354 0.1 0.158489
0.210017 576.699 30.1769 20.6434 160.594 49.7273 5.8812 770.844 41.6186 23.6112 344.615 9.32312 32.5286 0.158489 0.251189
0.332855 369.007 12.2049 18.7292 175.452 17.3804 4.74487 475.993 13.1918 19.1024 235.322 3.63316 19.881 0.251189 0.398107
0.52754 216.198 4.59947 9.73402 108.851 1.04258 10.8172 277.656 4.40573 13.9851 138.78 3.2377 6.58362 0.398107 0.630957
0.836094 132.937 3.94212 5.32887 64.2372 2.19186 3.89761 159.855 4.2746 5.92395 102.542 1.82304 6.31427 0.630957 1
1.32512 83.8253 0.996643 3.12003 57.8798 1.57553 1.99003 95.8308 1.46994 3.04491 69.5086 0.289001 3.29588 1 1.58489
2.10017 57.7893 0.829071 1.62918 39.28 1.5428 1.0473 65.2147 1.07513 1.67255 49.3337 0.33604 2.07295 1.58489 2.51189
3.32855 39.9659 0.578533 0.825943 27.8995 -0.202425 1.6522 43.4472 0.620075 0.683693 36.5509 0.617062 1.08056 2.51189 3.98107
5.2754 27.3808 0.742929 0.459042 19.8937 0.0466118 0.972023 30.1455 1.04481 0.32032 24.329 0.297682 0.822458 3.98107 6.30957
8.36094 17.9275 0.46711 0.301151 13.3055 0.517018 0.465951 19.7119 0.400084 0.458685 15.9238 0.466406 0.125398 6.30957 10
