#Scale: 0.480872
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2057.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 293.694 35.496 11.8044 184.78 16.6978 11.356 682.392 144.259 -15.9385 347.22 39.5895 24.8651 0.1 0.158489
0.210017 193.466 22.8319 5.18596 128.654 13.5395 9.00956 444.249 81.6766 3.43906 221.331 24.6001 5.84506 0.158489 0.251189
0.332855 127.06 13.2348 2.55733 86.9181 7.14979 5.28739 278.626 45.8448 3.94275 145.087 16.6069 1.69336 0.251189 0.398107
0.52754 87.9344 5.34347 1.93448 67.4307 3.65124 3.8567 165.166 19.5578 2.70248 97.1809 6.67915 1.58373 0.398107 0.630957
0.836094 56.1991 2.33873 1.05117 44.5313 2.31765 1.67554 97.8042 7.23853 3.06674 61.9407 2.79182 0.91869 0.630957 1
1.32512 38.6164 2.10325 0.160954 31.5082 1.97191 0.608728 59.7242 5.21848 0 42.9814 2.24962 0.125874 1 1.58489
2.10017 27.8042 1.46123 0.137497 23.6416 1.25157 0.466845 42.0083 2.86583 0.349072 29.9833 1.68637 -0.00488281 1.58489 2.51189
3.32855 18.7984 1.04677 -0.0361481 15.8973 0.894648 0.252783 27.4572 2.19891 0.0511475 20.5711 1.18707 -0.183451 2.51189 3.98107
5.2754 12.4042 0.500592 0.0637178 10.5859 0.489305 0.279561 18.0891 1.33018 0.0414429 13.4625 0.572739 0.00796509 3.98107 6.30957
8.36094 7.42356 0.386909 0.0185246 6.39832 0.33017 0.187731 10.1275 0.8982 -0.134121 8.1229 0.441985 -0.0543346 6.30957 10
