#Scale: 0.247998
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3989.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1741.96 127.067 102.647 1103.05 122.132 170.44 4896.93 3093.82 429.875 2192.72 992.751 349.703 0.1 0.158489
0.210017 740.768 62.1794 18.8962 500.087 56.8362 27.6793 1831.04 1663.65 54.5251 926.743 327.544 128.431 0.158489 0.251189
0.332855 285.42 14.6842 13.3829 218.94 12.0933 17.9554 543.242 205.602 39.0566 343.923 97.3463 31.0078 0.251189 0.398107
0.52754 172.658 4.21214 6.81143 146.464 6.2634 9.10674 287.042 134.689 28.7446 193.601 27.8162 11.5502 0.398107 0.630957
0.836094 135.011 6.19809 2.36868 118.389 9.377 5.10905 209.061 38.0978 19.0493 148.058 19.8717 5.6105 0.630957 1
1.32512 100.885 6.44119 2.14362 82.8933 8.71027 4.59487 184.11 25.8913 14.832 114.503 24.1796 3.84517 1 1.58489
2.10017 63.2506 3.87316 0.99839 52.7662 3.641 1.47469 108.65 23.5434 5.78128 71.6969 16.1835 3.82418 1.58489 2.51189
3.32855 35.1305 2.16146 0.70652 29.0287 2.63146 1.60924 58.2217 12.195 2.85381 40.5942 7.84215 1.67263 2.51189 3.98107
5.2754 19.4205 1.12955 0.398647 15.3786 2.00379 0.383327 28.5783 7.69671 1.11933 24.0503 2.63089 1.3982 3.98107 6.30957
8.36094 8.40207 0.621585 0.323618 5.71442 1.15691 0.611902 16.723 3.90208 0.789121 11.1133 2.43696 0.769101 6.30957 10
