#Scale: 0.536560
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1843.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 970.326 117.641 38.4974 478.713 54.7665 28.2907 1469.38 179.261 70.194 649.845 76.8837 10.2664 0.1 0.158489
0.210017 586.069 52.9958 21.3012 222.737 24.1247 8.56172 880.039 97.7807 30.366 417.498 23.7406 28.7908 0.158489 0.251189
0.332855 321.627 20.0389 13.4419 157.716 16.522 10.0835 476.389 41.7253 16.4547 225.38 1.55605 16.23 0.251189 0.398107
0.52754 181.811 9.7341 6.79684 88.4042 6.9403 0.983932 261.46 13.1584 11.9873 134.757 8.65701 6.95287 0.398107 0.630957
0.836094 115.958 6.35432 3.88988 82.6514 10.3238 3.95005 146.254 6.01833 5.76172 97.4522 5.51025 4.15637 0.630957 1
1.32512 72.7922 3.33173 1.64974 47.2565 5.72485 0.211269 87.1631 3.90792 2.42815 66.6823 2.35849 1.99008 1 1.58489
2.10017 51.0066 1.81615 1.21806 36.1322 1.34927 0.814747 60.3838 2.58069 2.01701 46.5295 1.55458 1.07595 1.58489 2.51189
3.32855 35.6117 1.31557 0.93261 22.3661 1.84423 0.843119 41.4084 1.08178 1.28065 33.9544 1.19065 0.828728 2.51189 3.98107
5.2754 24.2397 1.08747 0.580933 17.3821 0.705164 0.524923 28.9756 0.889669 0.949512 21.7991 1.27226 0.358757 3.98107 6.30957
8.36094 14.9061 0.459369 0.501765 11.7278 0.463742 0.505176 17.1128 0.37368 0.763651 13.7642 0.515848 0.297842 6.30957 10
