#Scale: 0.551747
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1793.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 984.682 113.783 38.8102 338.528 32.3676 32.4759 1504.19 188.049 66.4357 651.322 67.7136 33.7545 0.1 0.158489
0.210017 582.253 49.9865 19.8339 214.386 16.8902 5.32207 865.467 78.8664 26.9924 404.568 28.525 22.6495 0.158489 0.251189
0.332855 323.59 15.387 14.4562 178.145 11.1046 12.522 454.196 25.1002 17.4226 235.375 9.28157 14.9827 0.251189 0.398107
0.52754 191.926 9.28702 7.9052 92.6901 4.47822 4.06367 258.945 16.8406 10.4132 153.038 4.45119 8.46727 0.398107 0.630957
0.836094 111.716 6.24331 3.33002 68.0851 2.61642 5.83755 137.972 8.41684 3.83109 97.7123 5.57039 4.08784 0.630957 1
1.32512 73.0488 3.30338 1.53323 42.8793 4.23597 1.15227 89.826 4.6372 1.42159 64.6948 1.87646 2.63399 1 1.58489
2.10017 50.9475 1.59069 1.43117 34.2554 2.15094 0.910824 62.2777 1.87064 1.86496 44.3513 1.342 1.61092 1.58489 2.51189
3.32855 36.4415 1.09656 0.981449 22.9759 1.17894 1.02205 44.6003 1.19434 1.29187 32.0666 1.07943 1.37032 2.51189 3.98107
5.2754 24.6915 0.990091 0.630148 16.5694 0.583488 0.87729 29.3814 1.17755 0.665962 22.2755 0.819851 0.553694 3.98107 6.30957
8.36094 15.2152 0.46049 0.481019 11.4212 0.278097 0.996045 17.4716 0.447952 0.631632 14.0232 0.475422 0.311267 6.30957 10
