#Scale: 0.888404
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1113.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 309.31 21.7233 11.7462 176.749 15.0276 6.65535 684.797 56.8712 27.8582 322.911 23.6045 12.0119 0.1 0.158489
0.210017 253.664 12.2451 13.0354 139.591 11.671 5.89256 566.795 32.8264 39.0193 268.161 13.6041 14.5771 0.158489 0.251189
0.332855 199.294 6.97664 11.1691 111.275 7.73071 5.47405 432.908 17.363 34.9202 212.714 7.79416 12.6574 0.251189 0.398107
0.52754 145.97 3.51047 8.66231 86.3493 4.97576 3.99918 303.372 8.09177 29.8146 155.295 4.00272 10.4622 0.398107 0.630957
0.836094 98.1365 2.10455 4.82492 63.2124 3.30318 2.35739 188.866 3.76163 18.2943 104.011 2.63496 5.43288 0.630957 1
1.32512 60.8982 1.23492 1.91442 43.7057 1.87286 1.11631 104.645 1.43685 7.8858 64.0466 1.64513 1.90997 1 1.58489
2.10017 38.7865 0.747211 0.735832 30.295 1.20355 0.514671 58.9297 0.793388 3.0679 40.7507 0.956039 0.687153 1.58489 2.51189
3.32855 26.3149 0.558477 0.326344 21.2731 0.905293 0.205107 37.6984 0.579697 1.2645 27.6422 0.615273 0.250565 2.51189 3.98107
5.2754 18.0294 0.497843 0.0918026 14.5395 0.649784 0.100446 25.3198 0.756859 0.282099 19.1129 0.50312 0.0720921 3.98107 6.30957
8.36094 11.9343 0.292382 0.0821648 9.68967 0.382905 0.133928 16.5317 0.519262 0.168205 12.6569 0.318452 0.0613823 6.30957 10
