#Scale: 0.253060
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3909.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 5.27616 2.33826 0.302996 0.61605 0.0356282 0.084081 3.25038 1.37643 0.314181 1.17072 0.417802 0.126605 0.1 0.158489
0.210017 3.84998 1.79636 0.596713 0.70986 0.0169706 0.0701638 2.73294 1.07188 0.406163 1.12343 0.386756 0.0670233 0.158489 0.251189
0.332855 2.79978 0.266762 0.380505 0.730351 0.0554991 -0.00634474 2.04482 0.286632 0.224037 1.21206 0.20437 0.105013 0.251189 0.398107
0.52754 2.33125 0.117914 0.385044 0.791763 0.0587195 0.0117695 1.8458 0.191597 0.290554 1.15706 0.127552 0.0360518 0.398107 0.630957
0.836094 1.75572 0.281873 0.112821 0.877085 0.0240279 0.0384017 1.53991 0.235404 0.123046 1.08571 0.107207 0.0165676 0.630957 1
1.32512 2.49236 0.343715 0.172759 0.788989 0.0415533 0.0244582 1.96645 0.375631 0.163787 1.14034 0.141395 0.0319182 1 1.58489
2.10017 2.60204 0.220423 0.385658 0.765437 0.0619406 0.00252521 1.9917 0.277923 0.24835 1.17022 0.16121 0.0756081 1.58489 2.51189
3.32855 2.3548 0.391888 0.182655 0.804476 0.0419031 0.0288747 1.89438 0.358389 0.151296 1.13024 0.138257 0.0394056 2.51189 3.98107
5.2754 2.30941 0.281063 0.282265 0.776786 0.0574439 0.0225475 1.79392 0.301494 0.23361 1.18775 0.146729 0.0530668 3.98107 6.30957
8.36094 3.1987 0.306678 0.582601 0.674919 0.102436 0.0482963 2.15887 0.143023 0.218003 1.27299 0.164917 0.0786754 6.30957 10
