#Scale: 0.526435
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1879.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 987.342 100.045 53.6705 489.791 47.7829 44.2618 1548.39 168.282 66.2972 647.318 52.1801 55.587 0.1 0.158489
0.210017 580.567 53.238 25.8004 263.943 12.1102 22.4827 885.887 79.9895 40.7761 408.814 36.0409 15.4154 0.158489 0.251189
0.332855 329.4 22.7393 13.134 131.134 5.28346 21.8831 504.618 39.9554 20.4218 235.63 11.6762 10.6565 0.251189 0.398107
0.52754 174.797 11.5231 4.24443 103.18 9.26427 5.52618 245.299 20.0103 6.17853 134.704 5.29933 6.07597 0.398107 0.630957
0.836094 111.504 6.56947 3.16219 73.6927 7.64104 2.325 148.285 8.25282 5.49084 90.7183 5.24795 4.31258 0.630957 1
1.32512 72.0009 3.54293 1.33299 45.0889 3.79255 0.193928 90.9934 3.92101 2.53364 63.4075 3.34512 1.70938 1 1.58489
2.10017 50.9332 2.17533 1.02569 33.6424 2.05371 1.20422 61.4511 2.34071 1.35139 46.8659 1.7968 1.17485 1.58489 2.51189
3.32855 34.7006 1.58774 0.639969 22.9333 2.22969 1.17331 41.7282 1.45415 0.73595 32.0452 1.47834 0.627722 2.51189 3.98107
5.2754 23.7914 1.15825 0.46521 18.0918 0.645773 0.992855 28.0682 1.3482 0.446985 21.752 1.07715 0.398935 3.98107 6.30957
8.36094 14.5321 0.545228 0.416992 10.8031 0.62536 0.39512 16.5702 0.589512 0.494558 13.8537 0.529301 0.419711 6.30957 10
