#Scale: 0.782092
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1265.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 284.282 21.248 11.9525 164.827 9.78337 9.53506 641.268 73.313 22.3912 300.429 25.5241 8.06558 0.1 0.158489
0.210017 230.174 8.84343 14.0387 135.794 2.28912 12.8246 510.315 43.7719 24.4471 243.443 11.7271 11.6319 0.158489 0.251189
0.332855 179.045 3.94185 12.9008 105.226 4.77351 5.61563 387.33 15.9737 36.6396 192.319 4.57278 12.66 0.251189 0.398107
0.52754 130.052 1.31888 9.32887 82.0926 0.259834 7.74755 264.56 12.6788 21.1374 138.894 2.56073 8.7598 0.398107 0.630957
0.836094 85.7404 1.96919 4.25316 57.1354 1.85539 2.77517 163.209 7.19786 11.607 91.7515 2.70144 3.6252 0.630957 1
1.32512 55.5052 0.826237 2.15682 40.302 1.6697 1.06613 92.8887 2.2037 6.44032 59.7136 0.94371 2.30456 1 1.58489
2.10017 35.171 0.736656 0.748161 27.732 0.913912 0.498686 53.0199 1.28321 2.22522 37.3485 0.864609 0.571999 1.58489 2.51189
3.32855 24.556 0.407946 0.483829 20.4771 0.315334 0.646305 33.9976 1.30556 0.543312 25.8425 0.563396 0.312788 2.51189 3.98107
5.2754 16.916 0.260176 0.267553 14.2037 0.269499 0.345389 22.3931 0.820684 0.171551 17.9858 0.319111 0.207348 3.98107 6.30957
8.36094 11.4588 -0.121542 0.525612 9.68369 -0.187134 0.59085 15.3917 0.114164 0.474516 12.0657 -0.055171 0.477555 6.30957 10
