#Scale: 0.678310
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1458.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 887.003 67.9656 28.7059 278.86 53.6659 1.32916 1179.49 98.2643 34.0691 585.83 33.8762 34.4703 0.1 0.158489
0.210017 592.821 27.9321 26.6253 190.302 24.2242 14.7237 783.265 47.663 22.8436 397.887 5.31598 44.6768 0.158489 0.251189
0.332855 339.547 13.6701 12.7637 141.947 10.1145 10.3259 450.491 21.2651 15.6422 219.404 8.44739 13.1293 0.251189 0.398107
0.52754 213.345 7.84418 9.38947 100.258 5.11697 5.50885 274.81 10.287 10.1137 147.427 6.09805 7.54427 0.398107 0.630957
0.836094 128.821 2.39095 5.78615 76.6622 5.71954 4.02844 158.782 2.84338 6.99164 96.159 1.37032 5.09493 0.630957 1
1.32512 78.7451 0.786247 3.36159 50.3916 1.84981 5.70113 91.8651 1.20235 2.8249 65.4273 -0.132317 3.98827 1 1.58489
2.10017 55.7915 1.08478 1.62904 41.5204 0.482891 2.64505 63.0249 1.91427 1.16009 48.2062 0.151653 2.28695 1.58489 2.51189
3.32855 39.5083 0.802322 0.863255 25.788 0.196136 1.51296 44.3942 1.36341 0.734047 35.113 0.38765 1.25243 2.51189 3.98107
5.2754 26.569 0.715189 0.475971 17.8721 -0.0709572 1.24176 29.7603 1.01686 0.420956 23.6508 0.507317 0.604645 3.98107 6.30957
8.36094 17.2502 0.440365 0.384447 11.0887 0.0890007 0.676355 19.8938 0.61796 0.419514 14.6469 0.295197 0.369223 6.30957 10
