#Scale: 0.465685
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2124.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 960.378 138.928 27.5879 397.26 50.0386 28.0612 1649.28 258.769 57.5255 722.576 76.4694 31.5903 0.1 0.158489
0.210017 542.398 59.2264 13.6846 236.532 34.7554 1.16183 939.021 89.3657 39.4991 398.505 36.6557 18.6658 0.158489 0.251189
0.332855 299.019 24.5536 15.366 116.584 15.4219 3.69264 499.831 29.8281 38.453 236.667 17.1229 12.1488 0.251189 0.398107
0.52754 169.129 14.403 4.04872 76.1252 11.9548 0.761864 245.573 17.9095 8.24596 154.363 8.06117 7.00832 0.398107 0.630957
0.836094 101.191 6.7018 3.50457 57.813 4.57108 1.09251 144.408 10.6968 6.70543 89.3384 4.01454 4.58089 0.630957 1
1.32512 69.5787 3.79111 2.13283 37.9659 1.98433 1.45198 97.1704 4.8878 4.86583 63.504 3.51348 2.50171 1 1.58489
2.10017 50.3126 2.48971 1.27369 34.2319 2.59485 0.526012 64.6549 2.35857 2.9878 47.021 2.4859 1.03575 1.58489 2.51189
3.32855 34.4671 1.69854 0.957653 24.4379 1.62354 0.239054 44.3509 1.89549 2.22382 31.7978 1.48418 0.855726 2.51189 3.98107
5.2754 22.5617 1.09215 0.717741 15.9898 0.6957 0.551431 28.6975 1.44514 1.06913 21.0363 0.844881 0.795826 3.98107 6.30957
8.36094 12.9766 0.615368 0.394422 10.1375 0.452217 0.372453 16.4624 0.540188 0.810596 11.7696 0.6085 0.281377 6.30957 10
