#Scale: 0.642873
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1538.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 403.596 35.9405 9.46213 203.212 12.1221 9.56052 730.443 92.5488 12.2397 351.118 25.6718 17.2952 0.1 0.158489
0.210017 279.863 15.3152 11.2591 138.23 5.59373 9.68724 513.89 38.2635 19.6969 241.327 12.969 12.55 0.158489 0.251189
0.332855 189.993 6.47836 9.64703 98.8869 2.34851 7.99502 331.318 16.2472 18.3291 169.626 7.16766 12.0962 0.251189 0.398107
0.52754 124.995 3.14355 6.27557 71.8724 2.17003 5.66621 206.705 10.6016 10.0853 113.452 2.35087 8.32043 0.398107 0.630957
0.836094 80.0438 1.40411 3.3589 52.4274 0.807327 3.73977 120.491 4.70182 5.03566 75.0181 1.09969 4.02404 0.630957 1
1.32512 53.3815 0.937294 1.60307 37.0426 0.755478 1.68854 74.2711 2.17276 2.58044 51.8674 1.01997 1.86821 1 1.58489
2.10017 36.831 0.727776 0.765961 27.249 0.513241 1.13687 48.5028 1.44837 1.0452 36.2207 0.835049 0.926273 1.58489 2.51189
3.32855 25.6361 0.532297 0.469114 19.9653 0.433115 0.698025 32.6585 0.892384 0.626419 25.2196 0.601665 0.497168 2.51189 3.98107
5.2754 17.4104 0.397202 0.276596 13.6396 0.19532 0.469116 21.7581 0.847403 0.154228 17.2878 0.408398 0.364315 3.98107 6.30957
8.36094 11.057 0.245034 0.186039 8.76713 0.110645 0.278981 13.6934 0.610418 0.149886 10.9842 0.196896 0.231501 6.30957 10
