#Scale: 0.556810
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1776.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 415.668 42.1974 6.98294 225.757 18.5287 10.0429 779.555 118.625 1.46997 377.211 34.9258 24.0364 0.1 0.158489
0.210017 275.528 20.78 9.15097 134.218 10.7051 6.24048 532.429 56.1588 13.5253 252.706 16.028 17.223 0.158489 0.251189
0.332855 179.288 9.20729 7.32021 96.8022 4.17531 7.8549 319.239 23.8221 9.02704 170.149 8.68201 10.4792 0.251189 0.398107
0.52754 114.719 3.86302 5.29916 72.0339 2.44942 5.47731 190.459 7.77133 10.0717 108.603 3.64345 5.80118 0.398107 0.630957
0.836094 72.9899 2.15038 2.38165 49.0307 1.94011 2.38923 108.271 4.25898 3.21188 72.5792 1.81914 3.26537 0.630957 1
1.32512 49.8761 1.57097 1.16821 35.4985 1.29767 1.4911 70.4531 2.42741 1.71793 49.8783 1.65393 1.37196 1 1.58489
2.10017 35.4499 0.933056 0.664642 25.9875 0.829885 0.800741 49.2323 1.34074 0.799015 35.3512 1.00093 0.803303 1.58489 2.51189
3.32855 24.4338 0.70978 0.349171 18.7433 0.731998 0.56683 32.7835 0.886677 0.279709 24.349 0.735378 0.470852 2.51189 3.98107
5.2754 16.425 0.436661 0.228661 12.9931 0.305574 0.56461 21.0748 0.767561 0.0865021 16.5351 0.469313 0.272057 3.98107 6.30957
8.36094 9.96121 0.338214 0.0756054 8.09506 0.126744 0.377652 12.4729 0.815743 -0.121984 10.028 0.347386 0.13435 6.30957 10
