#Halo mass averages in bins of observed stellar mass.
#For satellites, the satellite peak halo mass is used, rather than the host halo's peak halo mass.
#<Mh>: Linear average of peak halo mass (in Msun) in each bin.
#<Log(Mh)>: Average of Log_10(peak halo mass/Msun) in each bin.
#<WL(Mh)>: <Mh^2/3>^(3/2), i.e., weak-lensing-averaged halo mass; i.e., average of (peak halo mass (in Msun) to the two-thirds power), taken to the 3/2 power.
#Bestfit_X_Counts is the number of galaxies of type X in the bin for the bestfit model.
#Log10(SM_Center)(0) <Mh>(1) Err+(2) Err-(3) <Log(Mh)>(4) Err+(5) Err-(6) <WL(Mh)>(7) Err+(8) Err-(9) <Mh>(10) Err+(11) Err-(12) <Log(Mh)>(13) Err+(14) Err-(15) <WL(Mh)>(16) Err+(17) Err-(18) <Mh>(19) Err+(20) Err-(21) <Log(Mh)>(22) Err+(23) Err-(24) <WL(Mh)>(25) Err+(26) Err-(27) <Mh>(28) Err+(29) Err-(30) <Log(Mh)>(31) Err+(32) Err-(33) <WL(Mh)>(34) Err+(35) Err-(36) <Mh>(37) Err+(38) Err-(39) <Log(Mh)>(40) Err+(41) Err-(42) <WL(Mh)>(43) Err+(44) Err-(45) <Mh>(46) Err+(47) Err-(48) <Log(Mh)>(49) Err+(50) Err-(51) <WL(Mh)>(52) Err+(53) Err-(54) <Mh>(55) Err+(56) Err-(57) <Log(Mh)>(58) Err+(59) Err-(60) <WL(Mh)>(61) Err+(62) Err-(63) (64) HM_Left_Edge(65) HM_Right_Edge(66) Bestfit_Galaxy_Counts(67) Bestfit_Central_Counts(68) Bestfit_Central_SF_Counts(69) Bestfit_Central_Q_Counts(70) Bestfit_Satellite_Counts(71) Bestfit_SF_Counts(72) Bestfit_Q_Counts(73) 
7.1 1.05435e+10 5.33954e+08 2.49934e+08 9.89897 0.0140114 0.00730228 9.59839e+09 4.15383e+08 2.10233e+08 1.03026e+10 4.66191e+08 2.50781e+08 9.88712 0.0118008 0.00727177 9.36697e+09 3.62757e+08 2.03404e+08 1.03026e+10 4.67397e+08 2.50752e+08 9.88712 0.0118246 0.00722694 9.36698e+09 3.63918e+08 2.03389e+08 1.02803e+10 -4.74276e+07 3.63595e+09 9.88348 0.00177288 0.0824127 9.07666e+09 8.17879e+07 2.54522e+09 1.21012e+10 8.92853e+08 2.7632e+08 9.97386 0.0246286 0.00726032 1.11416e+10 7.70306e+08 2.2811e+08 1.05434e+10 5.34314e+08 2.49891e+08 9.89896 0.0140266 0.00729942 9.59831e+09 4.1903e+08 2.0794e+08 1.25638e+10 7.64281e+08 5.80979e+09 9.93677 0.0234728 0.134084 1.08564e+10 6.84819e+08 4.24742e+09 7 7.2 1.47057e+07 1.27351e+07 1.27344e+07 704 1.9706e+06 1.47047e+07 935
7.3 3.63942e+10 3.85556e+09 2.70914e+09 10.5206 0.0434265 0.0387726 3.52931e+10 3.68104e+09 2.74701e+09 3.7496e+10 4.61418e+09 2.78881e+09 10.5345 0.0519781 0.0384874 3.6391e+10 4.5513e+09 2.84645e+09 3.7496e+10 4.61368e+09 2.76388e+09 10.5346 0.0520544 0.0384159 3.63924e+10 4.55713e+09 2.8182e+09 3.71896e+10 1.97997e+08 2.64125e+10 10.3425 0.0813713 0.363393 3.16472e+10 3.23107e+09 2.14189e+10 3.28286e+10 2.84774e+09 2.07535e+09 10.4754 0.0379496 0.0326614 3.18179e+10 2.8093e+09 2.10162e+09 3.63933e+10 3.86423e+09 2.70174e+09 10.5206 0.0435877 0.0386095 3.52934e+10 3.73108e+09 2.72705e+09 3.87959e+10 -2.90222e+08 2.6704e+10 10.4133 0.0889835 0.408914 3.43762e+10 2.14408e+09 2.30905e+10 7.2 7.4 592025 452276 452146 130 139749 591783 242
7.5 4.57604e+10 3.4743e+09 3.18608e+09 10.6206 0.0311136 0.0358467 4.43998e+10 3.35426e+09 3.26139e+09 4.7923e+10 5.32332e+09 3.33151e+09 10.6425 0.0474253 0.0356407 4.65619e+10 5.36983e+09 3.39644e+09 4.79182e+10 5.38518e+09 3.32451e+09 10.6425 0.0475245 0.0353651 4.65586e+10 5.37973e+09 3.39003e+09 6.03641e+10 -5.58991e+09 4.66333e+10 10.6397 0.00556374 0.576473 5.54465e+10 -4.16347e+09 4.25316e+10 3.99125e+10 1.93387e+09 2.2396e+09 10.5617 0.0187502 0.0278254 3.87281e+10 1.82294e+09 2.25007e+09 4.57532e+10 3.47997e+09 3.16531e+09 10.6206 0.0313396 0.0358658 4.43944e+10 3.36265e+09 3.24004e+09 5.60074e+10 -6.17261e+09 3.63315e+10 10.6499 -0.0268116 0.506513 5.24329e+10 -5.62506e+09 3.52419e+10 7.4 7.6 485664 354550 354416 134 131114 485326 338
7.7 5.71539e+10 3.29668e+09 3.78111e+09 10.7165 0.020957 0.0331306 5.54379e+10 3.09532e+09 3.86716e+09 6.14745e+10 6.30417e+09 3.39309e+09 10.7531 0.0453072 0.0305471 5.98386e+10 6.28149e+09 3.54972e+09 6.14604e+10 6.31598e+09 3.37948e+09 10.753 0.0453691 0.0302925 5.98266e+10 6.3005e+09 3.52138e+09 8.91094e+10 -5.87112e+09 6.92069e+10 10.861 -0.037816 0.68811 8.46473e+10 -6.26921e+09 6.71667e+10 4.74333e+10 1.21765e+09 2.50932e+09 10.6344 0.00800514 0.0262814 4.59568e+10 1.1101e+09 2.48649e+09 5.71397e+10 3.32034e+09 3.76681e+09 10.7165 0.0219603 0.0331211 5.54259e+10 3.14147e+09 3.85795e+09 6.90963e+10 -4.60979e+09 2.84151e+10 10.7677 -0.040844 0.362256 6.57248e+10 -4.88874e+09 3.10933e+10 7.6 7.8 398936 276181 276040 141 122755 398460 476
7.9 7.14235e+10 3.68503e+09 3.91107e+09 10.8112 0.0162086 0.0295038 6.91899e+10 3.35439e+09 3.99861e+09 7.86889e+10 7.47287e+09 3.53535e+09 10.8626 0.0419836 0.0234213 7.67193e+10 7.45431e+09 3.5693e+09 7.86473e+10 7.48175e+09 3.48052e+09 10.8625 0.0421076 0.0234451 7.66836e+10 7.46933e+09 3.54684e+09 1.20568e+11 -2.02842e+08 4.93111e+10 11.013 -0.00628281 0.448968 1.15298e+11 -1.00178e+09 5.54881e+10 5.68497e+10 1.32332e+09 3.137e+09 10.7082 0.00859833 0.0259285 5.48921e+10 1.21398e+09 3.08689e+09 7.13818e+10 3.69861e+09 3.91184e+09 10.8111 0.016223 0.0294313 6.91576e+10 3.37667e+09 4.00023e+09 9.21196e+10 -2.16699e+09 2.23261e+10 10.8763 -0.0173912 0.138511 8.58676e+10 -2.1283e+09 2.05584e+10 7.8 8 321630 214631 214418 213 106999 320984 646
8.1 9.02163e+10 4.27663e+09 4.06241e+09 10.912 0.0151291 0.0269432 8.73727e+10 3.79171e+09 4.37476e+09 1.00415e+11 8.59424e+09 3.17761e+09 10.9705 0.0371456 0.0160646 9.80348e+10 8.73844e+09 3.4968e+09 1.00315e+11 8.63717e+09 3.09526e+09 10.9701 0.037487 0.0159473 9.79454e+10 8.78353e+09 3.42495e+09 1.46946e+11 1.42924e+10 2.9367e+10 11.1223 0.0320721 0.126267 1.42368e+11 1.2763e+10 2.97703e+10 7.02957e+10 2.34723e+09 3.60813e+09 10.7977 0.0137205 0.0261831 6.77668e+10 2.33716e+09 3.66963e+09 9.01214e+10 4.30882e+09 4.14378e+09 10.9116 0.01542 0.0268888 8.72898e+10 3.84854e+09 4.31751e+09 1.16068e+11 7.16354e+09 2.08149e+10 11.0018 0.00807381 0.0995226 1.1091e+11 6.02275e+09 2.08422e+10 8 8.2 253450 167629 167269 360 85821 252523 927
8.3 1.14521e+11 4.88764e+09 3.8113e+09 11.0165 0.0158272 0.0201635 1.10988e+11 4.72809e+09 4.11212e+09 1.27453e+11 9.80764e+09 2.59178e+09 11.0752 0.034565 0.0114918 1.24533e+11 9.92929e+09 2.72602e+09 1.27243e+11 9.95754e+09 2.47586e+09 11.0747 0.0350285 0.0111322 1.24346e+11 1.00009e+10 2.68608e+09 1.90145e+11 2.78324e+10 2.39647e+10 11.24 0.046216 0.0666084 1.84589e+11 2.5759e+10 2.30901e+10 8.86356e+10 3.58889e+09 3.74941e+09 10.899 0.0157452 0.0232468 8.5488e+10 3.47061e+09 3.8794e+09 1.14338e+11 4.93064e+09 3.71786e+09 11.0161 0.0162125 0.0200586 1.10832e+11 4.78478e+09 4.00595e+09 1.43916e+11 1.29262e+10 2.22419e+10 11.0898 0.028923 0.0689182 1.36821e+11 1.14625e+10 2.0555e+10 8.2 8.4 198232 132194 131754 440 66038 197003 1229
8.5 1.45577e+11 5.93204e+09 3.22168e+09 11.1225 0.0154591 0.0138693 1.41261e+11 5.65279e+09 3.58339e+09 1.61222e+11 1.21348e+10 1.85447e+09 11.1784 0.0335121 0.00632858 1.57659e+11 1.19812e+10 1.91172e+09 1.60752e+11 1.23036e+10 1.83499e+09 11.1774 0.0338049 0.00601196 1.57235e+11 1.21867e+10 1.80983e+09 2.37875e+11 3.42558e+10 1.70444e+10 11.3425 0.0538578 0.0369816 2.31625e+11 3.30347e+10 1.74978e+10 1.13193e+11 3.8134e+09 3.72475e+09 11.0067 0.01478 0.0187931 1.09289e+11 3.69082e+09 4.08666e+09 1.45133e+11 6.02287e+09 3.06217e+09 11.1215 0.0161753 0.0139484 1.40871e+11 5.80089e+09 3.27649e+09 1.88223e+11 8.96834e+09 3.08758e+10 11.2168 0.0167875 0.0778074 1.80261e+11 6.58814e+09 2.95959e+10 8.4 8.6 154814 104385 103749 636 50429 153217 1597
8.7 1.84369e+11 6.98986e+09 2.90092e+09 11.2261 0.0155077 0.0102692 1.79026e+11 6.46549e+09 3.41092e+09 2.03992e+11 1.32561e+10 1.30854e+09 11.2814 0.0297899 0.0030098 1.99598e+11 1.32396e+10 1.37984e+09 2.02843e+11 1.37076e+10 9.03479e+08 11.2796 0.030652 0.00211143 1.98581e+11 1.37937e+10 9.90855e+08 3.1044e+11 3.1185e+10 3.40157e+10 11.4538 0.0401525 0.0446892 3.00925e+11 3.03059e+10 3.16732e+10 1.4244e+11 5.09605e+09 3.21803e+09 11.1078 0.0160236 0.0141878 1.37651e+11 4.96497e+09 3.2853e+09 1.83489e+11 7.47181e+09 2.67569e+09 11.2246 0.0164566 0.0100956 1.7827e+11 6.95422e+09 2.97121e+09 2.34245e+11 7.16287e+09 3.65115e+10 11.3083 0.00958729 0.068759 2.23555e+11 5.56147e+09 3.40975e+10 8.6 8.8 120882 82346 81467 879 38536 118786 2096
8.9 2.32199e+11 8.62355e+09 3.01647e+09 11.3268 0.0154305 0.00753784 2.25551e+11 8.40548e+09 3.21646e+09 2.55672e+11 1.61299e+10 7.30235e+07 11.3799 0.0292654 0.000379562 2.50219e+11 1.6447e+10 2.17793e+08 2.53413e+11 1.74001e+10 -3.7829e+08 11.377 0.0300074 -3.52859e-05 2.48228e+11 1.73048e+10 -2.6878e+08 3.85382e+11 5.08272e+10 3.06089e+10 11.5468 0.0518513 0.0302353 3.72997e+11 4.71836e+10 2.77597e+10 1.80865e+11 6.62186e+09 3.52163e+09 11.2107 0.0176287 0.010396 1.74677e+11 6.57174e+09 3.48917e+09 2.30264e+11 9.45889e+09 2.55736e+09 11.3243 0.0169678 0.00662041 2.23892e+11 9.21736e+09 2.74135e+09 3.0181e+11 1.45959e+10 4.49139e+10 11.4187 0.0169334 0.0667334 2.87903e+11 1.31996e+10 4.15664e+10 8.8 9 94417 64791 63682 1109 29626 91864 2553
