#Halo mass averages in bins of observed stellar mass.
#For satellites, the satellite peak halo mass is used, rather than the host halo's peak halo mass.
#<Mh>: Linear average of peak halo mass (in Msun) in each bin.
#<Log(Mh)>: Average of Log_10(peak halo mass/Msun) in each bin.
#<WL(Mh)>: <Mh^2/3>^(3/2), i.e., weak-lensing-averaged halo mass; i.e., average of (peak halo mass (in Msun) to the two-thirds power), taken to the 3/2 power.
#Bestfit_X_Counts is the number of galaxies of type X in the bin for the bestfit model.
#Log10(SM_Center)(0) <Mh>(1) Err+(2) Err-(3) <Log(Mh)>(4) Err+(5) Err-(6) <WL(Mh)>(7) Err+(8) Err-(9) <Mh>(10) Err+(11) Err-(12) <Log(Mh)>(13) Err+(14) Err-(15) <WL(Mh)>(16) Err+(17) Err-(18) <Mh>(19) Err+(20) Err-(21) <Log(Mh)>(22) Err+(23) Err-(24) <WL(Mh)>(25) Err+(26) Err-(27) <Mh>(28) Err+(29) Err-(30) <Log(Mh)>(31) Err+(32) Err-(33) <WL(Mh)>(34) Err+(35) Err-(36) <Mh>(37) Err+(38) Err-(39) <Log(Mh)>(40) Err+(41) Err-(42) <WL(Mh)>(43) Err+(44) Err-(45) <Mh>(46) Err+(47) Err-(48) <Log(Mh)>(49) Err+(50) Err-(51) <WL(Mh)>(52) Err+(53) Err-(54) <Mh>(55) Err+(56) Err-(57) <Log(Mh)>(58) Err+(59) Err-(60) <WL(Mh)>(61) Err+(62) Err-(63) (64) HM_Left_Edge(65) HM_Right_Edge(66) Bestfit_Galaxy_Counts(67) Bestfit_Central_Counts(68) Bestfit_Central_SF_Counts(69) Bestfit_Central_Q_Counts(70) Bestfit_Satellite_Counts(71) Bestfit_SF_Counts(72) Bestfit_Q_Counts(73) 
7.1 2.93316e+09 2.9094e+08 1.19025e+08 9.35783 0.0251617 0.0152311 2.70987e+09 2.21466e+08 1.07231e+08 2.92534e+09 2.83844e+08 1.19223e+08 9.35701 0.0248175 0.0151815 2.70329e+09 2.18364e+08 1.06793e+08 2.92534e+09 2.82068e+08 1.30663e+08 9.35701 0.0248175 0.0174284 2.70329e+09 2.18364e+08 1.20791e+08 0 3.87926e+09 0 0 9.474 0 0 3.57743e+09 0 3.93629e+09 8.11124e+08 1.88886e+08 9.46257 0.0605249 0.0205269 3.59586e+09 6.66919e+08 1.72576e+08 2.93316e+09 2.87658e+08 1.32168e+08 9.35783 0.0251617 0.017334 2.70987e+09 2.21466e+08 1.20238e+08 0 3.89528e+09 0 0 9.47582 0 0 3.59652e+09 0 7 7.2 206884 205282 205282 0 1602 206884 0
7.3 7.9709e+09 2.56411e+09 9.90822e+08 9.86095 0.116443 0.0591326 7.71004e+09 2.47935e+09 9.69133e+08 7.95606e+09 2.54158e+09 1.00018e+09 9.8602 0.115417 0.0592184 7.69588e+09 2.44516e+09 9.73705e+08 7.95606e+09 2.54158e+09 1.04167e+09 9.8602 0.115417 0.0603533 7.69588e+09 2.44516e+09 1.02707e+09 0 0 0 0 0 0 0 0 0 8.81876e+09 2.83036e+09 6.75622e+08 9.90421 0.119774 0.035038 8.53343e+09 2.7184e+09 6.36511e+08 7.9709e+09 2.56411e+09 1.03849e+09 9.86095 0.116443 0.0601234 7.71004e+09 2.47935e+09 1.02262e+09 0 0 0 0 0 0 0 0 0 7.2 7.4 6162 6056 6056 0 106 6162 0
7.5 9.35073e+09 2.90223e+09 1.3059e+09 9.92695 0.117211 0.0686398 9.02412e+09 2.75036e+09 1.26181e+09 9.3457e+09 2.91632e+09 1.31776e+09 9.92667 0.117188 0.0698862 9.01859e+09 2.72782e+09 1.27826e+09 9.3457e+09 2.91632e+09 1.43517e+09 9.92667 0.117188 0.0727444 9.01859e+09 2.72782e+09 1.3876e+09 0 0 0 0 0 0 0 0 0 9.57525e+09 3.47579e+09 6.86351e+08 9.93935 0.133591 0.0336199 9.27228e+09 3.31368e+09 6.69439e+08 9.35073e+09 2.90223e+09 1.41278e+09 9.92695 0.117211 0.0718842 9.02412e+09 2.75036e+09 1.37496e+09 0 0 0 0 0 0 0 0 0 7.4 7.6 4612 4511 4511 0 101 4612 0
7.7 1.12089e+10 3.87941e+09 2.18197e+09 9.99956 0.117948 0.0899754 1.07561e+10 3.52239e+09 2.06106e+09 1.11825e+10 3.91635e+09 2.16477e+09 9.99841 0.119206 0.0894995 1.07288e+10 3.5548e+09 2.05331e+09 1.11825e+10 3.91635e+09 2.16793e+09 9.99841 0.119206 0.0929775 1.07288e+10 3.5548e+09 2.09522e+09 0 0 0 0 0 0 0 0 0 1.22167e+10 3.36803e+09 2.43436e+09 10.0434 0.116611 0.0989304 1.18151e+10 3.42974e+09 2.3524e+09 1.12089e+10 3.87941e+09 2.20495e+09 9.99956 0.117948 0.0931406 1.07561e+10 3.52239e+09 2.10752e+09 0 0 0 0 0 0 0 0 0 7.6 7.8 3285 3201 3201 0 84 3285 0
7.9 1.33969e+10 4.28044e+09 3.29658e+09 10.0653 0.123658 0.105337 1.27171e+10 4.29914e+09 3.03944e+09 1.34103e+10 4.22471e+09 3.31765e+09 10.0654 0.12385 0.105781 1.27259e+10 4.32944e+09 3.06078e+09 1.34103e+10 4.22471e+09 3.45247e+09 10.0654 0.12385 0.105781 1.27259e+10 4.32944e+09 3.08557e+09 0 0 0 0 0 0 0 0 0 1.28951e+10 4.31082e+09 2.32205e+09 10.06 0.141823 0.0745087 1.23866e+10 4.4003e+09 2.10541e+09 1.33969e+10 4.28044e+09 3.43214e+09 10.0653 0.123658 0.105337 1.27171e+10 4.29914e+09 3.07006e+09 0 0 0 0 0 0 0 0 0 7.8 8 2167 2111 2111 0 56 2167 0
8.1 1.64705e+10 5.18463e+09 4.9916e+09 10.1524 0.114926 0.145011 1.56431e+10 4.85405e+09 4.60007e+09 1.64831e+10 5.16467e+09 5.04e+09 10.1523 0.116155 0.145708 1.56481e+10 4.88266e+09 4.62398e+09 1.64831e+10 5.16467e+09 5.07211e+09 10.1523 0.116155 0.152463 1.56481e+10 4.88266e+09 4.73684e+09 0 0 0 0 0 0 0 0 0 1.58962e+10 5.58545e+09 3.75169e+09 10.1597 0.115755 0.121532 1.54171e+10 5.42134e+09 3.71148e+09 1.64705e+10 5.18463e+09 5.06707e+09 10.1524 0.114926 0.152357 1.56431e+10 4.85405e+09 4.71346e+09 0 0 0 0 0 0 0 0 0 8 8.2 1305 1277 1277 0 28 1305 0
8.3 1.92979e+10 7.67635e+09 6.79819e+09 10.2192 0.143586 0.183886 1.83083e+10 7.13389e+09 6.36415e+09 1.94017e+10 7.57258e+09 6.91193e+09 10.2209 0.140864 0.185715 1.84e+10 7.1093e+09 6.45719e+09 1.94017e+10 7.57258e+09 7.07877e+09 10.2209 0.140864 0.187578 1.84e+10 7.1093e+09 6.68836e+09 0 0 0 0 0 0 0 0 0 1.48762e+10 1.06434e+10 1.7655e+09 10.1447 0.209282 0.0669479 1.45461e+10 1.01967e+10 1.8494e+09 1.92979e+10 7.67635e+09 6.96684e+09 10.2192 0.143586 0.184649 1.83083e+10 7.13389e+09 6.58638e+09 0 0 0 0 0 0 0 0 0 8.2 8.4 785 767 767 0 18 785 0
8.5 2.20596e+10 1.16174e+10 8.53743e+09 10.2757 0.177572 0.194256 2.09348e+10 1.08413e+10 7.93677e+09 2.19371e+10 1.16773e+10 8.46701e+09 10.2737 0.178772 0.192593 2.08321e+10 1.09439e+10 7.84343e+09 2.19371e+10 1.16773e+10 8.46701e+09 10.2737 0.178772 0.194229 2.08321e+10 1.09439e+10 7.84343e+09 0 0 0 0 0 0 0 0 0 2.53933e+10 2.97437e+09 2.53933e+10 10.3288 0.0755787 10.3288 2.37911e+10 3.03378e+09 2.37911e+10 2.20596e+10 1.16174e+10 8.53743e+09 10.2757 0.177572 0.19462 2.09348e+10 1.08413e+10 7.93677e+09 0 0 0 0 0 0 0 0 0 8.4 8.6 395 381 381 0 14 395 0
8.7 2.62066e+10 1.3786e+10 1.15402e+10 10.3704 0.163016 0.276367 2.52686e+10 1.27789e+10 1.12504e+10 2.62434e+10 1.34982e+10 1.1627e+10 10.3701 0.162326 0.276093 2.5288e+10 1.26814e+10 1.13551e+10 2.62434e+10 1.40946e+10 1.16605e+10 10.3701 0.163291 0.276093 2.5288e+10 1.32046e+10 1.14013e+10 0 0 0 0 0 0 0 0 0 2.49324e+10 1.38029e+10 2.49324e+10 10.3799 0.136572 10.3799 2.46002e+10 1.21268e+10 2.46002e+10 2.62066e+10 1.41315e+10 1.16349e+10 10.3704 0.166128 0.276367 2.52686e+10 1.3224e+10 1.13819e+10 0 0 0 0 0 0 0 0 0 8.6 8.8 178 173 173 0 5 178 0
8.9 2.83861e+10 2.27533e+10 1.48977e+10 10.397 0.278805 0.301274 2.72551e+10 2.3789e+10 1.41359e+10 2.80513e+10 2.32722e+10 1.45628e+10 10.3924 0.27838 0.2974 2.69415e+10 2.41026e+10 1.38223e+10 2.80513e+10 2.32722e+10 1.45628e+10 10.3924 0.27838 0.2974 2.69415e+10 2.41026e+10 1.38223e+10 0 0 0 0 0 0 0 0 0 5.08235e+10 -1.36078e+10 5.08235e+10 10.7061 -0.189583 10.7061 5.08235e+10 -1.52773e+10 5.08235e+10 2.83861e+10 2.27533e+10 1.48977e+10 10.397 0.278805 0.301274 2.72551e+10 2.3789e+10 1.41359e+10 0 0 0 0 0 0 0 0 0 8.8 9 68 67 67 0 1 68 0
