#Observed stellar mass range: 12.2 < log10(M*/Msun) < 12.4
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of 4.99707e-05 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 2
#Bestfit SF galaxies in bin: 0
#Bestfit Q galaxies in bin: 2
#Bestfit central galaxies in bin: 2
#Bestfit satellite galaxies in bin: 0
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0.0239434 -0.00505036 0.0239434 0 0 0 0.0239434 -0.00505036 0.0239434 0.0239434 -0.00505036 0.0239434 0 0 0 0.057873 0.061248
0.062373 0.130504 0.108066 0.130504 0 0 0 0.130504 0.108066 0.130504 0.130504 0.108066 0.130504 0 0 0 0.061248 0.063498
0.064623 0.636119 0.820431 0.636119 0 0 0 0.636119 0.820431 0.636119 0.636119 0.820431 0.636119 0 0 0 0.063498 0.065748
0.066873 1.86801 0.0830422 1.86801 0 0 0 1.86801 0.0809784 1.86801 1.86801 0.0830422 1.86801 0 0 0 0.065748 0.067998
0.069123 2.42806 1.73208 2.42806 0 0 0 2.42806 1.73208 2.42806 2.42806 1.73208 2.42806 0 0 0 0.067998 0.070248
0.071373 2.68731 3.59472 2.68731 0 0 0 2.68731 3.12004 2.68731 2.68731 3.59472 2.68731 0 0 0 0.070248 0.072498
0.073623 5.80648 4.71471 5.80648 0 0 0 5.80648 4.68992 5.80648 5.80648 4.75756 5.80648 0 0 0 0.072498 0.074748
0.075873 14.353 1.30202 14.353 0 0 0 14.353 1.1127 14.353 14.353 1.30202 14.353 0 0 0 0.074748 0.076998
0.078123 17.2144 -0.197763 17.2144 0 0 0 17.2144 -0.257062 17.2144 17.2144 -0.197763 17.2144 0 0 0 0.076998 0.079248
0.080373 14.3378 4.268 14.3378 0 0 0 14.3378 4.80006 14.3378 14.3378 4.268 14.3378 0 0 0 0.079248 0.081498
0.082904 21.9489 4.27358 21.9489 0 0 0 21.9489 6.0869 21.9489 21.9489 4.27358 21.9489 0 0 0 0.081498 0.084311
0.085998 25.3208 6.38637 25.3208 0 0 0 25.3208 5.90457 25.3208 25.3208 6.38637 25.3208 0 0 0 0.084311 0.087685
0.089373 29.9424 8.54327 29.9424 0 0 0 29.9424 7.05581 29.9424 29.9424 8.54327 29.9424 0 0 0 0.087685 0.091061
0.092748 48.2231 5.09846 48.2231 0 0 0 48.2231 4.96081 48.2231 48.2231 6.88312 48.2231 0 0 0 0.091061 0.094435
0.096123 123.879 31.6964 123.879 0 0 0 123.879 33.7039 123.879 123.879 31.6964 123.879 0 0 0 0.094435 0.097811
0.099498 141.161 -4.59848 141.161 0 0 0 141.161 -0.606393 141.161 141.161 -0.606393 141.161 0 0 0 0.097811 0.101186
0.102873 182.037 -7.53874 182.037 0 0 0 182.037 -7.45378 182.037 182.037 -7.53874 182.037 0 0 0 0.101186 0.104560
0.106248 112.502 11.6562 112.502 0 0 0 112.502 12.7708 112.502 112.502 11.7639 112.502 0 0 0 0.104560 0.107936
0.109623 133.724 9.7526 133.724 0 0 0 133.724 13.0977 133.724 133.724 9.7526 133.724 0 0 0 0.107936 0.111310
0.112998 108.164 12.5639 108.164 0 0 0 108.164 9.66206 108.164 108.164 12.5639 108.164 0 0 0 0.111310 0.114686
0.116373 110.542 21.3066 110.542 0 0 0 110.542 16.075 110.542 110.542 21.3066 110.542 0 0 0 0.114686 0.118060
0.119748 141.797 28.7454 141.797 0 0 0 141.797 21.7445 141.797 141.797 28.7454 141.797 0 0 0 0.118060 0.121435
0.123123 219.166 -23.6966 219.166 0 0 0 219.166 -26.8649 219.166 219.166 -23.6583 219.166 0 0 0 0.121435 0.124811
0.126498 297.801 -59.2241 297.801 0 0 0 297.801 -67.403 297.801 297.801 -58.9021 297.801 0 0 0 0.124811 0.128185
0.129873 433.772 -142.033 433.772 0 0 0 433.772 -142.033 433.772 433.772 -142.033 433.772 0 0 0 0.128185 0.131561
0.133248 375.495 13.1845 375.495 0 0 0 375.495 13.8939 375.495 375.495 13.8939 375.495 0 0 0 0.131561 0.134935
0.137045 423.226 11.8713 423.226 0 0 0 423.226 11.8713 423.226 423.226 20.6569 423.226 0 0 0 0.134935 0.139154
0.141685 336.304 60.5182 336.304 0 0 0 336.304 48.9256 336.304 336.304 61.7793 336.304 0 0 0 0.139154 0.144217
0.146748 390.139 52.5148 390.139 0 0 0 390.139 44.6701 390.139 390.139 52.5148 390.139 0 0 0 0.144217 0.149279
0.151810 397.088 124.258 397.088 0 0 0 397.088 113.448 397.088 397.088 124.258 397.088 0 0 0 0.149279 0.154342
0.156873 434.253 93.4117 434.253 0 0 0 434.253 74.0915 434.253 434.253 93.4117 434.253 0 0 0 0.154342 0.159404
0.161935 504.398 127.835 504.398 0 0 0 504.398 122.046 504.398 504.398 127.835 504.398 0 0 0 0.159404 0.164467
