#Peak halo mass range: 10.625 < log10(Mh/Msun) < 10.875
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 1.01206e+06
#Bestfit SF halos in bin: 1.00677e+06
#Bestfit Q halos in bin: 5295
#Bestfit central halos in bin: 735701
#Bestfit satellite halos in bin: 276360
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 1.54251e-10 2.01371e-07 1.54017e-10 1.55062e-10 1.39998e-07 1.55032e-10 0 6.4275e-06 0 0 0 0 5.64883e-10 6.54267e-07 5.64122e-10 0.057873 0.061248
0.062373 3.3423e-07 9.91929e-07 3.18233e-07 2.45502e-07 8.44522e-07 2.35733e-07 1.72044e-05 1.37986e-05 1.69312e-05 0 0 0 1.22399e-06 2.98898e-06 1.17223e-06 0.061248 0.063498
0.064623 6.11866e-07 6.0995e-06 4.43997e-07 4.72095e-07 4.82361e-06 3.3079e-07 2.71871e-05 8.16303e-05 2.53985e-05 2.2823e-07 1.03866e-07 2.20349e-07 1.63315e-06 1.81776e-05 1.15067e-06 0.063498 0.065748
0.066873 2.94545e-06 6.68546e-06 2.14481e-06 2.70403e-06 5.21788e-06 1.99247e-06 4.88478e-05 0.000217882 3.57388e-05 1.42557e-07 1.21356e-07 1.31431e-07 1.04071e-05 1.96329e-05 7.70356e-06 0.065748 0.067998
0.069123 7.70912e-06 1.14304e-05 5.11908e-06 7.21331e-06 8.42276e-06 5.08338e-06 0.000101981 0.000590937 5.95136e-05 5.99156e-07 5.70019e-07 4.92034e-07 2.66366e-05 3.10313e-05 1.89272e-05 0.067998 0.070248
0.071373 1.2641e-05 1.56525e-05 8.09323e-06 1.16643e-05 1.16881e-05 7.75907e-06 0.000198333 0.00049345 0.000115811 1.11529e-06 9.5098e-07 8.54526e-07 4.33236e-05 4.10323e-05 2.86397e-05 0.070248 0.072498
0.073623 2.43028e-05 2.98506e-05 1.46028e-05 2.03269e-05 2.4885e-05 1.2278e-05 0.000780269 0.00071186 0.000569132 1.83945e-06 1.77501e-06 1.3246e-06 8.41028e-05 7.35488e-05 5.34677e-05 0.072498 0.074748
0.075873 4.29473e-05 5.23836e-05 2.35907e-05 3.67411e-05 4.67133e-05 1.9866e-05 0.00122296 0.000934439 0.000857459 5.42159e-06 4.7033e-06 3.47198e-06 0.000142845 0.000139043 8.53127e-05 0.074748 0.076998
0.078123 6.56925e-05 8.26221e-05 3.07522e-05 5.76173e-05 7.32816e-05 2.74908e-05 0.00160107 0.00136815 0.0010194 9.69437e-06 8.70995e-06 5.87286e-06 0.000214766 0.000234685 0.000111903 0.076998 0.079248
0.080373 0.000108025 0.000139115 4.46954e-05 9.70899e-05 0.000123383 4.24e-05 0.00218725 0.00174715 0.00134909 2.06905e-05 1.79431e-05 1.16704e-05 0.00034052 0.000347213 0.000154359 0.079248 0.081498
0.082904 0.000163359 0.000201817 6.67253e-05 0.000145404 0.00017318 6.00614e-05 0.00357728 0.002205 0.00212878 3.83122e-05 3.05227e-05 2.07862e-05 0.000496247 0.000501461 0.00021188 0.081498 0.084311
0.085998 0.000297207 0.000341975 0.000109504 0.000271535 0.000315831 9.81933e-05 0.00517841 0.00396702 0.00269504 8.6457e-05 7.24527e-05 4.34208e-05 0.000858246 0.000891057 0.000330241 0.084311 0.087685
0.089373 0.000500653 0.000529806 0.000158368 0.000463807 0.000481858 0.000147124 0.00750638 0.00614663 0.00349624 0.000178617 0.000140388 8.60488e-05 0.00135795 0.00126451 0.000463828 0.087685 0.091061
0.092748 0.000790804 0.000810721 0.000224521 0.000749369 0.000786125 0.000231169 0.00866908 0.00730338 0.00342662 0.000309998 0.000213328 0.00013801 0.00207076 0.0018866 0.000637051 0.091061 0.094435
0.096123 0.00120138 0.0011244 0.000345998 0.00114523 0.00103871 0.000331139 0.0118773 0.00971866 0.00412746 0.000519216 0.000370361 0.000208706 0.00301739 0.00250791 0.000886734 0.094435 0.097811
0.099498 0.0017335 0.00151124 0.000494765 0.00165873 0.00136177 0.000469654 0.0159492 0.0116739 0.00537192 0.000829576 0.000558753 0.000306874 0.00413984 0.00321729 0.00120994 0.097811 0.101186
0.102873 0.00235721 0.001932 0.000601605 0.00226836 0.00183414 0.000603525 0.0192502 0.0141433 0.00631418 0.00122982 0.000791649 0.000430519 0.00535844 0.00397501 0.00143947 0.101186 0.104560
0.106248 0.00313111 0.00253302 0.00068888 0.0030256 0.00238456 0.000680243 0.0231927 0.0169249 0.00711844 0.00175075 0.0010679 0.000587 0.0068058 0.00499065 0.00161655 0.104560 0.107936
0.109623 0.00397599 0.00312723 0.000736708 0.00385484 0.00299974 0.000746533 0.0270104 0.0187988 0.00673207 0.00234245 0.00145531 0.000699439 0.00832464 0.00592345 0.00152653 0.107936 0.111310
0.112998 0.00481824 0.00388017 0.00082348 0.00467985 0.00370925 0.000822512 0.0311307 0.0230527 0.00618037 0.00292697 0.00170522 0.000778113 0.009853 0.00733035 0.00159558 0.111310 0.114686
0.116373 0.00560135 0.00409722 0.000835179 0.00545279 0.00407081 0.000922971 0.0338468 0.0253046 0.00679181 0.00348124 0.00197048 0.000851125 0.0112453 0.00763581 0.00164641 0.114686 0.118060
0.119748 0.00633462 0.00454745 0.000874335 0.00617049 0.00445733 0.000995452 0.0375405 0.0280957 0.00698572 0.00400743 0.00222853 0.000975756 0.0125299 0.0081078 0.00165559 0.118060 0.121435
0.123123 0.00710645 0.00497771 0.000853317 0.00692524 0.0047772 0.000903379 0.0415619 0.0307745 0.00646781 0.00456615 0.00254975 0.00101531 0.013869 0.00887423 0.00157835 0.121435 0.124811
0.126498 0.00799757 0.00535901 0.000857313 0.00778769 0.00504488 0.000838233 0.0479042 0.0332278 0.00745552 0.00519912 0.00273001 0.00111764 0.0154474 0.00935697 0.00154721 0.124811 0.128185
0.129873 0.00897031 0.00552341 0.000901547 0.00873221 0.00543139 0.000930303 0.0542415 0.0359301 0.00841431 0.00588449 0.00296068 0.00118776 0.0171851 0.00970415 0.00160228 0.128185 0.131561
0.133248 0.00994045 0.00578432 0.00082752 0.00966491 0.00561054 0.000865057 0.0623311 0.0409331 0.0113086 0.00658828 0.00307799 0.00124875 0.0188643 0.0100352 0.00149391 0.131561 0.134935
0.137045 0.0108932 0.00606197 0.00084194 0.0106034 0.00590253 0.00082079 0.0659809 0.0410357 0.0102078 0.00730527 0.00327363 0.00139099 0.0204445 0.0105179 0.00157562 0.134935 0.139154
0.141685 0.0121414 0.00660725 0.00110255 0.0118668 0.00622864 0.00111269 0.0643525 0.0404726 0.00879218 0.00835025 0.00375044 0.00137963 0.0222339 0.0111774 0.00182589 0.139154 0.144217
0.146748 0.0132133 0.00706954 0.00103119 0.0129312 0.00690445 0.00117191 0.0668388 0.0402453 0.0100082 0.00929503 0.00410588 0.00144087 0.0236441 0.0114349 0.00167577 0.144217 0.149279
0.151810 0.014238 0.00763113 0.00107523 0.0139462 0.00739176 0.00129155 0.0697193 0.0408304 0.0109287 0.0101404 0.00419609 0.00146348 0.0251462 0.0120828 0.00155951 0.149279 0.154342
0.156873 0.0150629 0.00765783 0.00112408 0.0147752 0.00737751 0.00121484 0.0697649 0.0372689 0.0108076 0.0108479 0.00441441 0.00162947 0.0262837 0.0122547 0.00178547 0.154342 0.159404
0.161935 0.0156458 0.00739463 0.0012549 0.0153438 0.00719943 0.00143176 0.0730675 0.0360523 0.0116633 0.0113417 0.00430421 0.0018186 0.0271037 0.012057 0.00189921 0.159404 0.164467
0.166998 0.0161187 0.00714877 0.00135511 0.0158195 0.00696942 0.00155179 0.073018 0.0359532 0.011328 0.0117448 0.00423115 0.00198192 0.0277627 0.0115008 0.00196772 0.164467 0.169529
0.172060 0.016227 0.00650409 0.00157531 0.0159292 0.00630834 0.0016451 0.0728366 0.0345543 0.012058 0.011822 0.00406367 0.00214942 0.0279536 0.0107166 0.00213654 0.169529 0.174591
0.177123 0.0162507 0.00619249 0.00163148 0.0159509 0.00616073 0.00173046 0.073248 0.0319022 0.0134025 0.0117866 0.00375456 0.0022209 0.0281345 0.00988706 0.00267834 0.174591 0.179654
0.182185 0.0161965 0.00602688 0.00191987 0.0158992 0.00580116 0.00194515 0.0727261 0.0320718 0.0135376 0.0116916 0.00342161 0.002312 0.028189 0.00931822 0.00292121 0.179654 0.184716
0.187248 0.0161345 0.00553467 0.00179933 0.015844 0.00532749 0.00182213 0.0713648 0.0283953 0.0132133 0.0116017 0.00351552 0.00240967 0.0282012 0.00886414 0.00342191 0.184716 0.189779
0.192310 0.0159882 0.0052954 0.00183964 0.015713 0.00516193 0.00195016 0.0683231 0.0275748 0.012502 0.0114884 0.00339112 0.0025021 0.0279671 0.00833981 0.00329816 0.189779 0.194842
0.197373 0.0158797 0.00509894 0.00202257 0.0156084 0.00489908 0.0020969 0.0674559 0.0251735 0.0139548 0.0113784 0.00307241 0.00254404 0.0278627 0.00809934 0.00333092 0.194842 0.199904
0.202435 0.0157255 0.00497523 0.00205582 0.015461 0.00467199 0.00222524 0.0660286 0.0232593 0.0139081 0.011274 0.00302391 0.00249984 0.027576 0.00732649 0.0033985 0.199904 0.204967
