#Observed stellar mass range: 8 < log10(M*/Msun) < 8.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of 4.99707e-05 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 323370
#Bestfit SF galaxies in bin: 312761
#Bestfit Q galaxies in bin: 10609
#Bestfit central galaxies in bin: 237911
#Bestfit satellite galaxies in bin: 85459
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 0 1.87677e-09 0 0 1.9023e-09 0 0 0 0 0 0 0 0 6.03645e-09 0 0.063498 0.065748
0.066873 0 4.78994e-14 0 0 5.15014e-14 0 0 0 0 0 0 0 0 1.66884e-13 0 0.065748 0.067998
0.069123 2.18828e-07 2.73565e-07 2.06945e-07 2.26251e-07 2.88061e-07 2.14013e-07 0 0 0 2.97433e-07 1.91846e-07 2.91977e-07 0 4.75038e-07 0 0.067998 0.070248
0.071373 1.73407e-07 6.49385e-07 1.31234e-07 1.79289e-07 6.32378e-07 1.4542e-07 0 8.69789e-07 0 2.35696e-07 2.1789e-07 2.22639e-07 0 1.83556e-06 -2.58014e-08 0.070248 0.072498
0.073623 5.39704e-08 1.0795e-06 1.22067e-08 5.58011e-08 1.005e-06 3.12644e-08 0 1.98128e-06 -2.56927e-08 7.33569e-08 6.37728e-08 7.32975e-08 0 3.31973e-06 -4.46583e-08 0.072498 0.074748
0.075873 5.65745e-07 1.965e-06 3.03274e-07 5.84935e-07 1.68805e-06 3.66941e-07 0 1.06305e-05 -7.40268e-07 2.10222e-07 4.1424e-07 1.37897e-07 1.55549e-06 5.13297e-06 9.11071e-07 0.074748 0.076998
0.078123 1.26817e-06 5.04253e-06 2.44247e-07 1.03644e-06 4.06719e-06 2.91292e-07 8.09985e-06 3.84155e-05 8.76414e-07 4.25622e-07 8.47012e-07 2.24949e-07 3.61376e-06 1.39268e-05 5.71168e-07 0.076998 0.079248
0.080373 3.12709e-06 1.3251e-05 -3.74493e-07 2.81398e-06 8.76656e-06 6.84007e-07 1.23576e-05 0.000174514 -1.95959e-05 1.06074e-06 1.91888e-06 5.20905e-07 8.87963e-06 3.73952e-05 -1.9039e-06 0.079248 0.081498
0.082904 8.35757e-06 2.02951e-05 1.0114e-06 7.4901e-06 1.54412e-05 2.02552e-06 3.3931e-05 0.000229264 -2.54336e-05 4.06553e-06 5.51122e-06 1.9994e-06 2.03063e-05 5.37772e-05 3.00717e-07 0.081498 0.084311
0.085998 2.45723e-05 4.66652e-05 5.76634e-06 1.93227e-05 4.18985e-05 3.46564e-06 0.000179333 0.000170485 8.51926e-05 1.12084e-05 1.84898e-05 2.84433e-06 6.17762e-05 9.66412e-05 1.97326e-05 0.084311 0.087685
0.089373 5.18169e-05 9.8747e-05 1.0909e-05 4.41181e-05 8.91473e-05 9.36009e-06 0.000278783 0.000427649 8.84756e-05 2.81838e-05 3.70859e-05 8.39051e-06 0.000117609 0.000195639 3.18787e-05 0.087685 0.091061
