#Observed stellar mass range: 10.8 < log10(M*/Msun) < 11
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of 4.99707e-05 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 23551
#Bestfit SF galaxies in bin: 8829
#Bestfit Q galaxies in bin: 14722
#Bestfit central galaxies in bin: 17242
#Bestfit satellite galaxies in bin: 6309
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 3.91878e-08 0.000291373 3.91836e-08 8.29951e-08 2.73455e-05 8.29876e-08 1.2916e-08 0.000420587 1.29136e-08 4.19393e-08 0.000106824 4.19338e-08 3.16683e-08 0.000781323 3.16674e-08 0.000000 0.057873
0.059561 0.000227402 0.00354488 0.000223219 0.00017442 0.0014876 0.000172847 0.000259176 0.00466368 0.00025342 0.000165663 0.00319689 0.000161716 0.00039613 0.00423 0.000392332 0.057873 0.061248
0.062373 0.0012975 0.0067456 0.00123607 0.000589898 0.00215376 0.000562631 0.00172186 0.00929628 0.00163734 0.000993115 0.00582786 0.000940233 0.00212936 0.0094671 0.00206037 0.061248 0.063498
0.064623 0.00414094 0.0117934 0.00374289 0.00171577 0.00343689 0.00154042 0.00559534 0.0159436 0.00510198 0.00351968 0.0101485 0.00314535 0.00583877 0.0159457 0.00536773 0.063498 0.065748
0.066873 0.0104436 0.0163104 0.00907994 0.00417531 0.0117708 0.00335446 0.0142027 0.018729 0.0126152 0.008669 0.0149955 0.0074485 0.0152933 0.0184 0.0135271 0.065748 0.067998
0.069123 0.0213203 0.0163735 0.0174407 0.00959059 0.0078693 0.00729341 0.0283548 0.0215674 0.0236073 0.018144 0.0162546 0.0145882 0.030001 0.0176318 0.0254425 0.067998 0.070248
0.071373 0.0366347 0.0192255 0.0277585 0.0175897 0.00835416 0.0127997 0.0480563 0.025675 0.0367333 0.0313191 0.0170737 0.0236001 0.0511619 0.0234159 0.0402529 0.070248 0.072498
0.073623 0.0570504 0.0289775 0.0386537 0.0286077 0.0124295 0.0192312 0.0741079 0.0382881 0.0499406 0.0495477 0.0259366 0.0338255 0.0775547 0.0356788 0.0545117 0.072498 0.074748
0.075873 0.080257 0.0307732 0.04773 0.0418152 0.0222473 0.0256179 0.103311 0.0377486 0.0609826 0.0725537 0.0276047 0.0436044 0.10131 0.0418942 0.0600912 0.074748 0.076998
0.078123 0.110828 0.0421985 0.0623844 0.0611907 0.0276557 0.0343745 0.140596 0.0480816 0.07902 0.0996183 0.0393422 0.0553472 0.141463 0.0442592 0.079722 0.076998 0.079248
0.080373 0.136979 0.0563312 0.0703172 0.0780748 0.0361315 0.0389401 0.172305 0.0695104 0.0892134 0.125142 0.0566279 0.0639174 0.16933 0.071381 0.0898914 0.079248 0.081498
0.082904 0.161874 0.0559316 0.0807796 0.0923144 0.0426366 0.0452068 0.203589 0.0633199 0.101766 0.149801 0.0542052 0.0744341 0.194866 0.0683381 0.0972601 0.081498 0.084311
0.085998 0.233276 0.0910244 0.103157 0.135393 0.0602925 0.0606091 0.291978 0.0978298 0.128014 0.217953 0.0967653 0.0945585 0.275152 0.087858 0.121271 0.084311 0.087685
0.089373 0.309327 0.112397 0.1246 0.178096 0.0725384 0.0647906 0.388028 0.130861 0.155665 0.287278 0.114775 0.111464 0.369586 0.105998 0.150633 0.087685 0.091061
0.092748 0.393077 0.134563 0.126813 0.229009 0.0964392 0.0745985 0.491472 0.167703 0.159415 0.363409 0.140357 0.114641 0.474157 0.130685 0.165482 0.091061 0.094435
0.096123 0.49911 0.161292 0.137515 0.295494 0.116118 0.0868544 0.621221 0.186608 0.177443 0.46635 0.166843 0.135097 0.58864 0.1578 0.173363 0.094435 0.097811
0.099498 0.620339 0.180522 0.164733 0.366067 0.126914 0.103423 0.77283 0.224362 0.219936 0.574814 0.185601 0.16013 0.744756 0.168101 0.20865 0.097811 0.101186
0.102873 0.739102 0.21015 0.190156 0.448857 0.141721 0.120755 0.913166 0.234671 0.237325 0.692621 0.210204 0.174894 0.866131 0.208411 0.231889 0.101186 0.104560
0.106248 0.880277 0.220049 0.210068 0.542409 0.150444 0.135873 1.0829 0.245442 0.261541 0.818424 0.219777 0.191351 1.04932 0.192522 0.281587 0.104560 0.107936
0.109623 1.04456 0.207492 0.235581 0.643743 0.152162 0.151868 1.28494 0.243254 0.289635 0.974804 0.205854 0.216486 1.2352 0.202058 0.316651 0.107936 0.111310
0.112998 1.20387 0.211416 0.265705 0.731421 0.158778 0.163902 1.4872 0.248774 0.327957 1.12689 0.227344 0.245568 1.41426 0.187353 0.339004 0.111310 0.114686
0.116373 1.37591 0.218098 0.280773 0.830693 0.154851 0.17694 1.70289 0.270748 0.356583 1.28892 0.248789 0.258885 1.61367 0.191928 0.383511 0.114686 0.118060
0.119748 1.54568 0.238619 0.294301 0.921539 0.172372 0.175446 1.91999 0.281952 0.383577 1.44506 0.248018 0.257058 1.82067 0.193759 0.418936 0.118060 0.121435
0.123123 1.71685 0.263262 0.305979 1.00429 0.18054 0.158294 2.14419 0.303314 0.415265 1.60484 0.266487 0.270111 2.02297 0.224683 0.446925 0.121435 0.124811
0.126498 1.85367 0.29248 0.332153 1.08782 0.187111 0.166068 2.31296 0.32996 0.442281 1.72002 0.296962 0.267191 2.21892 0.204013 0.498401 0.124811 0.128185
0.129873 2.032 0.293386 0.361304 1.16305 0.192046 0.169143 2.55312 0.346957 0.491935 1.87852 0.304809 0.288977 2.45144 0.200039 0.552507 0.128185 0.131561
0.133248 2.20828 0.288755 0.362583 1.26974 0.202133 0.170524 2.77114 0.341539 0.509591 2.02882 0.311085 0.303036 2.69875 0.218296 0.581984 0.131561 0.134935
0.137045 2.41191 0.292659 0.386115 1.4071 0.190471 0.193827 3.0145 0.340213 0.564593 2.22353 0.319143 0.333403 2.92673 0.217073 0.624502 0.134935 0.139154
0.141685 2.73042 0.309129 0.431591 1.56485 0.199008 0.218923 3.42942 0.370515 0.652185 2.49282 0.333522 0.36189 3.37976 0.249062 0.736504 0.139154 0.144217
0.146748 3.05682 0.309369 0.516397 1.72148 0.194893 0.254534 3.85764 0.394901 0.737439 2.7651 0.339868 0.403228 3.85408 0.225363 0.85972 0.144217 0.149279
0.151810 3.35722 0.32209 0.587439 1.89635 0.175735 0.305612 4.23332 0.390132 0.820843 3.04699 0.338157 0.461233 4.20504 0.206679 0.97777 0.149279 0.154342
0.156873 3.70534 0.326825 0.694358 2.07287 0.175715 0.332515 4.68437 0.415444 0.940592 3.38299 0.318889 0.57101 4.58633 0.247974 1.08764 0.154342 0.159404
0.161935 4.12351 0.287528 0.815395 2.21734 0.184088 0.35373 5.26667 0.361415 1.09909 3.73345 0.309735 0.684066 5.18952 0.194364 1.28947 0.159404 0.164467
0.166998 4.47662 0.305604 0.847727 2.36979 0.182279 0.383091 5.74012 0.418732 1.19275 4.08816 0.311428 0.751284 5.53825 0.219371 1.37624 0.164467 0.169529
0.172060 4.87535 0.2686 0.938232 2.55369 0.155947 0.440944 6.26769 0.353372 1.34532 4.46141 0.285293 0.846657 6.00664 0.244807 1.45257 0.169529 0.174591
