#Observed stellar mass range: 9.8 < log10(M*/Msun) < 10
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.0193591 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 1416
#Bestfit SF galaxies in bin: 1411
#Bestfit Q galaxies in bin: 5
#Bestfit central galaxies in bin: 1279
#Bestfit satellite galaxies in bin: 137
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 2.29779e-06 0.00270958 2.29768e-06 2.30593e-06 0.00271253 2.30582e-06 0 9.60168e-17 0 2.54391e-06 0.00289963 2.54379e-06 0 0.00053183 0 0.000000 0.057873
0.059561 0.00152268 0.0309758 0.00150421 0.00152807 0.0306543 0.00150961 0 0.0105812 0 0.00151221 0.0297816 0.00149236 0.00162044 0.0254002 0.00162043 0.057873 0.061248
0.062373 0.00876852 0.0515442 0.00841417 0.0087811 0.0515316 0.00842615 0.00522018 0.0417162 0.00522018 0.00864424 0.0491628 0.00828201 0.00992878 0.0409532 0.00975328 0.061248 0.063498
0.064623 0.0257873 0.0883441 0.0234248 0.0258776 0.0876764 0.0235151 0.000315671 0.152159 0.000315671 0.024941 0.0904828 0.0225867 0.0336879 0.121451 0.0324955 0.063498 0.065748
0.066873 0.062431 0.137073 0.053761 0.0626522 0.138358 0.0539822 1.13961e-05 0.191266 1.13961e-05 0.0640673 0.142644 0.0551832 0.0471545 0.133259 0.042138 0.065748 0.067998
0.069123 0.119622 0.12872 0.0972509 0.120045 0.125949 0.0976372 0.00052382 0.358676 0.00052382 0.121527 0.133971 0.0991272 0.101843 0.12462 0.0903472 0.067998 0.070248
0.071373 0.19467 0.124179 0.156511 0.195339 0.123509 0.157181 0.00564858 0.548413 0.00564858 0.197977 0.121443 0.158953 0.163797 0.161073 0.138932 0.070248 0.072498
0.073623 0.28556 0.172013 0.212725 0.286481 0.160735 0.213646 0.0256857 0.760951 0.0256857 0.291084 0.174026 0.216526 0.233999 0.289455 0.181705 0.072498 0.074748
0.075873 0.401729 0.163928 0.278754 0.402625 0.147646 0.27965 0.148723 0.862974 0.148723 0.40654 0.141474 0.287623 0.356812 0.387931 0.249618 0.074748 0.076998
0.078123 0.583449 0.159655 0.393004 0.584568 0.156045 0.394124 0.267548 1.04064 0.267548 0.575294 0.140562 0.380605 0.659579 0.474379 0.490281 0.076998 0.079248
