#Observed stellar mass range: 7.4 < log10(M*/Msun) < 7.6
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of 4.99707e-05 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 560769
#Bestfit SF galaxies in bin: 554042
#Bestfit Q galaxies in bin: 6727
#Bestfit central galaxies in bin: 433799
#Bestfit satellite galaxies in bin: 126970
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.063498 0.065748
0.066873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.065748 0.067998
0.069123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.067998 0.070248
0.071373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.070248 0.072498
0.073623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.072498 0.074748
0.075873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.074748 0.076998
0.078123 0 1.1623e-08 0 0 1.17121e-08 0 0 0 0 0 0 0 0 3.79606e-08 0 0.076998 0.079248
0.080373 5.34201e-08 6.25093e-08 3.08525e-08 5.40688e-08 6.22274e-08 3.20812e-08 0 0 0 0 3.67286e-08 0 2.35933e-07 1.74903e-07 1.71457e-07 0.079248 0.081498
0.082904 1.45388e-08 1.7069e-07 4.17209e-10 1.47153e-08 1.68426e-07 2.92043e-09 0 7.88672e-07 0 0 4.21809e-08 0 6.42114e-08 6.30136e-07 1.35488e-08 0.081498 0.084311
0.085998 4.9165e-07 7.31536e-07 1.72545e-07 4.9762e-07 6.67155e-07 1.77928e-07 0 4.36847e-06 0 3.70182e-07 2.84061e-07 2.04641e-07 9.06651e-07 2.45824e-06 3.47774e-07 0.084311 0.087685
0.089373 1.04639e-06 1.67986e-06 2.64264e-07 1.05817e-06 1.67558e-06 2.75217e-07 7.59519e-08 7.49807e-06 7.59519e-08 7.42328e-07 1.1551e-06 3.34761e-07 2.08522e-06 3.60395e-06 4.68594e-07 0.087685 0.091061
0.092748 3.32949e-06 4.85332e-06 8.22693e-07 3.21954e-06 4.87059e-06 8.44272e-07 1.23846e-05 8.06927e-06 1.23846e-05 2.36204e-06 3.70831e-06 6.31657e-07 6.63482e-06 8.04251e-06 2.03106e-06 0.091061 0.094435
0.096123 6.96785e-06 9.95265e-06 2.08079e-06 6.90899e-06 9.88338e-06 2.0824e-06 1.18156e-05 1.56237e-05 8.45484e-06 4.78869e-06 7.67032e-06 1.38964e-06 1.4413e-05 1.73396e-05 4.22409e-06 0.094435 0.097811
0.099498 1.4765e-05 2.16081e-05 3.85899e-06 1.45422e-05 2.1459e-05 3.82844e-06 3.31129e-05 5.54549e-05 8.82579e-06 1.06232e-05 1.72292e-05 2.8465e-06 2.89157e-05 3.44261e-05 6.97602e-06 0.097811 0.101186
0.102873 2.90051e-05 4.02797e-05 6.32779e-06 2.82912e-05 3.96969e-05 6.40025e-06 8.78017e-05 0.000106541 2.71474e-05 2.21021e-05 3.2441e-05 4.70012e-06 5.25897e-05 6.42592e-05 1.34314e-05 0.101186 0.104560
