#Peak halo mass range: 9.375 < log10(Mh/Msun) < 9.625
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 1.06711e+06
#Bestfit SF halos in bin: 1.06703e+06
#Bestfit Q halos in bin: 79
#Bestfit central halos in bin: 919270
#Bestfit satellite halos in bin: 147842
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.063498 0.065748
0.066873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.065748 0.067998
0.069123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.067998 0.070248
0.071373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.070248 0.072498
0.073623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.072498 0.074748
0.075873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.074748 0.076998
0.078123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.076998 0.079248
0.080373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.079248 0.081498
0.082904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.081498 0.084311
0.085998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.084311 0.087685
0.089373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.087685 0.091061
0.092748 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.091061 0.094435
0.096123 0 1.11499e-09 0 0 0 0 0 4.84608e-06 0 0 0 0 0 7.85954e-09 0 0.094435 0.097811
0.099498 0 3.37674e-09 0 0 0 0 0 1.51729e-05 0 0 0 0 0 2.38173e-08 0 0.097811 0.101186
0.102873 1.241e-07 4.0394e-08 1.241e-07 1.24109e-07 3.52763e-08 1.24109e-07 0 6.06881e-05 0 0 0 0 8.95742e-07 2.63997e-07 8.95742e-07 0.101186 0.104560
0.106248 1.5814e-07 4.83517e-08 1.57628e-07 1.57893e-07 4.62181e-08 1.57893e-07 3.49837e-06 3.97263e-05 3.44027e-06 3.00642e-10 4.65301e-10 2.00801e-10 1.13957e-06 3.18199e-07 1.13957e-06 0.104560 0.107936
0.109623 2.59835e-07 8.1536e-08 2.51967e-07 2.58831e-07 7.63726e-08 2.54158e-07 1.38144e-05 4.70921e-05 1.29269e-05 2.24342e-09 2.88511e-09 1.0535e-09 1.86152e-06 5.41812e-07 1.82895e-06 0.107936 0.111310
0.112998 1.60531e-07 5.22908e-08 1.39615e-07 1.54759e-07 4.26931e-08 1.45767e-07 7.81094e-05 5.15045e-05 7.13172e-05 1.05373e-08 1.14974e-08 4.04126e-09 1.09318e-06 3.11305e-07 1.05597e-06 0.111310 0.114686
0.116373 2.35947e-07 8.41169e-08 1.71404e-07 2.27436e-07 5.06209e-08 1.88789e-07 0.000115184 0.000180484 0.000101927 3.38898e-08 3.48801e-08 1.15677e-08 1.49232e-06 3.60617e-07 1.30925e-06 0.114686 0.118060
