#Observed stellar mass range: 8.8 < log10(M*/Msun) < 9
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of 0.00293912 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 157515
#Bestfit SF galaxies in bin: 140469
#Bestfit Q galaxies in bin: 17046
#Bestfit central galaxies in bin: 104485
#Bestfit satellite galaxies in bin: 53030
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 2.04427e-07 1.27106e-06 1.71863e-07 2.29234e-07 1.44132e-06 1.93312e-07 0 4.49286e-09 0 0 1.94154e-06 -3.76819e-12 6.07208e-07 1.14148e-07 5.9307e-07 0.063498 0.065748
0.066873 2.92882e-07 4.4158e-06 1.04605e-07 3.28423e-07 4.5359e-06 1.42175e-07 0 1.80182e-06 0 0 1.18255e-06 -1.60206e-09 8.69946e-07 8.62497e-06 5.98353e-07 0.065748 0.067998
0.069123 3.93552e-06 1.12749e-05 2.62709e-06 4.25707e-06 1.13578e-05 2.88848e-06 1.28576e-06 6.88549e-06 9.5151e-07 5.16475e-07 3.77269e-06 1.2969e-07 1.06721e-05 2.00521e-05 8.12976e-06 0.067998 0.070248
0.071373 6.73539e-06 1.41919e-05 3.80399e-06 6.3193e-06 1.15676e-05 3.57302e-06 1.01643e-05 2.82549e-05 6.81284e-06 1.41164e-06 6.61268e-06 3.54988e-07 1.72248e-05 2.55524e-05 1.17535e-05 0.070248 0.072498
0.073623 1.6377e-05 3.17024e-05 9.17134e-06 1.30257e-05 2.90624e-05 6.90532e-06 4.39934e-05 5.71228e-05 3.05491e-05 2.94272e-06 8.42105e-06 1.25153e-06 4.28466e-05 6.43679e-05 2.79476e-05 0.072498 0.074748
0.075873 4.21394e-05 6.47143e-05 2.17919e-05 3.1042e-05 6.14029e-05 1.38687e-05 0.000133588 0.000109668 9.01113e-05 1.3044e-05 2.64088e-05 5.27657e-06 9.9466e-05 0.000112351 5.86122e-05 0.074748 0.076998
0.078123 8.62157e-05 0.000114289 4.21132e-05 6.99537e-05 9.65337e-05 3.41871e-05 0.000220224 0.000231767 0.000116093 4.52622e-05 5.09949e-05 2.2826e-05 0.000166906 0.000195779 9.09573e-05 0.076998 0.079248
0.080373 0.000158603 0.000219187 7.02813e-05 0.000132633 0.000181997 6.04739e-05 0.000372616 0.000468477 0.000174284 8.92062e-05 0.000104876 4.25979e-05 0.000295336 0.000353538 0.000136043 0.079248 0.081498
0.082904 0.000274675 0.000334587 0.000114716 0.000234591 0.000298324 9.96183e-05 0.000604991 0.000708103 0.000259072 0.000155133 0.000185042 6.9403e-05 0.000510209 0.000523078 0.000231656 0.081498 0.084311
0.085998 0.000625127 0.000620098 0.000254364 0.000529507 0.000558564 0.000212995 0.00141309 0.00123918 0.000609389 0.000340839 0.000320058 0.000145878 0.00118526 0.000958285 0.000510532 0.084311 0.087685
0.089373 0.0010422 0.000998542 0.000364303 0.000921458 0.000889901 0.000322226 0.00203716 0.0020748 0.000688399 0.00063324 0.000568932 0.000232441 0.00184797 0.00156719 0.000724001 0.087685 0.091061
