#Peak halo mass range: 10.625 < log10(Mh/Msun) < 10.875
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 1.00082e+06
#Bestfit SF halos in bin: 993613
#Bestfit Q halos in bin: 7208
#Bestfit central halos in bin: 730536
#Bestfit satellite halos in bin: 270285
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 1.55983e-10 1.82727e-07 1.55863e-10 1.57115e-10 1.72818e-07 1.57085e-10 0 6.68687e-07 0 0 0 0 5.77579e-10 6.11025e-07 5.77197e-10 0.057873 0.061248
0.062373 3.37983e-07 7.74798e-07 3.27574e-07 2.48752e-07 7.73452e-07 2.41009e-07 1.26384e-05 1.5815e-07 1.25979e-05 0 0 0 1.2515e-06 2.55069e-06 1.21781e-06 0.061248 0.063498
0.064623 6.14604e-07 4.66845e-06 4.56765e-07 4.46489e-07 4.40702e-06 3.31744e-07 2.37891e-05 1.48261e-05 2.23055e-05 1.86063e-07 1.14478e-07 1.8039e-07 1.77288e-06 1.46392e-05 1.3639e-06 0.063498 0.065748
0.066873 2.85396e-06 5.22483e-06 2.14913e-06 2.38781e-06 2.84547e-06 1.96224e-06 6.71122e-05 0.000255506 4.42854e-05 9.46519e-08 9.72286e-08 8.63518e-08 1.03119e-05 1.63733e-05 8.0793e-06 0.065748 0.067998
0.069123 7.09384e-06 7.91963e-06 5.00496e-06 6.04075e-06 4.87365e-06 4.54885e-06 0.00015226 0.000379056 9.9785e-05 3.91344e-07 3.30325e-07 3.26876e-07 2.52096e-05 2.42564e-05 1.85489e-05 0.067998 0.070248
0.071373 1.15036e-05 1.14168e-05 7.6694e-06 1.00281e-05 8.97781e-06 6.69686e-06 0.000214898 0.000211804 0.000162594 8.00623e-07 6.22327e-07 6.10616e-07 4.04319e-05 2.90378e-05 2.81806e-05 0.070248 0.072498
0.073623 2.10821e-05 2.10544e-05 1.32523e-05 1.8112e-05 1.75698e-05 1.14421e-05 0.00043051 0.000321822 0.000312852 9.37265e-07 1.03138e-06 6.67e-07 7.55304e-05 5.75434e-05 5.04213e-05 0.072498 0.074748
0.075873 3.74086e-05 4.29967e-05 2.13018e-05 3.25343e-05 3.41302e-05 1.84707e-05 0.000709319 0.000575114 0.000465933 3.31085e-06 2.84801e-06 2.15162e-06 0.000129569 0.000114449 7.88081e-05 0.074748 0.076998
0.078123 5.50671e-05 7.00634e-05 2.62949e-05 4.73799e-05 5.84264e-05 2.32328e-05 0.00111473 0.000884185 0.000700003 7.09178e-06 6.57872e-06 4.43397e-06 0.000184737 0.000202829 9.76527e-05 0.076998 0.079248
0.080373 9.12591e-05 0.00011076 3.88909e-05 8.14089e-05 0.000100093 3.70583e-05 0.0014491 0.00149704 0.000777211 1.59607e-05 1.36816e-05 9.03253e-06 0.000294779 0.00029435 0.000136479 0.079248 0.081498
