#Peak halo mass range: 14.125 < log10(Mh/Msun) < 14.375
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 317
#Bestfit SF halos in bin: 20
#Bestfit Q halos in bin: 297
#Bestfit central halos in bin: 277
#Bestfit satellite halos in bin: 40
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 2.32763e-07 0.0318203 2.32726e-07 3.67585e-07 0.0185175 3.67585e-07 2.23684e-07 0.0253966 2.23647e-07 2.66357e-07 0.0349205 2.66314e-07 1.24473e-10 0.00862372 1.24063e-10 0.000000 0.057873
0.059561 0.00897033 0.191565 0.00888111 0.0188568 0.123008 0.0188568 0.00830458 0.195475 0.00821441 0.00905421 0.197456 0.00896358 0.00838948 0.144897 0.00832669 0.057873 0.061248
0.062373 0.0503201 0.352424 0.0480086 0.0912539 0.226571 0.0912539 0.0475636 0.354894 0.0452069 0.0523138 0.337114 0.0501094 0.0365135 0.437117 0.0334491 0.061248 0.063498
0.064623 0.156077 0.60879 0.140583 0.236682 0.653689 0.236682 0.150649 0.585523 0.135213 0.155875 0.606481 0.140982 0.157478 0.580775 0.142421 0.063498 0.065748
0.066873 0.347993 1.1123 0.286672 0.548574 0.752558 0.517474 0.334485 1.14587 0.274481 0.345721 1.23269 0.285118 0.363721 0.706259 0.314076 0.065748 0.067998
0.069123 0.771208 0.707074 0.652923 1.35237 1.01571 1.25058 0.732072 0.742656 0.614374 0.768321 0.69103 0.64845 0.791201 0.716052 0.674449 0.067998 0.070248
0.071373 1.3411 0.794679 1.05999 1.74415 0.66538 1.5523 1.31396 0.833686 1.03108 1.35555 0.801528 1.07009 1.241 0.760695 0.984294 0.070248 0.072498
0.073623 1.86012 1.13187 1.30102 2.78411 1.25047 2.42498 1.7979 1.17742 1.25961 1.86809 1.19939 1.29674 1.80495 0.710378 1.33754 0.072498 0.074748
0.075873 2.58822 1.29892 1.68614 3.3302 0.666969 2.7194 2.53825 1.35895 1.63348 2.62581 1.37419 1.70637 2.32789 0.788056 1.58035 0.074748 0.076998
0.078123 3.58205 1.75605 2.03877 3.93059 0.445719 2.92916 3.55858 1.84214 2.01266 3.58698 1.92972 2.02837 3.54789 1.00462 2.17075 0.076998 0.079248
0.080373 4.56123 2.79135 2.2838 4.89926 1.01174 3.53928 4.53847 2.84889 2.26371 4.57985 2.9414 2.25577 4.43228 1.34693 2.49571 0.079248 0.081498
0.082904 5.20564 3.33026 2.12893 5.12252 0.880741 3.56719 5.21123 3.5426 2.09057 5.14426 3.8009 1.95778 5.6307 1.48634 2.95954 0.081498 0.084311
0.085998 7.63722 3.29642 2.83436 7.62266 1.05999 5.08487 7.6382 3.41973 2.82594 7.47501 3.42762 2.82021 8.7605 2.30706 4.18015 0.084311 0.087685
0.089373 9.69456 3.55207 3.38063 9.84304 1.12785 5.97445 9.68457 3.5868 3.37985 9.66283 3.47782 3.30788 9.91435 2.82763 3.95268 0.087685 0.091061
0.092748 11.929 4.7844 3.47964 13.6976 2.26998 6.81847 11.8099 4.95166 3.36853 12.0526 4.95303 3.46529 11.0732 3.50925 3.76126 0.091061 0.094435
0.096123 15.2223 4.4932 4.40741 16.7445 1.81301 8.9613 15.1198 4.69663 4.32617 15.3955 4.67316 4.46095 14.0234 3.27959 4.40601 0.094435 0.097811
0.099498 19.0053 4.278 5.72394 27.0893 2.3988 19.8669 18.4609 4.41898 5.24638 19.1461 4.52194 5.71193 18.0303 1.92783 6.37677 0.097811 0.101186
0.102873 22.9034 3.89747 6.69988 33.4607 1.53517 24.8834 22.1925 4.26289 6.07058 22.9152 4.11068 6.62535 22.8222 2.02043 7.70967 0.101186 0.104560
0.106248 26.9298 4.21198 7.3028 34.2934 1.97715 24.9722 26.4339 4.33011 6.97012 27.3063 4.42062 7.28082 24.3224 1.93121 7.86034 0.104560 0.107936
0.109623 32.2413 4.37492 8.60964 43.6941 -0.328739 31.8275 31.4701 4.55221 7.75599 32.9507 4.58958 8.77974 27.3285 2.29634 8.51347 0.107936 0.111310
0.112998 36.2142 5.23502 8.67971 41.9096 -1.32993 26.1775 35.8307 5.57452 8.14976 36.8796 5.60881 8.70883 31.6066 2.36661 9.00617 0.111310 0.114686
0.116373 43.1403 5.85976 9.95428 57.02 6.64668 36.2046 42.2056 6.25661 8.82488 43.1917 6.20961 9.67871 42.7841 3.437 11.4653 0.114686 0.118060
0.119748 48.218 5.35062 11.3815 57.3994 5.16164 30.005 47.5997 5.59649 10.7321 48.8089 5.76395 11.6138 44.1257 3.68474 10.0858 0.118060 0.121435
0.123123 53.877 5.32783 11.9272 65.5709 1.90103 33.6089 53.0895 5.75409 11.5059 54.7194 5.65915 12.095 48.0435 3.69341 10.9909 0.121435 0.124811
0.126498 61.9159 5.366 13.9107 72.2198 7.32153 31.4788 61.222 6.14064 13.3267 63.3263 5.79362 14.1166 52.1491 3.40888 12.6686 0.124811 0.128185
0.129873 69.9409 7.05972 15.5851 91.6302 35.054 35.5034 68.4803 7.73489 14.9982 71.1225 7.7565 15.4284 61.7582 3.52142 16.072 0.128185 0.131561
0.133248 78.0847 7.51852 17.2491 99.4083 38.0505 42.9846 76.6488 7.88115 16.9437 79.0087 8.97157 17.163 71.686 2.06408 19.5153 0.131561 0.134935
0.137045 84.2117 5.94225 18.9126 90.5647 28.9033 29.737 83.7839 5.89325 19.0917 84.8226 7.00409 18.1676 79.981 0 23.1601 0.134935 0.139154
0.141685 100.913 4.81953 22.8703 105.995 43.2604 31.3862 100.571 4.79722 23.0466 100.211 8.32442 21.4778 105.778 -5.72651 39.9527 0.139154 0.144217
0.146748 116.546 5.06954 25.9601 139.15 100.014 37.6351 115.023 5.83242 25.2614 118.031 5.86591 26.4037 106.257 2.36665 27.8299 0.144217 0.149279
0.151810 128.57 5.80885 28.9979 138.548 30.097 46.2565 127.898 6.39558 28.3267 132.137 7.54849 29.6367 103.865 0.836174 28.4262 0.149279 0.154342
0.156873 141.527 10.6413 28.7314 150.853 44.3112 46.2135 140.899 11.1261 27.7118 143.065 12.0504 27.9535 130.877 -1.30556 35.2864 0.154342 0.159404
0.161935 156.822 9.40678 33.3505 168.049 25.8727 57.4785 156.066 10.7991 32.1185 159.088 12.0855 31.5344 141.133 -9.88927 46.0926 0.159404 0.164467
0.166998 156.608 10.7605 33.1304 176.496 6.07779 70.0068 155.268 11.8224 32.2722 156.722 13.8427 31.196 155.813 -13.0659 53.4381 0.164467 0.169529
0.172060 173.463 14.8959 36.531 175.669 4.14209 64.8757 173.315 15.8083 36.8465 174.541 18.9216 34.1415 165.999 -11.9448 63.5281 0.169529 0.174591
0.177123 186.482 15.5795 40.5268 184.405 5.02908 78.438 186.621 15.856 40.3637 188.738 19.1076 37.4628 170.856 -11.046 62.353 0.174591 0.179654
0.182185 201.051 16.5358 42.646 194.551 8.77748 73.5439 201.488 17.5037 42.2194 203.053 19.7538 41.1225 187.183 -5.34117 59.6329 0.179654 0.184716
0.187248 208.673 20.3476 41.6179 223.697 75.3564 57.9044 207.661 22.0344 41.2999 209.802 22.9009 40.2858 200.855 0.0555725 55.4704 0.184716 0.189779
0.192310 224.081 25.0521 43.5426 209.753 51.0266 56.3123 225.045 24.0071 43.9602 227.091 27.4753 43.0441 203.233 8.98969 49.897 0.189779 0.194842
0.197373 228.525 29.3383 41.0585 208.329 81.5493 47.2787 229.885 29.7301 41.8873 230.936 31.15 40.5872 211.829 15.1584 47.5308 0.194842 0.199904
0.202435 235.665 37.0591 37.5781 217.229 70.6328 51.6348 236.906 35.6664 38.2792 241.053 39.6357 38.4697 198.353 29.1974 34.7553 0.199904 0.204967
0.207498 236.699 39.4115 38.0069 230.415 129.094 49.8313 237.122 40.0759 37.9867 239.42 39.4454 38.727 217.857 41.6234 33.0393 0.204967 0.210029
0.212560 234.941 47.8726 34.3356 229.086 133.724 35.9513 235.335 46.2893 33.8959 237.424 46.2735 35.6646 217.745 56.3039 25.7799 0.210029 0.215091
0.217623 247.944 51.8244 35.9329 244.699 97.6895 54.6367 248.162 50.7955 36.6944 246.42 50.6489 37.0097 258.493 60.0984 37.7853 0.215091 0.220154
0.222685 237.338 53.0222 33.8043 200.597 29.4009 71.1155 239.812 52.2657 35.0135 241.059 52.2475 34.6382 211.567 55.4029 28.6859 0.220154 0.225217
0.227748 239.847 53.703 33.3005 175.447 17.1815 88.7899 244.184 51.3427 35.4025 243.238 52.3613 34.7924 216.364 53.9282 23.772 0.225217 0.230279
0.232810 237.511 55.5923 32.0421 185.353 -1.01958 104.495 241.023 55.0051 33.559 245.495 55.0134 33.564 182.219 49.6106 24.6507 0.230279 0.235342
0.237873 248.824 53.2179 36.8078 200.421 -2.73511 106.622 252.083 52.6618 39.1102 257.485 54.5409 38.1487 188.845 44.795 31.3266 0.235342 0.240404
0.242935 243.314 55.0752 35.6946 177.452 -1.60506 102.057 247.749 53.0559 38.2386 253.169 54.9622 36.7943 175.072 39.6492 30.889 0.240404 0.245467
0.247998 246.831 54.9747 35.8823 173.534 8.94965 68.0944 251.767 52.9009 39.0294 257.746 56.598 37.5698 171.247 31.5141 32.5525 0.245467 0.250529
0.253060 243.384 52.8461 35.9495 180.438 -1.55898 102.936 247.623 52.854 37.638 255.458 55.4229 37.0439 159.768 34.2678 34.9332 0.250529 0.255592
0.258123 236.842 52.0424 35.444 186.204 -2.4696 92.6522 240.251 51.9041 35.7997 247.039 53.3227 36.1121 166.224 40.8677 30.4044 0.255592 0.260654
0.263185 233.283 50.9515 35.0735 190.553 -5.36499 100.842 236.16 50.2757 35.9224 243.392 52.0323 36.6411 163.277 36.2781 28.3139 0.260654 0.265716
0.268248 233.235 47.5347 38.1325 176.233 10.7487 93.5038 237.074 46.8024 38.111 242.472 49.0224 37.5027 169.267 32.6353 35.042 0.265716 0.270779
0.273310 230.204 43.5599 38.3604 185.368 -13.0059 107.636 233.223 43.5986 37.9278 239.574 44.9009 38.8544 165.314 31.6005 33.9323 0.270779 0.275842
0.278373 216.653 43.5214 34.5379 159.078 2.37717 79.8305 220.53 43.0447 36.4395 225.429 43.2457 37.0129 155.882 41.5616 24.3657 0.275842 0.280904
0.283435 211.9 39.6316 37.5529 187.792 4.78976 80.3139 213.523 40.8797 37.3179 220.945 39.3642 38.9161 149.259 36.4757 26.7863 0.280904 0.285967
0.288498 213.52 36.842 37.608 224.051 -3.46976 126.906 212.811 39.2312 34.7652 223.333 37.0348 40.3819 145.565 33.0506 25.0878 0.285967 0.291029
0.293560 204.046 36.9341 34.3451 199.481 1.98862 118.827 204.353 37.1329 34.3572 211.378 37.1329 36.14 153.268 30.2258 30.8015 0.291029 0.296091
