#Peak halo mass range: 9.125 < log10(Mh/Msun) < 9.375
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 545542
#Bestfit SF halos in bin: 545542
#Bestfit Q halos in bin: 0
#Bestfit central halos in bin: 540314
#Bestfit satellite halos in bin: 5228
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.063498 0.065748
0.066873 9.3661e-08 4.08271e-08 8.85286e-08 9.3661e-08 4.08271e-08 8.85286e-08 0 0 0 9.45673e-08 4.1223e-08 8.93852e-08 0 0 0 0.065748 0.067998
0.069123 1.57319e-07 1.51324e-07 1.31547e-07 1.57319e-07 1.56397e-07 1.31547e-07 0 0 0 1.58841e-07 1.52789e-07 1.3282e-07 0 0 0 0.067998 0.070248
0.071373 8.47366e-08 1.38074e-07 6.9762e-08 8.47366e-08 1.22851e-07 6.9762e-08 0 0 0 5.3336e-08 7.89179e-08 4.43603e-08 3.33e-06 5.68361e-06 2.68067e-06 0.070248 0.072498
0.073623 1.09097e-07 2.12965e-07 8.44982e-08 1.09097e-07 1.92543e-07 8.54418e-08 0 0 0 8.58831e-08 1.66448e-07 6.64386e-08 2.50826e-06 4.10952e-06 1.95096e-06 0.072498 0.074748
0.075873 3.99531e-07 6.86909e-07 3.01192e-07 3.99531e-07 6.79223e-07 3.01568e-07 0 0 0 3.66823e-07 6.28193e-07 2.75704e-07 3.77992e-06 6.49147e-06 2.89261e-06 0.074748 0.076998
0.078123 9.23349e-07 1.71095e-06 6.66964e-07 9.23349e-07 1.71095e-06 6.66964e-07 0 0 0 8.45647e-07 1.57807e-06 6.10732e-07 8.95384e-06 1.38063e-05 6.44247e-06 0.076998 0.079248
0.080373 2.89817e-06 4.66567e-06 1.98326e-06 2.89817e-06 4.66567e-06 1.98326e-06 0 0 0 2.83472e-06 4.55406e-06 1.93915e-06 9.45633e-06 1.61885e-05 6.54339e-06 0.079248 0.081498
0.082904 6.02443e-06 9.76535e-06 3.99493e-06 6.02443e-06 9.76535e-06 3.99493e-06 0 0 0 5.84744e-06 9.42815e-06 3.87359e-06 2.43166e-05 4.38562e-05 1.65464e-05 0.081498 0.084311
0.085998 1.49332e-05 2.54046e-05 9.346e-06 1.49332e-05 2.54046e-05 9.346e-06 0 0 0 1.44142e-05 2.45142e-05 9.01918e-06 6.85753e-05 0.000117423 4.31372e-05 0.084311 0.087685
0.089373 3.29361e-05 5.52638e-05 2.02394e-05 3.29361e-05 5.4534e-05 2.02394e-05 0 0 0 3.20441e-05 5.3664e-05 1.97005e-05 0.000125125 0.000212412 7.5354e-05 0.087685 0.091061
0.092748 7.32984e-05 0.00011083 4.13441e-05 7.32984e-05 0.000102948 4.13441e-05 0 0 0 7.12556e-05 0.000107624 4.02112e-05 0.000284421 0.00044175 0.000158933 0.091061 0.094435
0.096123 0.000143808 0.000202746 7.81514e-05 0.000143808 0.000194791 7.81514e-05 0 0 0 0.000140271 0.000197844 7.62532e-05 0.000509325 0.000709495 0.000274457 0.094435 0.097811
