#Peak halo mass range: 9.375 < log10(Mh/Msun) < 9.625
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 1.55444e+06
#Bestfit SF halos in bin: 1.55428e+06
#Bestfit Q halos in bin: 169
#Bestfit central halos in bin: 1.37302e+06
#Bestfit satellite halos in bin: 181424
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.063498 0.065748
0.066873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.065748 0.067998
0.069123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.067998 0.070248
0.071373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.070248 0.072498
0.073623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.072498 0.074748
0.075873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.074748 0.076998
0.078123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.076998 0.079248
0.080373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.079248 0.081498
0.082904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.081498 0.084311
0.085998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.084311 0.087685
0.089373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.087685 0.091061
0.092748 1.87257e-09 3.25868e-09 1.08493e-09 1.87278e-09 3.26725e-09 1.08509e-09 0 0 0 2.12e-09 3.07539e-09 1.22793e-09 0 0 0 0.091061 0.094435
0.096123 9.5636e-09 2.62993e-08 3.37216e-09 9.56464e-09 2.3204e-08 3.54511e-09 0 3.31468e-06 0 1.86542e-09 1.4951e-08 -4.97274e-10 6.78236e-08 1.10769e-07 3.8734e-08 0.094435 0.097811
0.099498 2.5548e-08 3.13643e-08 1.02154e-08 2.55508e-08 2.77442e-08 1.02152e-08 0 8.51101e-06 0 2.30172e-08 2.32036e-08 8.92219e-09 4.47014e-08 7.49132e-08 2.71514e-08 0.097811 0.101186
0.102873 1.04794e-07 5.79596e-08 3.66626e-08 9.49817e-08 4.74686e-08 3.42987e-08 9.035e-05 5.8719e-05 7.9486e-05 6.57047e-09 1.66705e-08 1.74297e-09 8.48154e-07 3.64424e-07 3.2447e-07 0.101186 0.104560
0.106248 1.39806e-07 7.28716e-08 4.5627e-08 1.26461e-07 6.5297e-08 4.21647e-08 0.00012287 5.59694e-05 0.000107481 1.00171e-08 1.64117e-08 3.34917e-09 1.12205e-06 4.91252e-07 3.84714e-07 0.104560 0.107936
0.109623 2.277e-07 1.19193e-07 6.71265e-08 2.19467e-07 1.05048e-07 6.62213e-08 7.59472e-05 5.44408e-05 6.04336e-05 4.11263e-08 4.58202e-08 1.24657e-08 1.63969e-06 6.19241e-07 5.34934e-07 0.107936 0.111310
0.112998 1.801e-07 1.19125e-07 5.00599e-08 1.61178e-07 7.55825e-08 4.84558e-08 0.00017421 0.000112415 0.000131913 6.08944e-08 6.67484e-08 1.91018e-08 1.08225e-06 4.86804e-07 3.13707e-07 0.111310 0.114686
