#Observed stellar mass range: 10.4 < log10(M*/Msun) < 10.6
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of 0.000938937 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 45062
#Bestfit SF galaxies in bin: 24693
#Bestfit Q galaxies in bin: 20369
#Bestfit central galaxies in bin: 31517
#Bestfit satellite galaxies in bin: 13545
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 2.71139e-08 1.44981e-05 2.71117e-08 0 0 0 5.99837e-08 3.26335e-05 5.9979e-08 0 0 0 9.02036e-08 4.627e-05 9.01968e-08 0.000000 0.057873
0.059561 1.68106e-05 0.000221873 1.65453e-05 3.24646e-06 1.60111e-05 3.19475e-06 3.32541e-05 0.000439536 3.28849e-05 8.13847e-06 0.00016986 7.96637e-06 3.69891e-05 0.000249066 3.66376e-05 0.057873 0.061248
0.062373 0.000187534 0.000790346 0.000180478 9.17881e-05 0.000115634 8.9982e-05 0.000303606 0.00152537 0.000290431 0.000125326 0.000691163 0.000118973 0.000332282 0.000795347 0.000324718 0.061248 0.063498
0.064623 0.000600616 0.00108759 0.000545597 0.000339343 0.000346805 0.000317956 0.000917355 0.00198355 0.000828773 0.000433363 0.000762786 0.000391773 0.000989789 0.00170855 0.000911282 0.063498 0.065748
0.066873 0.00189813 0.00129169 0.00170619 0.000977918 0.000620829 0.000891723 0.00301368 0.00213897 0.00268969 0.00145132 0.000821001 0.00132395 0.00293777 0.00231424 0.00260049 0.065748 0.067998
0.069123 0.00420402 0.00180395 0.00352778 0.00209388 0.000807005 0.00175713 0.00676211 0.00260923 0.00573994 0.00326182 0.00143532 0.00274486 0.00639636 0.00274799 0.00540805 0.067998 0.070248
0.071373 0.00766686 0.00290366 0.0059204 0.00420297 0.00187121 0.00315028 0.0118661 0.00380539 0.00924287 0.0057496 0.00223458 0.00437269 0.012128 0.00392555 0.00960471 0.070248 0.072498
0.073623 0.0114933 0.00413097 0.00777221 0.00606311 0.00348722 0.0039581 0.0180762 0.00611994 0.0124302 0.00890264 0.00322259 0.00596443 0.0175213 0.00604933 0.0121786 0.072498 0.074748
0.075873 0.0172059 0.00824244 0.0105259 0.00942795 0.00606434 0.00553961 0.0266349 0.0116386 0.0162437 0.0138019 0.00750773 0.00850239 0.0251264 0.0108301 0.0151898 0.074748 0.076998
0.078123 0.0239655 0.0127032 0.0134439 0.0138949 0.00761589 0.00760963 0.0361739 0.0176063 0.0206627 0.0199518 0.011297 0.0110886 0.0333046 0.0147214 0.0191489 0.076998 0.079248
0.080373 0.0308318 0.0167781 0.0152306 0.0192029 0.0100657 0.0096303 0.0449293 0.0249712 0.0220342 0.0262743 0.0150518 0.0128663 0.0414363 0.0212785 0.0212743 0.079248 0.081498
0.082904 0.0375236 0.0183918 0.0180594 0.0229909 0.0148918 0.010914 0.0551413 0.0270129 0.026462 0.0324919 0.016907 0.0156793 0.0492313 0.0236376 0.0240753 0.081498 0.084311
0.085998 0.0557163 0.0270255 0.024089 0.0358841 0.0184988 0.0151674 0.0797585 0.0363667 0.0343072 0.0474954 0.0237694 0.020341 0.0748449 0.032547 0.0345559 0.084311 0.087685
0.089373 0.0772931 0.0369409 0.0293359 0.0510505 0.0249316 0.0190419 0.109107 0.0492436 0.0400092 0.0652126 0.0336146 0.0240321 0.105403 0.0378025 0.0424938 0.087685 0.091061
