#Observed stellar mass range: 7.6 < log10(M*/Msun) < 7.8
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of 0.0018279 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 495935
#Bestfit SF galaxies in bin: 486123
#Bestfit Q galaxies in bin: 9812
#Bestfit central galaxies in bin: 381387
#Bestfit satellite galaxies in bin: 114548
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.063498 0.065748
0.066873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.065748 0.067998
0.069123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.067998 0.070248
0.071373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.070248 0.072498
0.073623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.072498 0.074748
0.075873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.074748 0.076998
0.078123 0 4.78454e-08 -6.44618e-10 0 3.8872e-08 -4.34115e-10 0 5.97553e-07 0 0 9.40403e-09 0 0 1.80657e-07 0 0.076998 0.079248
0.080373 5.72578e-08 1.95044e-07 3.04952e-08 5.84135e-08 1.84397e-07 3.48369e-08 0 6.65764e-07 0 7.44549e-08 8.00707e-08 5.1159e-08 0 5.17062e-07 0 0.079248 0.081498
0.082904 2.78485e-07 7.71119e-07 1.45207e-07 2.67001e-07 7.58183e-07 1.57591e-07 8.4744e-07 2.36353e-06 8.4744e-07 9.85841e-08 1.7067e-07 5.75619e-08 8.77464e-07 2.58856e-06 5.80739e-07 0.081498 0.084311
0.085998 1.17521e-06 3.16626e-06 6.15061e-07 1.098e-06 3.13114e-06 5.58935e-07 5.00047e-06 3.38284e-06 5.00047e-06 6.42467e-07 7.18016e-07 3.25115e-07 2.94899e-06 1.08349e-05 1.6259e-06 0.084311 0.087685
0.089373 2.85766e-06 4.35972e-06 1.23216e-06 2.72059e-06 4.19522e-06 1.18286e-06 9.64872e-06 1.51869e-05 7.50634e-06 1.84538e-06 2.43896e-06 7.85431e-07 6.22804e-06 1.00987e-05 2.85044e-06 0.087685 0.091061
0.092748 7.5659e-06 1.10168e-05 2.28954e-06 7.13718e-06 1.08593e-05 2.1477e-06 2.88062e-05 3.72691e-05 2.16948e-05 5.33682e-06 7.97207e-06 1.53961e-06 1.49876e-05 1.86165e-05 6.18801e-06 0.091061 0.094435
0.096123 1.44927e-05 2.21264e-05 4.27258e-06 1.362e-05 2.19236e-05 3.50853e-06 5.77287e-05 4.39358e-05 3.7253e-05 1.00287e-05 1.57109e-05 2.76865e-06 2.93553e-05 3.94575e-05 1.01612e-05 0.094435 0.097811
0.099498 3.27212e-05 4.49473e-05 9.50659e-06 3.11876e-05 4.31541e-05 9.1964e-06 0.0001087 9.73374e-05 4.61332e-05 2.13594e-05 3.2041e-05 5.75915e-06 7.05502e-05 7.6081e-05 2.42261e-05 0.097811 0.101186
