#Observed stellar mass range: 10.4 < log10(M*/Msun) < 10.6
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.00469118 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 43576
#Bestfit SF galaxies in bin: 26184
#Bestfit Q galaxies in bin: 17392
#Bestfit central galaxies in bin: 31444
#Bestfit satellite galaxies in bin: 12132
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 2.76779e-08 1.37901e-05 2.76745e-08 4.60614e-08 6.20308e-06 4.60561e-08 1.13455e-12 1.99416e-05 1.13455e-12 3.83562e-08 5.1774e-06 3.83515e-08 1.62644e-12 2.78234e-05 1.62644e-12 0.000000 0.057873
0.059561 3.0374e-05 0.000481723 2.99255e-05 1.20335e-05 0.000177673 1.16534e-05 5.79861e-05 0.000889431 5.74352e-05 2.06537e-05 0.000400001 2.01825e-05 5.55675e-05 0.000518853 5.51183e-05 0.057873 0.061248
0.062373 0.000295966 0.00120201 0.000281301 0.000163838 0.000452137 0.000157675 0.000494888 0.00245814 0.000469791 0.00024852 0.000912241 0.000236282 0.000418939 0.00180461 0.00040007 0.061248 0.063498
0.064623 0.000959265 0.0026521 0.000863606 0.00051283 0.000775269 0.000467263 0.00163138 0.00485432 0.00147541 0.000707863 0.0015894 0.000631361 0.00161085 0.00453024 0.00144531 0.063498 0.065748
0.066873 0.00282174 0.00245296 0.00250824 0.00155026 0.00118787 0.00138767 0.00473598 0.00448514 0.00421148 0.00220518 0.00155058 0.001974 0.00441976 0.0044882 0.00392851 0.065748 0.067998
0.069123 0.00587555 0.0031349 0.00495082 0.00343124 0.0017303 0.00284587 0.00955551 0.00487641 0.00807112 0.00456143 0.00249434 0.00380659 0.00928152 0.00425004 0.00789573 0.067998 0.070248
0.071373 0.010662 0.00335474 0.00824657 0.00565765 0.00245769 0.0042541 0.0181962 0.0061749 0.0142339 0.00812025 0.00315062 0.00610296 0.0172499 0.00371475 0.0138322 0.070248 0.072498
0.073623 0.0163941 0.00556003 0.0112356 0.00910217 0.00464632 0.00608299 0.0273723 0.00931371 0.0194096 0.0134187 0.00450853 0.00911193 0.0241059 0.00722175 0.0171678 0.072498 0.074748
0.075873 0.0235507 0.0109668 0.014488 0.0137119 0.00760597 0.00810542 0.0383633 0.0174357 0.0239842 0.0201702 0.00885947 0.0124567 0.0323125 0.0141321 0.0199379 0.074748 0.076998
0.078123 0.0339273 0.0167183 0.0198651 0.0192557 0.0112592 0.010606 0.0560156 0.022562 0.0331527 0.0283887 0.0148423 0.0164596 0.0482823 0.0181801 0.0285374 0.076998 0.079248
0.080373 0.0410227 0.0234049 0.0204084 0.0253148 0.0140342 0.0129115 0.0646712 0.0326626 0.0331366 0.0347524 0.0197897 0.0179833 0.0572743 0.0266155 0.0298074 0.079248 0.081498
0.082904 0.0488666 0.0255595 0.0237782 0.0309279 0.0171646 0.0149487 0.0758735 0.0385716 0.0358142 0.0429209 0.0222458 0.0211705 0.0642766 0.0313752 0.0310417 0.081498 0.084311
0.085998 0.0732597 0.0343229 0.0313968 0.0488112 0.0233273 0.0206942 0.110067 0.0533847 0.0497233 0.0655327 0.0291672 0.0287589 0.0932866 0.0456995 0.0404213 0.084311 0.087685
0.089373 0.102376 0.0419876 0.0383506 0.0669484 0.0318424 0.024575 0.155714 0.0613544 0.0598532 0.089922 0.0400693 0.0335056 0.134656 0.0529311 0.0526523 0.087685 0.091061
0.092748 0.135928 0.0549667 0.0430444 0.0860179 0.0414388 0.0277372 0.211068 0.074788 0.069518 0.119262 0.0518792 0.0386261 0.179122 0.0649909 0.0574809 0.091061 0.094435
0.096123 0.171822 0.0666798 0.051624 0.111293 0.0508254 0.0351023 0.262949 0.0935265 0.0797805 0.152295 0.0616843 0.0472853 0.222432 0.0734415 0.0644854 0.094435 0.097811
0.099498 0.211451 0.0758005 0.0645556 0.137971 0.0527769 0.0412524 0.322077 0.105024 0.0977028 0.18884 0.0693659 0.0600743 0.270056 0.0813476 0.079118 0.097811 0.101186
0.102873 0.252358 0.0818301 0.0724377 0.166255 0.0607825 0.0440048 0.381987 0.105468 0.109309 0.226227 0.0730666 0.0688408 0.320085 0.0933252 0.0866585 0.101186 0.104560
0.106248 0.29723 0.0847482 0.0798024 0.195033 0.0696836 0.0499422 0.45109 0.108403 0.12086 0.266625 0.0774017 0.0737915 0.376553 0.100482 0.0953059 0.104560 0.107936
0.109623 0.346619 0.0879452 0.0858422 0.226248 0.0702455 0.0561785 0.527841 0.123325 0.127715 0.307656 0.080315 0.0781554 0.447607 0.0980119 0.108701 0.107936 0.111310
0.112998 0.39639 0.0879763 0.0895568 0.260329 0.0709705 0.0595942 0.601234 0.120662 0.137876 0.353897 0.081303 0.0810872 0.506525 0.0944983 0.120664 0.111310 0.114686
0.116373 0.444669 0.0923051 0.0910355 0.289536 0.0712839 0.0609991 0.678224 0.125661 0.137276 0.395473 0.0882857 0.0813254 0.572175 0.091955 0.127373 0.114686 0.118060
0.119748 0.497986 0.101789 0.0944992 0.324692 0.0765938 0.0615711 0.758882 0.141299 0.14128 0.437783 0.0937543 0.0836478 0.654021 0.0987318 0.13552 0.118060 0.121435
