#Observed stellar mass range: 7.8 < log10(M*/Msun) < 8
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of 4.99707e-05 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 392288
#Bestfit SF galaxies in bin: 383813
#Bestfit Q galaxies in bin: 8475
#Bestfit central galaxies in bin: 296206
#Bestfit satellite galaxies in bin: 96082
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.063498 0.065748
0.066873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.065748 0.067998
0.069123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.067998 0.070248
0.071373 0 2.3278e-10 0 0 0 0 0 0 0 0 0 0 0 8.90306e-10 0 0.070248 0.072498
0.073623 0 4.34786e-14 0 0 0 0 0 0 0 0 0 0 0 1.70533e-13 0 0.072498 0.074748
0.075873 2.92737e-08 6.74853e-08 2.43328e-08 5.39237e-09 6.67177e-08 3.62247e-09 1.1108e-06 9.46602e-07 1.1108e-06 0 0 0 1.1952e-07 2.61884e-07 1.00254e-07 0.074748 0.076998
0.078123 2.33744e-07 5.34765e-07 1.50753e-07 1.32789e-07 3.87129e-07 7.17198e-08 4.80578e-06 5.20568e-06 4.80578e-06 3.95746e-08 8.94507e-08 2.58459e-08 8.32339e-07 1.59401e-06 5.61685e-07 0.076998 0.079248
0.080373 6.73236e-07 1.4667e-06 3.28539e-07 5.33154e-07 1.33193e-06 2.24021e-07 7.01723e-06 7.3427e-06 6.13544e-06 1.3105e-07 5.67372e-07 3.02802e-08 2.34471e-06 3.95016e-06 1.38666e-06 0.079248 0.081498
0.082904 2.14283e-06 3.66926e-06 1.02997e-06 1.7736e-06 3.07005e-06 8.35001e-07 1.88645e-05 2.99217e-05 1.27425e-05 6.02491e-07 1.34646e-06 1.74352e-07 6.89146e-06 9.38345e-06 4.04376e-06 0.081498 0.084311
0.085998 4.77004e-06 1.08872e-05 1.84586e-06 4.32773e-06 9.90711e-06 1.70524e-06 2.48011e-05 9.89006e-05 7.77636e-06 2.12422e-06 4.72698e-06 5.98629e-07 1.29267e-05 2.85876e-05 5.87304e-06 0.084311 0.087685
0.089373 1.3457e-05 2.23231e-05 3.79221e-06 1.24745e-05 1.9227e-05 4.25019e-06 5.79503e-05 0.000202104 6.85673e-06 9.00959e-06 1.30403e-05 3.23932e-06 2.71675e-05 4.92859e-05 8.03447e-06 0.087685 0.091061
0.092748 3.18026e-05 5.26634e-05 6.62299e-06 2.92522e-05 4.9063e-05 6.73609e-06 0.000147304 0.000274026 3.32196e-05 2.24339e-05 3.18734e-05 6.64282e-06 6.06847e-05 0.000104426 1.01173e-05 0.091061 0.094435
0.096123 6.46596e-05 0.000103707 1.45833e-05 6.14643e-05 9.49084e-05 1.54238e-05 0.000209365 0.000510783 8.29368e-06 4.6031e-05 6.50496e-05 1.34167e-05 0.000122089 0.000187979 2.27557e-05 0.094435 0.097811
