#Observed stellar mass range: 9.8 < log10(M*/Msun) < 10
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.0171367 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 9652
#Bestfit SF galaxies in bin: 9127
#Bestfit Q galaxies in bin: 525
#Bestfit central galaxies in bin: 8101
#Bestfit satellite galaxies in bin: 1551
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 2.19001e-08 0.00032174 2.18951e-08 3.26063e-10 0.000250064 3.225e-10 3.96959e-07 0.000464885 3.96959e-07 2.6093e-08 0.000361651 2.60871e-08 0 0.000224925 0 0.000000 0.057873
0.059561 0.000219142 0.00487945 0.000215142 0.000189814 0.0041909 0.000185875 0.000729019 0.00751339 0.000729019 0.000229124 0.00433031 0.000225638 0.000167008 0.0076464 0.000165387 0.057873 0.061248
0.062373 0.00167495 0.012217 0.00156975 0.00159373 0.0105395 0.00148874 0.00308687 0.02593 0.00306235 0.0017028 0.01049 0.00161628 0.00152948 0.024033 0.0014017 0.061248 0.063498
0.064623 0.005359 0.0184356 0.00476094 0.00496713 0.0178875 0.00437917 0.0121717 0.0515976 0.011192 0.00530893 0.0168074 0.00474641 0.00562052 0.0296772 0.00479623 0.063498 0.065748
0.066873 0.0148174 0.0301238 0.0122507 0.0141958 0.0243477 0.0122197 0.0256234 0.153289 0.0215804 0.0138926 0.0287207 0.0114492 0.0196477 0.0354141 0.0169554 0.065748 0.067998
0.069123 0.0288546 0.0247771 0.0240217 0.0276755 0.0227417 0.0229266 0.0493532 0.104121 0.0374268 0.0270036 0.0222543 0.0222571 0.0385226 0.0392126 0.0320596 0.067998 0.070248
0.071373 0.0459563 0.0275181 0.0346091 0.0433734 0.0246813 0.0333631 0.0908598 0.128978 0.0643096 0.0435363 0.0232359 0.0330028 0.0585967 0.0476998 0.0445676 0.070248 0.072498
0.073623 0.0677365 0.03491 0.0459957 0.0638695 0.031291 0.0435613 0.134964 0.218053 0.07394 0.0650417 0.0281484 0.044246 0.0818117 0.0605233 0.0534185 0.072498 0.074748
0.075873 0.0983062 0.0454148 0.058783 0.0932419 0.0367419 0.0561631 0.186348 0.285008 0.0803438 0.0912909 0.0400617 0.0537788 0.134948 0.0694694 0.0843217 0.074748 0.076998
0.078123 0.128571 0.0609012 0.0682644 0.120774 0.0590119 0.0635159 0.264128 0.352377 0.0933455 0.118563 0.0586718 0.0622821 0.180845 0.0803652 0.102361 0.076998 0.079248
