#Observed stellar mass range: 8 < log10(M*/Msun) < 8.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of 0.00338361 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 346744
#Bestfit SF galaxies in bin: 332457
#Bestfit Q galaxies in bin: 14287
#Bestfit central galaxies in bin: 257367
#Bestfit satellite galaxies in bin: 89377
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.063498 0.065748
0.066873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.065748 0.067998
0.069123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.067998 0.070248
0.071373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.070248 0.072498
0.073623 0 1.18841e-08 0 0 0 0 0 6.06149e-08 0 0 0 0 0 2.44872e-08 0 0.072498 0.074748
0.075873 2.43192e-07 7.39523e-07 1.37128e-07 1.54883e-07 2.97781e-07 9.91008e-08 2.29814e-06 1.35869e-05 2.29814e-06 1.86667e-07 2.91596e-07 1.23788e-07 4.0596e-07 1.68069e-06 2.10708e-07 0.074748 0.076998
0.078123 7.29784e-07 1.71263e-06 3.9044e-07 4.36854e-07 1.01862e-06 2.36033e-07 7.54622e-06 2.5217e-05 4.26396e-06 2.58738e-07 4.91811e-07 1.48968e-07 2.08619e-06 4.44261e-06 1.14175e-06 0.076998 0.079248
0.080373 1.57156e-06 3.54442e-06 6.94573e-07 1.14514e-06 3.04308e-06 4.99622e-07 1.14943e-05 2.81783e-05 7.31178e-06 6.79465e-07 1.18018e-06 3.57408e-07 4.1404e-06 9.03042e-06 2.05315e-06 0.079248 0.081498
0.082904 3.36455e-06 9.05017e-06 6.51691e-07 2.45128e-06 7.95115e-06 2.37862e-07 2.46161e-05 5.13159e-05 1.23339e-05 1.91926e-06 3.9423e-06 8.15134e-07 7.52635e-06 2.209e-05 1.44281e-06 0.081498 0.084311
0.085998 1.21883e-05 1.73234e-05 5.01297e-06 6.98392e-06 1.70856e-05 1.59425e-06 0.000133295 8.14609e-05 8.75236e-05 5.98019e-06 9.53164e-06 2.33694e-06 3.00652e-05 3.81603e-05 1.45291e-05 0.084311 0.087685
0.089373 2.71412e-05 4.05964e-05 9.64371e-06 2.11311e-05 3.73527e-05 6.97559e-06 0.000166996 0.00018495 8.43943e-05 1.68978e-05 2.15977e-05 6.52373e-06 5.66377e-05 8.85279e-05 2.1698e-05 0.087685 0.091061
0.092748 6.13228e-05 8.99788e-05 2.04578e-05 5.26378e-05 8.06301e-05 1.63376e-05 0.000263423 0.00033388 0.000110695 3.99297e-05 5.58559e-05 1.38262e-05 0.000122926 0.000168113 4.25188e-05 0.091061 0.094435
0.096123 0.000113233 0.00017737 3.01139e-05 9.74784e-05 0.000151736 2.62004e-05 0.000479829 0.000724069 0.000122072 7.35243e-05 0.000111072 2.33333e-05 0.000227575 0.000296486 6.44137e-05 0.094435 0.097811
