#Observed stellar mass range: 10 < log10(M*/Msun) < 10.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.0153588 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 13140
#Bestfit SF galaxies in bin: 11114
#Bestfit Q galaxies in bin: 2026
#Bestfit central galaxies in bin: 10725
#Bestfit satellite galaxies in bin: 2415
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 1.10832e-09 0.000118345 1.10832e-09 2.17276e-13 5.56166e-06 2.17276e-13 7.18703e-09 0.000695814 7.18703e-09 1.35789e-09 0.000145229 1.35789e-09 0 2.28612e-05 0 0.000000 0.057873
0.059561 0.000179627 0.00249952 0.000174555 0.000145493 0.00157302 0.000140841 0.000366875 0.0074877 0.000358519 0.00016198 0.00218278 0.000157956 0.000257996 0.00419429 0.000249245 0.057873 0.061248
0.062373 0.00125607 0.00613405 0.00119424 0.000897359 0.00470744 0.000849955 0.00322383 0.0138196 0.00304899 0.00108279 0.00498048 0.00102831 0.00202558 0.00975662 0.0019374 0.061248 0.063498
0.064623 0.00432492 0.0115599 0.00396715 0.00323784 0.00788153 0.0029162 0.0102883 0.0250356 0.00948942 0.0039403 0.0103522 0.00362015 0.006033 0.0152094 0.00554579 0.063498 0.065748
0.066873 0.0108451 0.0175852 0.00938157 0.00848036 0.011264 0.00736276 0.0238173 0.0608246 0.0200852 0.00978299 0.013643 0.00861341 0.0155618 0.0354355 0.0133703 0.065748 0.067998
0.069123 0.0232139 0.0132411 0.0196079 0.0184241 0.0111733 0.0155537 0.0494894 0.0403309 0.0402333 0.0212563 0.012051 0.0180522 0.0319078 0.0169652 0.0271987 0.067998 0.070248
0.071373 0.0363648 0.016324 0.0279328 0.0285315 0.0146263 0.0212103 0.0793358 0.0423806 0.0579894 0.0346821 0.0146403 0.0267533 0.0438376 0.0256766 0.0336757 0.070248 0.072498
0.073623 0.0547227 0.0237209 0.0375952 0.043609 0.0196346 0.0302489 0.115689 0.066296 0.0763194 0.0524067 0.0220395 0.0361334 0.0650082 0.0344075 0.0442581 0.072498 0.074748
0.075873 0.0783752 0.0275772 0.0482334 0.062065 0.0298584 0.036986 0.167848 0.0687827 0.103067 0.0757369 0.0283243 0.0468425 0.0900918 0.0372779 0.0535755 0.074748 0.076998
0.078123 0.110488 0.0388652 0.0620389 0.0880689 0.0367711 0.0492055 0.233473 0.0876493 0.124851 0.103043 0.0378275 0.0584594 0.143554 0.0417154 0.0842038 0.076998 0.079248
0.080373 0.136552 0.0545227 0.0708326 0.108564 0.0537503 0.0559311 0.290088 0.121153 0.138572 0.125993 0.0511007 0.066123 0.183448 0.058724 0.0926467 0.079248 0.081498
0.082904 0.153815 0.0546603 0.0754986 0.125327 0.055538 0.0604411 0.310089 0.127477 0.145486 0.14102 0.0541258 0.0702292 0.210635 0.0512016 0.107281 0.081498 0.084311
0.085998 0.215423 0.070643 0.0957903 0.171537 0.0676209 0.0740048 0.456168 0.139092 0.193166 0.201059 0.0727451 0.0918029 0.279215 0.0633563 0.13605 0.084311 0.087685
0.089373 0.274291 0.078362 0.109324 0.21883 0.0794431 0.0842737 0.578536 0.169062 0.210809 0.25585 0.0888316 0.0998473 0.356189 0.0699758 0.159884 0.087685 0.091061
0.092748 0.352043 0.0924625 0.122236 0.282651 0.0926475 0.0938241 0.732704 0.24396 0.255958 0.332571 0.0950214 0.111646 0.438516 0.0719132 0.169515 0.091061 0.094435
0.096123 0.426817 0.108175 0.119403 0.345009 0.117112 0.101355 0.875587 0.273151 0.258018 0.406503 0.111389 0.114965 0.517029 0.108274 0.159684 0.094435 0.097811
0.099498 0.523542 0.120471 0.14047 0.427689 0.127775 0.107911 1.04937 0.278009 0.290607 0.504819 0.124679 0.135499 0.606694 0.131635 0.164039 0.097811 0.101186
0.102873 0.628415 0.137576 0.151259 0.508044 0.138684 0.114458 1.28873 0.349406 0.33607 0.608519 0.124818 0.153346 0.716772 0.1754 0.159628 0.101186 0.104560
0.106248 0.731232 0.149183 0.158733 0.60231 0.155426 0.125342 1.43846 0.451456 0.31215 0.710225 0.138309 0.161735 0.824523 0.184948 0.168966 0.104560 0.107936
0.109623 0.859315 0.14537 0.175982 0.708285 0.142709 0.138294 1.68782 0.454935 0.346362 0.826995 0.139623 0.175229 1.00285 0.186398 0.203637 0.107936 0.111310
0.112998 0.982997 0.156341 0.187308 0.815412 0.155625 0.144981 1.90231 0.470941 0.372791 0.936176 0.147874 0.179356 1.19093 0.15316 0.250555 0.111310 0.114686
0.116373 1.12306 0.168462 0.201364 0.93674 0.165332 0.152733 2.14515 0.612488 0.418162 1.06027 0.159248 0.202732 1.40193 0.205994 0.253589 0.114686 0.118060
0.119748 1.26558 0.187376 0.21436 1.05969 0.176471 0.15502 2.39504 0.733207 0.421726 1.19334 0.172212 0.221935 1.58641 0.256809 0.253377 0.118060 0.121435
0.123123 1.41371 0.19993 0.230137 1.17749 0.199927 0.154843 2.70953 0.784018 0.469901 1.33092 0.181427 0.236423 1.78134 0.271313 0.275247 0.121435 0.124811
0.126498 1.57465 0.199335 0.252321 1.29902 0.206693 0.157926 3.08669 0.884367 0.531268 1.46741 0.190873 0.244495 2.05093 0.266745 0.335258 0.124811 0.128185
0.129873 1.717 0.218242 0.260979 1.42221 0.212537 0.172022 3.33412 1.02006 0.570382 1.60632 0.207676 0.256927 2.20853 0.29474 0.347879 0.128185 0.131561
0.133248 1.88278 0.231517 0.305827 1.55879 0.226659 0.200199 3.66007 1.03216 0.610312 1.7731 0.206617 0.284512 2.36986 0.316853 0.369586 0.131561 0.134935
0.137045 2.07265 0.238198 0.348935 1.73067 0.223927 0.234681 3.94863 1.06179 0.679279 1.95355 0.202646 0.333586 2.6016 0.368326 0.385744 0.134935 0.139154
0.141685 2.40462 0.227888 0.414398 1.98179 0.248297 0.282308 4.72418 1.20295 0.911428 2.25195 0.181691 0.402142 3.08264 0.401168 0.469155 0.139154 0.144217
0.146748 2.73472 0.204292 0.464612 2.25452 0.244959 0.344504 5.36896 1.5049 1.02857 2.55566 0.189977 0.476164 3.52994 0.427579 0.548998 0.144217 0.149279
0.151810 3.02347 0.259197 0.4686 2.47912 0.278191 0.368497 6.00958 1.63391 1.07705 2.85833 0.22152 0.474028 3.75683 0.463113 0.580989 0.149279 0.154342
0.156873 3.31312 0.28142 0.487556 2.723 0.311917 0.391495 6.55033 1.97225 1.07951 3.12289 0.227168 0.50493 4.15796 0.483079 0.608615 0.154342 0.159404
0.161935 3.64209 0.272478 0.56064 2.9711 0.30934 0.43899 7.32294 1.94494 1.43489 3.42926 0.211794 0.556929 4.58729 0.455282 0.723538 0.159404 0.164467
0.166998 3.97766 0.25509 0.619611 3.24928 0.324266 0.468736 7.97336 1.96157 1.60794 3.72292 0.222223 0.616325 5.10897 0.47519 0.862961 0.164467 0.169529
