#Peak halo mass range: 10.625 < log10(Mh/Msun) < 10.875
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 1.00104e+06
#Bestfit SF halos in bin: 999727
#Bestfit Q halos in bin: 1314
#Bestfit central halos in bin: 725588
#Bestfit satellite halos in bin: 275453
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 6.03483e-08 4.04861e-07 5.77235e-08 6.04276e-08 2.66947e-07 5.78329e-08 0 1.6279e-05 0 0 0 0 2.19315e-07 1.26965e-06 2.10496e-07 0.057873 0.061248
0.062373 1.1222e-06 2.5556e-06 1.07208e-06 1.12368e-06 1.73981e-06 1.07708e-06 0 0.000101341 0 0 0 0 4.07827e-06 7.53779e-06 3.90944e-06 0.061248 0.063498
0.064623 3.06981e-06 9.42983e-06 2.48428e-06 3.05487e-06 8.28478e-06 2.51971e-06 1.44408e-05 0.000204034 1.44408e-05 0 0 0 1.11562e-05 2.73176e-05 9.33876e-06 0.063498 0.065748
0.066873 1.04637e-05 1.482e-05 8.49586e-06 1.01113e-05 1.08977e-05 8.23549e-06 0.000278548 0.000696969 0.000238893 6.15728e-08 7.52115e-08 5.44714e-08 3.78646e-05 4.01902e-05 3.17029e-05 0.065748 0.067998
0.069123 2.32268e-05 2.29621e-05 1.68509e-05 2.23473e-05 2.10206e-05 1.63251e-05 0.000692328 0.000940794 0.000575032 4.84356e-07 7.37729e-07 4.03593e-07 8.3134e-05 5.86854e-05 6.33527e-05 0.067998 0.070248
0.071373 3.76362e-05 4.09392e-05 2.49448e-05 3.54495e-05 3.54265e-05 2.29617e-05 0.00170134 0.00143379 0.00141972 1.59598e-06 1.6561e-06 1.19432e-06 0.000132572 0.000105401 9.10728e-05 0.070248 0.072498
0.073623 7.06413e-05 7.12517e-05 4.21944e-05 6.35046e-05 6.45288e-05 3.78452e-05 0.00550049 0.00159291 0.00470625 8.00127e-06 4.25242e-06 5.58141e-06 0.000235645 0.00018269 0.000149799 0.072498 0.074748
0.075873 0.000109921 0.00014275 5.7584e-05 9.69958e-05 0.000128695 4.83825e-05 0.00994365 0.00153071 0.00816289 1.29996e-05 1.13577e-05 8.34105e-06 0.000365228 0.000370385 0.000209659 0.074748 0.076998
0.078123 0.000171319 0.000219199 7.90124e-05 0.000158433 0.000198143 7.1196e-05 0.00997532 0.00550437 0.00725114 2.61526e-05 2.28515e-05 1.55682e-05 0.000553709 0.0005612 0.00028974 0.076998 0.079248
0.080373 0.000259117 0.000312798 0.000104928 0.000240066 0.000311562 9.73743e-05 0.0147535 0.0116068 0.00984082 5.30903e-05 4.52659e-05 2.989e-05 0.000801825 0.000794711 0.000354023 0.079248 0.081498
0.082904 0.000378535 0.000432217 0.000151341 0.000359673 0.000401337 0.000150663 0.0147288 0.0186348 0.00856405 0.000101026 7.87294e-05 5.33428e-05 0.00110954 0.00107455 0.000443928 0.081498 0.084311
0.085998 0.000668434 0.000757787 0.000238702 0.000649819 0.000711243 0.000229873 0.0148317 0.0197208 0.00664771 0.000217141 0.000174239 0.000108428 0.00185721 0.00188506 0.000666811 0.084311 0.087685
0.089373 0.00108066 0.00112246 0.000328405 0.00106126 0.000998719 0.000325701 0.0158431 0.0253283 0.00459781 0.000416454 0.000317134 0.000199039 0.0028303 0.00263772 0.000927704 0.087685 0.091061
0.092748 0.00166914 0.00165824 0.00047499 0.00164287 0.00165284 0.000477081 0.0216597 0.0282781 0.00683355 0.000722573 0.000489589 0.000317701 0.00416255 0.00374906 0.00120261 0.091061 0.094435
0.096123 0.002452 0.00222861 0.000672536 0.00242052 0.00211816 0.000661428 0.0264034 0.0322635 0.00823311 0.00118642 0.000832768 0.000473943 0.00578573 0.0048573 0.00158613 0.094435 0.097811
0.099498 0.0034464 0.00289482 0.000958782 0.0034078 0.00278144 0.000934395 0.0328157 0.0431546 0.00874053 0.00184419 0.00121779 0.000689953 0.0076669 0.00607201 0.0020567 0.097811 0.101186
0.102873 0.00464482 0.00357384 0.0012056 0.0045996 0.00357619 0.00118447 0.0390472 0.0434617 0.00915247 0.00268832 0.00166883 0.000937412 0.00979856 0.0072835 0.00245586 0.101186 0.104560
0.106248 0.00602806 0.00452244 0.00132824 0.00597545 0.00433316 0.00130411 0.0460586 0.066563 0.0102259 0.00370295 0.00221773 0.00120632 0.0121528 0.00864966 0.00268941 0.104560 0.107936
0.109623 0.00750798 0.00552921 0.0013363 0.00745086 0.00545972 0.0013427 0.0509681 0.0691811 0.00606735 0.00474802 0.00286324 0.00135025 0.0147782 0.00998254 0.00265047 0.107936 0.111310
0.112998 0.00894975 0.00671868 0.00148187 0.00888522 0.00662942 0.00149138 0.0580435 0.088099 0.00451044 0.00579387 0.0032377 0.00146412 0.0172628 0.0118753 0.00260832 0.111310 0.114686
0.116373 0.0102531 0.00720521 0.00152968 0.0101851 0.00718137 0.00170012 0.0619703 0.120487 0.00253763 0.00675481 0.00365441 0.00159117 0.0194682 0.0124823 0.002729 0.114686 0.118060
0.119748 0.0115003 0.00752805 0.00160898 0.0114197 0.00758675 0.00163854 0.0728444 0.121399 0.00434224 0.00765403 0.00407947 0.00178533 0.021632 0.012924 0.00258292 0.118060 0.121435
0.123123 0.0127703 0.00817286 0.00150086 0.0126831 0.00814253 0.00153358 0.0791027 0.141028 0.00316012 0.0085954 0.00458049 0.00188334 0.0237677 0.0140417 0.00277395 0.121435 0.124811
0.126498 0.0141785 0.00873004 0.00147098 0.0140765 0.00844917 0.00145008 0.0917525 0.178203 0.00715563 0.00964814 0.00486507 0.00198662 0.0261122 0.0149539 0.00218099 0.124811 0.128185
0.129873 0.0156729 0.00909326 0.00155218 0.015569 0.00894699 0.00153773 0.0947434 0.166522 0.0068358 0.0107424 0.00502835 0.00211569 0.0286608 0.0155279 0.0023279 0.128185 0.131561
0.133248 0.0171745 0.00934217 0.00155391 0.0170671 0.00925501 0.00156632 0.0988935 0.179337 0.00373652 0.0118657 0.00521857 0.00219645 0.0311586 0.0158659 0.00198624 0.131561 0.134935
0.137045 0.0185786 0.00975349 0.00147485 0.0184617 0.00960875 0.00166548 0.107514 0.190952 0.00556567 0.0129716 0.00544444 0.00243255 0.0333481 0.0161346 0.00229088 0.134935 0.139154
0.141685 0.0204152 0.0102605 0.00170416 0.0202958 0.0100925 0.00190663 0.111191 0.181562 0.00915898 0.0144888 0.00605904 0.00230233 0.0360262 0.0170993 0.00255267 0.139154 0.144217
0.146748 0.0219856 0.0107566 0.00169948 0.0218612 0.0106339 0.00204026 0.116647 0.180221 0.0144231 0.0158002 0.00633338 0.00240839 0.038279 0.0175598 0.00263087 0.144217 0.149279
0.151810 0.023356 0.0113315 0.00154216 0.0232266 0.0113453 0.00206971 0.121875 0.181048 0.0123546 0.0169668 0.00645188 0.00239843 0.0401863 0.0174868 0.00244794 0.149279 0.154342
0.156873 0.0244269 0.0111693 0.00185796 0.0242952 0.0110028 0.00199139 0.124603 0.150852 0.0161696 0.0178786 0.00660148 0.0026612 0.0416761 0.0176244 0.00296832 0.154342 0.159404
0.161935 0.0252125 0.0108071 0.00210583 0.0250848 0.010794 0.00232607 0.122352 0.135517 0.0120259 0.0185193 0.00652663 0.00293606 0.0428434 0.0169208 0.00322463 0.159404 0.164467
0.166998 0.0257793 0.0102283 0.00208573 0.0256522 0.0101404 0.00276586 0.122537 0.132665 0.0130427 0.0189776 0.00629354 0.00327236 0.0436961 0.015986 0.00347327 0.164467 0.169529
0.172060 0.0258939 0.00950945 0.00232527 0.0257771 0.00954227 0.00285989 0.114782 0.115655 0.0107109 0.0190599 0.00581012 0.00336763 0.0438959 0.014791 0.00360562 0.169529 0.174591
0.177123 0.0259806 0.00905287 0.00280585 0.025859 0.00914189 0.00301774 0.118468 0.0998676 0.0145632 0.0190927 0.00545229 0.00359144 0.0441245 0.0136928 0.00409292 0.174591 0.179654
0.182185 0.0259864 0.0085841 0.00294927 0.0258667 0.00865748 0.00311417 0.117025 0.0887482 0.0165365 0.0190283 0.0051761 0.00380401 0.0443149 0.0128704 0.00491456 0.179654 0.184716
0.187248 0.0258504 0.00785055 0.00322399 0.0257342 0.00775581 0.00326186 0.114272 0.0835973 0.0160813 0.0188965 0.00503959 0.00386607 0.0441679 0.0117656 0.00553068 0.184716 0.189779
0.192310 0.0256998 0.00744795 0.00352057 0.0255864 0.00754598 0.00363116 0.111941 0.0816487 0.0162614 0.0188306 0.00482506 0.00397114 0.0437944 0.0113661 0.00604667 0.189779 0.194842
0.197373 0.025546 0.0072448 0.00364733 0.0254306 0.0070024 0.00392557 0.113283 0.072726 0.0191527 0.0187286 0.00454818 0.00405236 0.0435039 0.0104931 0.00622818 0.194842 0.199904
0.202435 0.0253098 0.00679975 0.00387006 0.0251991 0.00671253 0.00405177 0.109523 0.0691247 0.0195741 0.0185928 0.00458869 0.00409333 0.0430035 0.00966539 0.00603516 0.199904 0.204967
0.207498 0.0250534 0.00636384 0.00380837 0.0249464 0.00640139 0.00403359 0.106454 0.0689043 0.0193788 0.0184936 0.00429104 0.00414803 0.0423329 0.00881789 0.00618662 0.204967 0.210029
0.212560 0.0248839 0.00584637 0.00407552 0.0247807 0.00584638 0.00413853 0.103361 0.065061 0.0201783 0.0184678 0.0038779 0.00426592 0.0417848 0.00784958 0.0066161 0.210029 0.215091
0.217623 0.0246843 0.0052761 0.0043287 0.0245874 0.00511358 0.00439738 0.0984181 0.0597582 0.0210854 0.0183989 0.00362703 0.00436482 0.0412412 0.00708397 0.00697015 0.215091 0.220154
0.222685 0.0244901 0.00477198 0.00454228 0.0243968 0.00475943 0.00459949 0.0954389 0.057139 0.0201014 0.0183067 0.00306476 0.00443092 0.0407782 0.00645986 0.00742776 0.220154 0.225217
0.227748 0.0243397 0.00447547 0.0046976 0.0242468 0.00441476 0.00472664 0.0950621 0.0471798 0.0199913 0.0182448 0.00293688 0.00451627 0.0403947 0.00611663 0.00767464 0.225217 0.230279
0.232810 0.0242538 0.00436223 0.00492758 0.0241632 0.00426047 0.00489424 0.0932096 0.0376224 0.0216398 0.018223 0.00268305 0.00459858 0.0401401 0.00558531 0.00824495 0.230279 0.235342
0.237873 0.0240748 0.00390494 0.00499523 0.0239851 0.00380301 0.00494758 0.0923044 0.0417556 0.0220886 0.0181844 0.00269798 0.00461105 0.0395909 0.00515195 0.00851298 0.235342 0.240404
0.242935 0.0239088 0.00374498 0.00505382 0.0238254 0.00371023 0.00504036 0.0873115 0.0437561 0.0188646 0.018164 0.00249585 0.00476391 0.0390413 0.00472164 0.00854028 0.240404 0.245467
