#Peak halo mass range: 11.125 < log10(Mh/Msun) < 11.375
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 346214
#Bestfit SF halos in bin: 332895
#Bestfit Q halos in bin: 13319
#Bestfit central halos in bin: 254002
#Bestfit satellite halos in bin: 92212
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 3.01612e-14 4.67662e-07 3.00475e-14 3.1368e-14 4.92593e-07 3.12509e-14 0 0 0 0 0 0 1.13242e-13 1.64348e-06 1.12862e-13 0.000000 0.057873
0.059561 1.09135e-06 1.56156e-05 1.06944e-06 8.42664e-07 1.35153e-05 8.20979e-07 7.30702e-06 5.48364e-05 7.30305e-06 8.19242e-08 1.77356e-08 8.16022e-08 3.87186e-06 5.28118e-05 3.79804e-06 0.057873 0.061248
0.062373 5.13957e-06 3.19002e-05 4.86531e-06 4.75132e-06 2.4449e-05 4.52326e-06 1.48433e-05 0.000165216 1.41453e-05 1.00794e-06 3.74905e-07 9.93292e-07 1.65203e-05 0.000103018 1.57315e-05 0.061248 0.063498
0.064623 2.10504e-05 5.47167e-05 1.88877e-05 1.73263e-05 5.18847e-05 1.53161e-05 0.000114129 0.000134913 0.000108902 5.45321e-06 2.2393e-06 5.24094e-06 6.40134e-05 0.000176761 5.85158e-05 0.063498 0.065748
0.066873 6.08791e-05 9.02136e-05 5.15584e-05 5.2801e-05 8.13641e-05 4.42713e-05 0.000262782 0.000205055 0.000225735 1.42202e-05 5.65813e-06 1.28161e-05 0.000189403 0.000258692 0.000162125 0.065748 0.067998
0.069123 0.000130115 0.000103336 0.000101518 0.000110085 8.23225e-05 8.61916e-05 0.000630756 0.000397003 0.00049214 3.48152e-05 1.73363e-05 2.8541e-05 0.000392623 0.000244433 0.000313736 0.067998 0.070248
0.071373 0.000227757 0.000190511 0.000153892 0.000191664 0.000157346 0.000131955 0.00112986 0.000863051 0.000756734 8.43286e-05 5.06199e-05 6.21547e-05 0.000622835 0.000484455 0.000427388 0.070248 0.072498
0.073623 0.000401547 0.00030494 0.000250193 0.000340276 0.000252437 0.000219417 0.00193294 0.00150562 0.0011444 0.000176115 9.13348e-05 0.000120947 0.00102251 0.000699607 0.000645532 0.072498 0.074748
0.075873 0.000639965 0.000565016 0.000374261 0.000562182 0.000445674 0.000338108 0.00258408 0.00264895 0.00135837 0.000294323 0.000210506 0.000189898 0.00159205 0.00128099 0.000936861 0.074748 0.076998
0.078123 0.000963703 0.000888287 0.00052067 0.000843505 0.000691395 0.000462437 0.00396792 0.00376435 0.0020383 0.000454223 0.000349172 0.000266899 0.00236708 0.00202431 0.00127143 0.076998 0.079248
