#Observed stellar mass range: 11 < log10(M*/Msun) < 11.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of 0.00116119 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 12244
#Bestfit SF galaxies in bin: 3298
#Bestfit Q galaxies in bin: 8946
#Bestfit central galaxies in bin: 9433
#Bestfit satellite galaxies in bin: 2811
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 2.78284e-07 0.000439905 2.78258e-07 0 2.9521e-05 0 3.80875e-07 0.000586584 3.80853e-07 3.61148e-07 0.00027977 3.61128e-07 2.13611e-10 0.000947214 2.12461e-10 0.000000 0.057873
0.059561 0.000447217 0.00724051 0.000440305 0.000208494 0.00338179 0.000205572 0.000535224 0.00867974 0.000526131 0.000414932 0.00603254 0.000407366 0.00055556 0.00918662 0.000548442 0.057873 0.061248
0.062373 0.00288591 0.0148169 0.00276997 0.00115271 0.00869387 0.00109796 0.00352486 0.0152858 0.00339105 0.00264149 0.0125609 0.00252553 0.00370611 0.0192561 0.00351282 0.061248 0.063498
0.064623 0.0081639 0.0253611 0.00733732 0.00417861 0.00854898 0.00376641 0.00963311 0.0303142 0.00871613 0.00746638 0.0215607 0.00670955 0.0105046 0.0321541 0.00948361 0.063498 0.065748
0.066873 0.0201562 0.035923 0.0171619 0.0100333 0.0211789 0.00843577 0.0238881 0.0409236 0.020353 0.0185521 0.0326387 0.0158572 0.0255392 0.053189 0.0217477 0.065748 0.067998
0.069123 0.0432577 0.0385449 0.0355762 0.0213316 0.0244126 0.0167786 0.051341 0.0440547 0.0427137 0.0395034 0.0361737 0.0320732 0.0558565 0.0516111 0.0476051 0.067998 0.070248
0.071373 0.0730625 0.037945 0.0557033 0.0392853 0.0229722 0.0297786 0.0855147 0.039235 0.0656955 0.0677197 0.0362851 0.0512421 0.090992 0.0402177 0.0725545 0.070248 0.072498
0.073623 0.106032 0.0554731 0.0702811 0.0592832 0.0403236 0.0386961 0.123266 0.0613556 0.0838884 0.0995071 0.0594771 0.0660276 0.127928 0.0677031 0.0901264 0.072498 0.074748
0.075873 0.148669 0.0704322 0.0880008 0.0867512 0.0414391 0.0503548 0.171496 0.077018 0.105663 0.139832 0.0663053 0.0817732 0.178326 0.0814046 0.110827 0.074748 0.076998
0.078123 0.208647 0.0925049 0.114892 0.121381 0.0622707 0.0618858 0.240818 0.0961885 0.133492 0.196097 0.0974726 0.10649 0.250761 0.0895552 0.147952 0.076998 0.079248
0.080373 0.270732 0.1117 0.139626 0.167323 0.0754683 0.0835617 0.308854 0.118224 0.162144 0.25801 0.114442 0.129244 0.313423 0.109467 0.173065 0.079248 0.081498
0.082904 0.311937 0.117385 0.151392 0.182075 0.0808438 0.0868192 0.359811 0.124376 0.179338 0.296074 0.11465 0.138151 0.365169 0.117198 0.192938 0.081498 0.084311
0.085998 0.45195 0.161728 0.19804 0.26401 0.12462 0.11521 0.521235 0.171147 0.230683 0.437085 0.166557 0.185829 0.501836 0.162579 0.238008 0.084311 0.087685
0.089373 0.599431 0.211672 0.250368 0.338082 0.149912 0.118323 0.695778 0.221314 0.294599 0.579907 0.20192 0.235347 0.664944 0.211431 0.296754 0.087685 0.091061
0.092748 0.762337 0.24166 0.26556 0.434939 0.174033 0.129113 0.883034 0.260667 0.322912 0.734822 0.235691 0.249154 0.854668 0.273564 0.321763 0.091061 0.094435
0.096123 0.961401 0.277824 0.287406 0.582454 0.210314 0.154332 1.1011 0.292079 0.352407 0.930464 0.259906 0.271257 1.06522 0.289856 0.359033 0.094435 0.097811
0.099498 1.19673 0.328003 0.331442 0.729205 0.228506 0.196575 1.36909 0.360171 0.411325 1.15274 0.332901 0.308499 1.34437 0.292929 0.424056 0.097811 0.101186
0.102873 1.45986 0.354257 0.387831 0.889542 0.263158 0.195887 1.67011 0.383923 0.455534 1.40745 0.379323 0.367745 1.63573 0.287943 0.49595 0.101186 0.104560
0.106248 1.72405 0.358543 0.417097 1.02196 0.299014 0.205213 1.98288 0.383826 0.526069 1.66827 0.397106 0.397909 1.91122 0.326797 0.546322 0.104560 0.107936
0.109623 2.03542 0.356143 0.475248 1.18613 0.324267 0.236915 2.34852 0.354553 0.590474 1.9796 0.400755 0.44708 2.22276 0.287295 0.611521 0.107936 0.111310
0.112998 2.36769 0.349949 0.546312 1.36034 0.323696 0.237138 2.73906 0.391189 0.687311 2.30756 0.374681 0.518433 2.56949 0.325003 0.66464 0.111310 0.114686
0.116373 2.69519 0.371357 0.583099 1.5358 0.352976 0.2318 3.1226 0.402595 0.737299 2.61814 0.388903 0.549146 2.95374 0.358441 0.753574 0.114686 0.118060
