#Observed stellar mass range: 10 < log10(M*/Msun) < 10.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of 0.00538377 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 57059
#Bestfit SF galaxies in bin: 37770
#Bestfit Q galaxies in bin: 19289
#Bestfit central galaxies in bin: 38481
#Bestfit satellite galaxies in bin: 18578
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 3.8013e-06 2.91839e-05 3.79232e-06 1.73988e-06 2.62896e-07 1.73988e-06 7.83778e-06 8.10748e-05 7.81293e-06 3.38906e-06 -4.43128e-07 3.38843e-06 4.65518e-06 8.50958e-05 4.65246e-06 0.057873 0.061248
0.062373 2.60787e-05 7.90197e-05 2.52879e-05 2.09184e-05 7.05379e-06 2.0503e-05 3.61831e-05 0.000192928 3.53314e-05 1.36101e-05 1.11847e-05 1.33496e-05 5.19052e-05 0.000191766 5.06707e-05 0.061248 0.063498
0.064623 0.000106655 0.000164934 9.84602e-05 5.19197e-05 5.728e-05 4.76666e-05 0.000213832 0.000349976 0.000201323 7.79343e-05 5.8996e-05 7.37256e-05 0.000166144 0.000374997 0.000152988 0.063498 0.065748
0.066873 0.000302804 0.000153849 0.000269768 0.000169509 8.08377e-05 0.000152508 0.000563812 0.000337217 0.000505316 0.00021727 7.66935e-05 0.000197234 0.000479972 0.000319706 0.000424764 0.065748 0.067998
0.069123 0.00067637 0.000305383 0.000562346 0.000336655 0.000244848 0.000259978 0.00134157 0.000356993 0.00113778 0.000455533 0.000209283 0.000371327 0.00113379 0.000324286 0.00096137 0.067998 0.070248
0.071373 0.00138553 0.000578942 0.00105088 0.00102946 0.00040104 0.000785394 0.00208274 0.000932418 0.00154653 0.00098339 0.000337474 0.000750035 0.00221848 0.000775337 0.0016836 0.070248 0.072498
0.073623 0.00226432 0.00124795 0.00146515 0.00162754 0.000950833 0.00106652 0.00351119 0.00167588 0.00231323 0.0014643 0.000834372 0.000969328 0.00392141 0.0017587 0.00262893 0.072498 0.074748
0.075873 0.00323842 0.00198928 0.0020103 0.0021342 0.001645 0.00129285 0.00540063 0.00251256 0.00346298 0.00200466 0.00144016 0.00125409 0.00579394 0.00289171 0.00367044 0.074748 0.076998
0.078123 0.00467682 0.00334532 0.00268949 0.00317041 0.00245438 0.00178639 0.00762654 0.00430081 0.00449128 0.00284969 0.00228357 0.00162446 0.00846139 0.00454114 0.00507392 0.076998 0.079248
0.080373 0.00646034 0.00422713 0.00329544 0.00482468 0.00333514 0.00241644 0.00966315 0.00570693 0.00523497 0.00400405 0.00313321 0.00206341 0.0115481 0.00612263 0.0062637 0.079248 0.081498
0.082904 0.00857445 0.00520965 0.00428297 0.00657888 0.00432879 0.00312827 0.012482 0.00690209 0.00639205 0.00592507 0.00434187 0.00282593 0.0140622 0.00695039 0.00734605 0.081498 0.084311
0.085998 0.0134839 0.00885325 0.00565624 0.0105307 0.00770603 0.00418029 0.0192665 0.0109926 0.0086542 0.0101025 0.00735899 0.00407431 0.0204877 0.0105566 0.00936564 0.084311 0.087685
0.089373 0.0202991 0.0129148 0.0081697 0.0162533 0.0115414 0.00630371 0.0282211 0.0149935 0.011354 0.0157824 0.0110522 0.00643855 0.0296545 0.0152814 0.0121901 0.087685 0.091061
0.092748 0.0274879 0.0171534 0.00980735 0.0222324 0.0148689 0.00794323 0.037779 0.0205357 0.0134976 0.0224954 0.0146966 0.0084363 0.0378291 0.0214518 0.0133565 0.091061 0.094435
0.096123 0.0371853 0.0220975 0.0121695 0.0301192 0.0175867 0.0100572 0.0510215 0.0245157 0.0177493 0.0306209 0.0188114 0.0104375 0.0507823 0.025992 0.0171638 0.094435 0.097811
0.099498 0.0474495 0.0242387 0.0145247 0.0390011 0.0212969 0.0115843 0.0639924 0.0300546 0.0213411 0.0391642 0.0220939 0.0122412 0.0646111 0.0297502 0.0210278 0.097811 0.101186
0.102873 0.058122 0.0289447 0.0169107 0.0480278 0.0254673 0.0132073 0.0778877 0.0337714 0.0248801 0.0488038 0.0264523 0.0136712 0.077423 0.0326539 0.0238857 0.101186 0.104560
0.106248 0.0699467 0.0342146 0.0184819 0.05828 0.0293479 0.014805 0.0927914 0.0370588 0.0268794 0.0585607 0.0318266 0.0161342 0.0935306 0.0373312 0.026363 0.104560 0.107936
0.109623 0.0829165 0.0377531 0.0184733 0.0696994 0.0322893 0.0157199 0.108797 0.0397856 0.0263559 0.0702753 0.0337851 0.016131 0.109101 0.0393826 0.0267909 0.107936 0.111310
0.112998 0.0948083 0.0385972 0.0184587 0.0803614 0.0361475 0.0168982 0.123097 0.0447059 0.0254069 0.0805374 0.0360879 0.0171422 0.124368 0.041131 0.0258265 0.111310 0.114686
0.116373 0.107058 0.0407585 0.0204146 0.0915322 0.0361631 0.0186788 0.137459 0.0448917 0.0266126 0.0913511 0.0380643 0.0185804 0.139592 0.0428278 0.0286067 0.114686 0.118060
0.119748 0.117925 0.0434094 0.0208467 0.0998137 0.040066 0.018446 0.153388 0.0494578 0.029213 0.0999941 0.0392202 0.0185682 0.155064 0.0466987 0.0299342 0.118060 0.121435
0.123123 0.129408 0.0470756 0.0212719 0.108489 0.0436466 0.0170953 0.170369 0.0507459 0.0324247 0.110234 0.0414513 0.019688 0.169122 0.0494188 0.0306836 0.121435 0.124811
0.126498 0.142143 0.047926 0.0237258 0.118339 0.0440614 0.0165775 0.188753 0.0522717 0.0368255 0.120758 0.0411402 0.0206722 0.186438 0.0511282 0.0324922 0.124811 0.128185
0.129873 0.1562 0.0486779 0.0232713 0.129428 0.047063 0.0151387 0.208624 0.0544446 0.0376067 0.132701 0.043919 0.0206826 0.204875 0.0508792 0.0330333 0.128185 0.131561
0.133248 0.169057 0.0516037 0.0247201 0.140665 0.0476874 0.0158363 0.224651 0.0574537 0.0367337 0.143292 0.0475413 0.0202003 0.222424 0.0490768 0.0321973 0.131561 0.134935
0.137045 0.183068 0.0498285 0.0253614 0.151889 0.0487158 0.0180208 0.24412 0.0573078 0.0407014 0.155696 0.0464424 0.0219173 0.239766 0.052206 0.0352266 0.134935 0.139154
0.141685 0.202833 0.0519759 0.0235516 0.168112 0.0497954 0.016672 0.270821 0.0570462 0.0421121 0.171034 0.0468744 0.0211988 0.268699 0.0479303 0.0389042 0.139154 0.144217
