#Peak halo mass range: 9.625 < log10(Mh/Msun) < 9.875
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 2.04451e+06
#Bestfit SF halos in bin: 2.04145e+06
#Bestfit Q halos in bin: 3057
#Bestfit central halos in bin: 1.8328e+06
#Bestfit satellite halos in bin: 211706
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.063498 0.065748
0.066873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.065748 0.067998
0.069123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.067998 0.070248
0.071373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.070248 0.072498
0.073623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.072498 0.074748
0.075873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.074748 0.076998
0.078123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.076998 0.079248
0.080373 0 1.49888e-08 0 0 1.4999e-08 0 0 0 0 0 0 0 0 1.36003e-07 0 0.079248 0.081498
0.082904 0 5.72403e-08 -2.5596e-09 0 5.69755e-08 -2.51343e-09 0 1.2761e-06 0 0 0 0 0 5.27166e-07 -2.36348e-08 0.081498 0.084311
0.085998 0 8.83845e-08 -5.81199e-09 0 8.64974e-08 -5.58975e-09 0 7.75587e-06 0 0 3.03131e-10 0 0 8.14838e-07 -5.6774e-08 0.084311 0.087685
0.089373 9.42551e-09 1.43245e-07 -1.08563e-08 9.43962e-09 1.25073e-07 -9.73456e-09 0 1.42443e-05 0 0 9.82221e-10 0 9.10249e-08 1.30256e-06 -1.01805e-07 0.087685 0.091061
0.092748 2.61378e-08 5.27792e-07 -1.25282e-07 2.61769e-08 5.24908e-07 -1.25355e-07 0 2.37867e-05 0 1.17997e-08 1.57591e-08 6.57664e-09 1.50267e-07 4.8391e-06 -1.19983e-06 0.091061 0.094435
0.096123 3.93741e-08 6.92103e-07 -6.42101e-08 3.94331e-08 6.56553e-07 -6.44404e-08 0 6.09966e-05 0 1.09028e-08 1.69121e-08 5.5999e-09 2.85858e-07 6.15093e-06 -5.57334e-07 0.094435 0.097811
0.099498 1.00454e-07 5.37563e-07 -4.46701e-08 9.43008e-08 4.66136e-07 -4.04355e-08 4.20969e-06 9.29744e-05 7.42813e-07 5.18517e-08 4.56226e-08 2.34254e-08 5.21221e-07 4.5818e-06 -4.64971e-07 0.097811 0.101186
0.102873 1.89418e-07 4.87224e-07 -9.95193e-09 1.80658e-07 4.17899e-07 1.31567e-09 6.03905e-06 0.000108058 6.14742e-07 9.95899e-08 1.01582e-07 4.29436e-08 9.67085e-07 3.93413e-06 -2.22633e-07 0.101186 0.104560
0.106248 2.90135e-07 4.58489e-07 3.53051e-08 2.36486e-07 3.7581e-07 3.05524e-08 3.61165e-05 0.000135758 1.06695e-05 1.67847e-07 1.47838e-07 6.29528e-08 1.34882e-06 3.38561e-06 0 0.104560 0.107936
