#Peak halo mass range: 9.375 < log10(Mh/Msun) < 9.625
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 3.235e+06
#Bestfit SF halos in bin: 3.235e+06
#Bestfit Q halos in bin: 8
#Bestfit central halos in bin: 3.04347e+06
#Bestfit satellite halos in bin: 191529
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.063498 0.065748
0.066873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.065748 0.067998
0.069123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.067998 0.070248
0.071373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.070248 0.072498
0.073623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.072498 0.074748
0.075873 4.04755e-10 8.06817e-09 2.5157e-10 4.04756e-10 7.79904e-09 3.17118e-10 0 2.67687e-10 0 4.30226e-10 9.81203e-10 3.46742e-10 0 1.30928e-07 0 0.074748 0.076998
0.078123 8.78535e-10 9.77345e-09 3.45627e-10 8.78537e-10 7.80639e-09 3.46821e-10 0 4.31595e-09 0 9.33822e-10 2.44838e-09 6.39403e-10 0 1.2591e-07 -1.77891e-09 0.076998 0.079248
0.080373 1.21287e-08 2.92977e-08 7.3354e-09 1.21287e-08 1.9198e-08 7.37843e-09 0 0.000467468 0 1.03215e-08 1.89809e-08 7.22176e-09 4.08457e-08 2.1503e-07 1.90688e-08 0.079248 0.081498
0.082904 3.10554e-08 4.98847e-08 1.59217e-08 3.10554e-08 3.17905e-08 1.7235e-08 0 0.000800088 0 2.68619e-08 3.68082e-08 1.52089e-08 9.7692e-08 2.82002e-07 4.64026e-08 0.081498 0.084311
0.085998 9.2267e-08 1.2606e-07 4.87618e-08 9.22672e-08 9.09238e-08 4.8762e-08 0 0.00248776 0 6.12862e-08 7.79624e-08 3.53872e-08 5.84564e-07 9.78384e-07 2.76163e-07 0.084311 0.087685
0.089373 1.98659e-07 3.07856e-07 9.64943e-08 1.9866e-07 2.13155e-07 9.64928e-08 0 0.0022041 0 1.4145e-07 2.01413e-07 7.68512e-08 1.10773e-06 1.69557e-06 4.36864e-07 0.087685 0.091061
0.092748 3.04883e-07 4.67331e-07 1.31168e-07 3.04884e-07 4.26983e-07 1.31168e-07 0 0.00151531 0 2.4632e-07 3.30107e-07 1.26194e-07 1.23548e-06 2.46757e-06 2.67388e-07 0.091061 0.094435
0.096123 6.27495e-07 7.36693e-07 2.46896e-07 6.27497e-07 6.573e-07 2.49012e-07 0 0.00309412 0 4.20075e-07 5.35453e-07 2.11785e-07 3.92347e-06 4.59951e-06 1.08558e-06 0.094435 0.097811
0.099498 1.15534e-06 1.41808e-06 4.15442e-07 1.15473e-06 1.27534e-06 4.18964e-07 0.000245874 0.00358942 0.000245874 8.10511e-07 9.30063e-07 3.98881e-07 6.63477e-06 9.094e-06 1.1894e-06 0.097811 0.101186
