#Peak halo mass range: 10.625 < log10(Mh/Msun) < 10.875
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 1.00459e+06
#Bestfit SF halos in bin: 1.00317e+06
#Bestfit Q halos in bin: 1422
#Bestfit central halos in bin: 727648
#Bestfit satellite halos in bin: 276941
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 6.01351e-08 3.69474e-07 5.78251e-08 6.02204e-08 2.70572e-07 5.79199e-08 0 7.90071e-06 0 0 0 0 2.18137e-07 1.15304e-06 2.1032e-07 0.057873 0.061248
0.062373 1.11824e-06 2.29046e-06 1.0684e-06 8.81437e-07 1.93847e-06 8.37506e-07 0.000168174 3.59526e-05 0.000168174 0 0 0 4.05636e-06 6.52829e-06 3.90257e-06 0.061248 0.063498
0.064623 2.84935e-06 9.59801e-06 2.27136e-06 2.11898e-06 8.8699e-06 1.6828e-06 0.000518098 -0.000138659 0.000518032 0 0 0 1.03359e-05 2.68406e-05 8.5511e-06 0.063498 0.065748
0.066873 9.86241e-06 1.40478e-05 8.03588e-06 7.60859e-06 1.24048e-05 6.04619e-06 0.00159984 0.000417924 0.0015397 6.13985e-08 7.49906e-08 5.43165e-08 3.56141e-05 4.05621e-05 2.97576e-05 0.065748 0.067998
0.069123 2.19649e-05 2.23249e-05 1.59101e-05 1.94741e-05 1.90054e-05 1.43685e-05 0.00177918 0.00115984 0.00161098 4.58607e-07 6.95459e-07 3.81951e-07 7.84717e-05 5.72245e-05 5.95705e-05 0.067998 0.070248
0.071373 3.57482e-05 3.85491e-05 2.37621e-05 3.0881e-05 3.45632e-05 1.98875e-05 0.00346938 0.000159695 0.00315135 1.55595e-06 1.59315e-06 1.16109e-06 0.000125587 9.53495e-05 8.63682e-05 0.070248 0.072498
0.073623 6.60028e-05 6.97578e-05 3.93326e-05 5.661e-05 6.57268e-05 3.26921e-05 0.00669232 0.00102727 0.00580354 6.05036e-06 4.6868e-06 4.20973e-06 0.000223525 0.000181965 0.000142719 0.072498 0.074748
0.075873 0.000104717 0.00013709 5.49328e-05 9.25504e-05 0.000124585 4.60531e-05 0.00868782 0.00124559 0.0071749 1.23843e-05 1.08407e-05 7.94489e-06 0.000347317 0.000357401 0.000198465 0.074748 0.076998
0.078123 0.000164833 0.000207053 7.66499e-05 0.000151554 0.000180753 6.82846e-05 0.00953284 0.00286315 0.00730246 2.47077e-05 2.13053e-05 1.46512e-05 0.000533004 0.000538083 0.000278551 0.076998 0.079248
0.080373 0.000250367 0.000300254 0.000103513 0.000230564 0.000297285 9.41313e-05 0.0142207 0.0056583 0.0106266 5.08272e-05 4.3384e-05 2.86499e-05 0.000774647 0.000768565 0.000343208 0.079248 0.081498
0.082904 0.000366994 0.000404986 0.000152739 0.000347654 0.000386184 0.000145414 0.0140109 0.0106595 0.00899051 9.60677e-05 7.39182e-05 5.08001e-05 0.00107884 0.00102885 0.000446537 0.081498 0.084311
0.085998 0.000645757 0.000726201 0.000232148 0.000624204 0.00068526 0.000224068 0.0158508 0.0130441 0.00816371 0.000204153 0.000165072 0.000102059 0.00180605 0.00181 0.000657749 0.084311 0.087685
0.089373 0.00104497 0.00108839 0.000318159 0.00102228 0.000963014 0.000313921 0.0170499 0.0177442 0.00729729 0.000397246 0.000302989 0.000189961 0.00274682 0.00254823 0.0009128 0.087685 0.091061
0.092748 0.00161082 0.0016094 0.000461113 0.00158378 0.00160495 0.000466241 0.020687 0.0250568 0.0074515 0.000691654 0.000467689 0.000304386 0.00402587 0.00362657 0.00117006 0.091061 0.094435
0.096123 0.00236654 0.00213362 0.00064898 0.00233591 0.0020535 0.000638318 0.0239727 0.0321618 0.00703583 0.0011374 0.000797566 0.000454511 0.00559603 0.00466997 0.00154671 0.094435 0.097811
0.099498 0.00332891 0.00276974 0.000929196 0.00328976 0.00269196 0.000908412 0.0309521 0.0417414 0.00827992 0.00176066 0.00116315 0.000658556 0.00744941 0.00586605 0.00201045 0.097811 0.101186
0.102873 0.00448593 0.00347519 0.00116523 0.00443937 0.00342238 0.00114 0.0373327 0.0460063 0.00986846 0.00257051 0.0016048 0.000896294 0.00951859 0.0070466 0.00239702 0.101186 0.104560
0.106248 0.0058246 0.00443028 0.0012718 0.00576833 0.00424021 0.00124472 0.0455164 0.0617806 0.0110769 0.0035526 0.00213251 0.00115728 0.0117942 0.00842666 0.00260262 0.104560 0.107936
0.109623 0.00726473 0.00539163 0.00128841 0.00720169 0.00533456 0.00129131 0.0517418 0.0702129 0.00974646 0.00456924 0.00276177 0.00130446 0.014347 0.00975456 0.00257582 0.107936 0.111310
0.112998 0.00866822 0.00656372 0.00143096 0.00859228 0.00646112 0.00142942 0.0622436 0.0833702 0.00966271 0.00559026 0.0031339 0.00141814 0.0167554 0.0116138 0.00254164 0.111310 0.114686
0.116373 0.00994152 0.00700129 0.00148473 0.00986194 0.0069744 0.00163022 0.0660837 0.114912 0.00792968 0.00651853 0.00354138 0.00153483 0.0189353 0.0121782 0.00264163 0.114686 0.118060
0.119748 0.0111571 0.00734984 0.00155948 0.0110675 0.00740448 0.00160677 0.074351 0.138742 0.00879628 0.00738502 0.00395099 0.00172879 0.0210681 0.0125453 0.00256605 0.118060 0.121435
0.123123 0.0123948 0.00798403 0.00145267 0.0122995 0.00795046 0.00149153 0.0795916 0.150131 0.00729689 0.00830834 0.00444469 0.00182437 0.0231316 0.0136611 0.00270173 0.121435 0.124811
0.126498 0.0137726 0.00852436 0.00142963 0.0136683 0.00823851 0.00140953 0.0873587 0.173496 0.00598107 0.00933377 0.00471905 0.00192753 0.0254354 0.0145946 0.00217029 0.124811 0.128185
