#Observed stellar mass range: 11.6 < log10(M*/Msun) < 11.8
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.000838995 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 436
#Bestfit SF galaxies in bin: 19
#Bestfit Q galaxies in bin: 417
#Bestfit central galaxies in bin: 408
#Bestfit satellite galaxies in bin: 28
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 1.85332e-07 0.0188842 1.85314e-07 0 0 0 1.93777e-07 0.0198388 1.93757e-07 1.98009e-07 0.0187127 1.9799e-07 6.08782e-10 0.0125161 6.08782e-10 0.000000 0.057873
0.059561 0.00937016 0.1314 0.00929768 2.32898e-08 0.0236821 2.32897e-08 0.0097971 0.136194 0.00972311 0.00945249 0.133052 0.00937569 0.00817059 0.107933 0.00813751 0.057873 0.061248
0.062373 0.0432881 0.30378 0.0411824 0.00121495 0.108877 0.000966598 0.0452051 0.303317 0.0430401 0.0447167 0.296956 0.0427905 0.0224726 0.362535 0.0210681 0.061248 0.063498
0.064623 0.116572 0.454303 0.101866 0.0267097 0.130798 0.0230053 0.120667 0.468464 0.105546 0.118792 0.452461 0.103862 0.084231 0.482136 0.0745845 0.063498 0.065748
0.066873 0.279679 0.588093 0.231613 0.146698 0.363082 0.130435 0.285738 0.612732 0.237284 0.282774 0.573824 0.235798 0.23458 0.666449 0.199868 0.065748 0.067998
0.069123 0.575947 0.528956 0.478009 0.268263 0.540895 0.224579 0.589966 0.52108 0.492798 0.577603 0.513553 0.480164 0.551815 0.625825 0.469152 0.067998 0.070248
0.071373 0.970665 0.507057 0.771823 0.345069 0.782368 0.240406 0.999169 0.4852 0.7981 0.943052 0.519026 0.7459 1.37302 0.259931 1.17293 0.070248 0.072498
0.073623 1.44948 0.616553 1.02542 0.77739 0.836525 0.51991 1.4801 0.582647 1.07182 1.45122 0.598087 1.0359 1.42407 0.962749 1.07035 0.072498 0.074748
0.075873 2.09784 0.64811 1.36541 1.32794 0.963213 0.85979 2.13292 0.664103 1.38391 2.10243 0.697123 1.37584 2.0309 1.44669 1.39556 0.074748 0.076998
0.078123 2.82242 0.854664 1.67475 1.86006 1.02667 1.08655 2.86627 0.861622 1.70913 2.81345 0.892667 1.65658 2.95309 0.404536 2.07704 0.076998 0.079248
0.080373 3.5847 1.12134 1.91926 2.87522 1.23252 1.63539 3.61703 1.14036 1.95998 3.58245 1.21223 1.91333 3.61747 0.34617 2.37356 0.079248 0.081498
0.082904 4.05964 1.21556 2.07339 3.17937 1.5384 1.60678 4.09975 1.24058 2.10676 4.02747 1.31091 2.02518 4.5283 0.194537 2.89051 0.081498 0.084311
0.085998 5.77612 1.6049 2.62801 5.14679 1.76823 2.58201 5.8048 1.67788 2.61158 5.67192 1.83184 2.54406 7.29448 0.491723 4.35413 0.084311 0.087685
0.089373 7.52013 1.76432 3.07723 5.25499 3.45928 1.75665 7.62334 1.70984 3.2088 7.36331 1.94223 2.92031 9.80525 0.619568 5.6011 0.087685 0.091061
0.092748 9.7092 2.19535 3.7213 6.35327 4.11479 1.67072 9.86211 2.16234 3.84363 9.68297 2.29968 3.6806 10.0914 0.719402 5.34012 0.091061 0.094435
0.096123 12.0633 2.27765 3.9867 7.74972 4.75442 2.30024 12.2599 2.2868 4.27145 11.8479 2.51159 3.72879 15.2029 -1.06128 8.5421 0.094435 0.097811
0.099498 15.0323 2.13989 5.12594 10.1655 5.13649 3.21262 15.254 2.0727 5.20468 14.8394 2.28852 4.83636 17.8433 -1.58483 9.77183 0.097811 0.101186
0.102873 18.4145 2.31918 5.91572 12.5014 5.19351 3.76382 18.6839 2.30259 6.03011 17.9641 2.65477 5.39621 24.9779 -2.77212 13.5359 0.101186 0.104560
0.106248 21.3332 2.6229 6.51921 13.5594 7.64297 3.34779 21.6874 2.55174 6.68514 20.9717 2.91135 5.82775 26.6015 -3.68017 14.7525 0.104560 0.107936
0.109623 25.9854 2.32502 7.27756 14.5244 10.5569 2.54837 26.5076 2.26386 7.72048 25.5634 3.17813 6.50581 32.1334 -5.81001 18.8197 0.107936 0.111310
