#Observed stellar mass range: 8.2 < log10(M*/Msun) < 8.4
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.00409854 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 248838
#Bestfit SF galaxies in bin: 240705
#Bestfit Q galaxies in bin: 8133
#Bestfit central galaxies in bin: 167618
#Bestfit satellite galaxies in bin: 81220
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 3.42669e-11 1.41737e-07 3.42669e-11 3.54247e-11 1.47745e-07 3.54247e-11 0 0 0 0 0 0 1.04985e-10 4.32903e-07 1.04985e-10 0.057873 0.061248
0.062373 1.97854e-10 3.58264e-07 1.97854e-10 2.04539e-10 3.68182e-07 2.04539e-10 0 0 0 0 0 0 6.06176e-10 8.61871e-07 6.06176e-10 0.061248 0.063498
0.064623 3.15407e-07 8.03427e-07 3.06162e-07 3.26064e-07 8.43914e-07 3.16463e-07 0 0 0 0 6.48883e-07 0 9.66328e-07 8.74991e-07 9.66328e-07 0.063498 0.065748
0.066873 1.18095e-06 1.63837e-07 1.14292e-06 1.22085e-06 1.1565e-07 1.18814e-06 0 7.87353e-08 0 0 4.41072e-07 0 3.61814e-06 -6.81351e-07 3.58603e-06 0.065748 0.067998
0.069123 2.86886e-06 3.03342e-07 2.4892e-06 2.96579e-06 2.64716e-07 2.57518e-06 0 2.1721e-06 0 0 1.2943e-06 0 8.78947e-06 -2.04655e-06 8.19083e-06 0.067998 0.070248
0.071373 4.7309e-06 5.49604e-06 3.43806e-06 4.89075e-06 5.15539e-06 3.56211e-06 0 1.45009e-05 -2.48618e-08 2.68556e-07 1.77512e-06 5.03736e-08 1.39401e-05 9.89832e-06 1.1112e-05 0.070248 0.072498
0.073623 6.84008e-06 1.18913e-05 4.0754e-06 7.0712e-06 1.07948e-05 4.32474e-06 0 4.41814e-05 -2.45924e-07 5.88e-07 2.00997e-06 2.74131e-07 1.97428e-05 2.45062e-05 1.2784e-05 0.072498 0.074748
0.075873 1.27993e-05 3.1066e-05 5.01804e-06 1.29889e-05 2.79503e-05 5.27849e-06 7.18773e-06 8.64996e-05 -9.00957e-07 2.9483e-06 4.4354e-06 1.74005e-06 3.31294e-05 7.02434e-05 1.39644e-05 0.074748 0.076998
0.078123 2.65457e-05 6.13682e-05 7.4952e-06 2.68329e-05 5.59953e-05 8.32841e-06 1.80451e-05 0.000177403 -9.24832e-06 1.14433e-05 1.35997e-05 5.89227e-06 5.77134e-05 0.000126999 1.5559e-05 0.076998 0.079248
0.080373 4.88017e-05 0.000108053 1.1545e-05 4.81698e-05 9.64091e-05 1.34039e-05 6.75041e-05 0.000404545 -3.30401e-05 1.8824e-05 2.39348e-05 8.59619e-06 0.000110668 0.000231884 3.01306e-05 0.079248 0.081498
