#Observed stellar mass range: 10 < log10(M*/Msun) < 10.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of 4.99707e-05 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 57550
#Bestfit SF galaxies in bin: 40265
#Bestfit Q galaxies in bin: 17285
#Bestfit central galaxies in bin: 39209
#Bestfit satellite galaxies in bin: 18341
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 3.61778e-06 4.78226e-05 3.55554e-06 5.39587e-07 1.44295e-05 5.03856e-07 1.07884e-05 0.00011348 1.07444e-05 3.5322e-06 7.04967e-06 3.52785e-06 3.80074e-06 0.000100887 3.69793e-06 0.057873 0.061248
0.062373 3.05863e-05 0.000141075 2.92859e-05 1.252e-05 5.75939e-05 1.15232e-05 7.26712e-05 0.000348147 7.02208e-05 2.19974e-05 3.35186e-05 2.14586e-05 4.89474e-05 0.000316455 4.57816e-05 0.061248 0.063498
0.064623 0.000124188 0.000357178 0.000109073 4.97183e-05 0.000198708 4.2105e-05 0.000297663 0.000701038 0.000268831 6.42976e-05 9.25085e-05 5.83296e-05 0.00025222 0.000815698 0.000222894 0.063498 0.065748
0.066873 0.000371354 0.000383101 0.000321857 0.000204525 0.000243481 0.000168792 0.000759979 0.000705692 0.00066715 0.000229047 0.000142311 0.000200505 0.000675576 0.000799938 0.000581444 0.065748 0.067998
0.069123 0.000920553 0.000396868 0.00076749 0.000544021 0.000311392 0.000438841 0.00179768 0.000720052 0.00151482 0.000591079 0.000163575 0.000489861 0.0016249 0.000704364 0.00136795 0.067998 0.070248
0.071373 0.00167646 0.000664965 0.00127484 0.00110718 0.000551843 0.000824703 0.0030026 0.000937902 0.0023333 0.00124099 0.000414 0.000969243 0.0026074 0.00121606 0.00196472 0.070248 0.072498
0.073623 0.00262488 0.00137743 0.00173169 0.00176133 0.000966826 0.0011451 0.00463651 0.00184938 0.00314368 0.00176074 0.000809338 0.00123292 0.00447224 0.00216304 0.00300858 0.072498 0.074748
0.075873 0.00380568 0.00250678 0.0023469 0.0025782 0.00184076 0.00158103 0.00666505 0.00383507 0.00409291 0.00253961 0.00173788 0.00160633 0.00651226 0.00369601 0.00394815 0.074748 0.076998
0.078123 0.00557841 0.00401677 0.00318607 0.00384827 0.0027044 0.00216307 0.00960873 0.00623396 0.00538745 0.00381176 0.00277616 0.00221193 0.00935513 0.00597752 0.00529012 0.076998 0.079248
0.080373 0.00759428 0.00514425 0.00384235 0.0054727 0.00394551 0.0027758 0.0125364 0.00824272 0.00645442 0.00559413 0.00357549 0.00297601 0.0118702 0.00789718 0.00621545 0.079248 0.081498
0.082904 0.010395 0.00638904 0.00515537 0.00764921 0.0051812 0.00363226 0.0167913 0.00930076 0.00856553 0.00792739 0.00460427 0.00391681 0.0156702 0.00872267 0.00804409 0.081498 0.084311
