#Observed stellar mass range: 9.6 < log10(M*/Msun) < 9.8
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of 4.99707e-05 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 72100
#Bestfit SF galaxies in bin: 57226
#Bestfit Q galaxies in bin: 14874
#Bestfit central galaxies in bin: 48502
#Bestfit satellite galaxies in bin: 23598
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 7.54355e-07 0 0 6.31954e-07 0 0 0 0 0 0 0 0 1.98812e-06 0 0.057873 0.061248
0.062373 5.0013e-06 1.6826e-05 4.83717e-06 1.69182e-06 1.27351e-05 1.65919e-06 1.77341e-05 2.7323e-05 1.75628e-05 9.8011e-07 -3.86106e-07 9.8011e-07 1.32662e-05 4.46079e-05 1.29539e-05 0.061248 0.063498
0.064623 5.44712e-05 4.16505e-05 5.1102e-05 3.40383e-05 5.38587e-05 3.12952e-05 0.000133084 -3.00169e-05 0.000130662 4.03597e-05 -4.52849e-06 3.94691e-05 8.34752e-05 0.000106229 7.67245e-05 0.063498 0.065748
0.066873 0.000117433 9.07199e-05 0.000103435 8.1992e-05 0.000128454 7.02198e-05 0.000253788 1.34338e-05 0.000235865 5.98475e-05 5.17716e-06 5.55158e-05 0.000235791 0.000256512 0.00020494 0.065748 0.067998
0.069123 0.000279973 8.5467e-05 0.000234149 0.000187098 8.45952e-05 0.00015258 0.000637296 6.43157e-05 0.000558563 0.000140987 3.9582e-05 0.000121371 0.000565636 0.000138658 0.000476439 0.067998 0.070248
0.071373 0.000456904 0.000218705 0.000340477 0.000272388 0.000192601 0.000194436 0.00116681 0.000359444 0.000902087 0.000247613 0.000105885 0.000183275 0.000887069 0.000314167 0.000671812 0.070248 0.072498
0.073623 0.000705125 0.000517605 0.000460598 0.000462899 0.000369829 0.000290691 0.00163706 0.00100882 0.00112441 0.000390447 0.000253569 0.000259267 0.0013519 0.00087784 0.000910161 0.072498 0.074748
0.075873 0.00113096 0.00103849 0.000669002 0.000771614 0.000737983 0.000441695 0.0025135 0.00192233 0.00147071 0.000661407 0.000600145 0.000415353 0.00209605 0.00153838 0.00125823 0.074748 0.076998
0.078123 0.0017991 0.00164649 0.000976658 0.00132907 0.00113245 0.000734243 0.00360748 0.00322709 0.00189806 0.00112802 0.000930237 0.000640008 0.00317839 0.00254417 0.00174842 0.076998 0.079248
0.080373 0.00261395 0.00214332 0.00127219 0.00209696 0.00169419 0.00104849 0.00460297 0.00422017 0.00220838 0.00177932 0.00138004 0.000940242 0.0043294 0.00338124 0.00215936 0.079248 0.081498
0.082904 0.00353626 0.0025967 0.00157993 0.00295014 0.00208833 0.00136208 0.00579126 0.00466276 0.00253254 0.00252633 0.00175852 0.00121824 0.00561201 0.00382892 0.00267381 0.081498 0.084311
0.085998 0.00604336 0.00428894 0.00245638 0.00506331 0.00370725 0.00211881 0.00981398 0.00691798 0.00380682 0.0043798 0.00316578 0.00187788 0.00946255 0.0060097 0.0039749 0.084311 0.087685
0.089373 0.00913304 0.00694451 0.00349955 0.00768513 0.0057986 0.00302647 0.0147037 0.0103484 0.00534763 0.0068945 0.00494559 0.00283289 0.013734 0.00925912 0.00522692 0.087685 0.091061
0.092748 0.01302 0.00939082 0.0046811 0.0110666 0.00803068 0.00407952 0.0205354 0.0146136 0.00641734 0.0100535 0.00714357 0.00389884 0.0191172 0.0130343 0.00670112 0.091061 0.094435
0.096123 0.0175215 0.0111153 0.00551842 0.0152579 0.00965738 0.0049254 0.0262304 0.017344 0.00776089 0.0139413 0.00850785 0.00486832 0.0248799 0.0157151 0.00765021 0.094435 0.097811
0.099498 0.0232968 0.0141555 0.00675334 0.0205005 0.0123825 0.00603527 0.0340553 0.0206513 0.0101596 0.0188632 0.0105706 0.00608579 0.0324094 0.0184933 0.00915838 0.097811 0.101186
0.102873 0.0293704 0.0168764 0.00808947 0.0260322 0.0147219 0.00704975 0.0422136 0.0228586 0.0121171 0.0240691 0.0134984 0.00713791 0.0402664 0.0214514 0.0112283 0.101186 0.104560
0.106248 0.036034 0.0196481 0.00937127 0.0319172 0.018352 0.00789363 0.0518727 0.027021 0.0143056 0.0298359 0.0164315 0.00824517 0.0487733 0.0249428 0.0128404 0.104560 0.107936
0.109623 0.0429524 0.0216032 0.00974635 0.0379592 0.0201981 0.00875949 0.062163 0.0300713 0.0145543 0.0355025 0.0184359 0.00900104 0.0582644 0.0281011 0.0134469 0.107936 0.111310
0.112998 0.049729 0.0236244 0.0101184 0.0441482 0.0215948 0.00939355 0.0712002 0.0317796 0.0149946 0.041444 0.0194061 0.009602 0.0667573 0.029028 0.0133704 0.111310 0.114686
0.116373 0.0551212 0.0260077 0.0108379 0.0490378 0.0241998 0.00919509 0.0785267 0.0333601 0.0158498 0.0462101 0.0212134 0.00977404 0.0734367 0.0295088 0.0140125 0.114686 0.118060
0.119748 0.060911 0.0275869 0.0111409 0.0543631 0.0249175 0.0102423 0.0861032 0.037088 0.0150118 0.0515247 0.0223874 0.0113284 0.0802031 0.0324477 0.0144769 0.118060 0.121435
