#Observed stellar mass range: 9 < log10(M*/Msun) < 9.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of 4.99707e-05 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 119898
#Bestfit SF galaxies in bin: 105655
#Bestfit Q galaxies in bin: 14243
#Bestfit central galaxies in bin: 79446
#Bestfit satellite galaxies in bin: 40452
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 9.48331e-08 9.44585e-07 8.83999e-08 1.07617e-07 2.61116e-08 1.07614e-07 0 8.16218e-06 0 0 0 0 2.81081e-07 2.47256e-06 2.62917e-07 0.061248 0.063498
0.064623 1.99324e-06 2.86728e-06 1.89831e-06 2.26194e-06 1.85508e-06 2.17494e-06 0 9.8439e-06 0 0 6.83335e-07 0 5.90787e-06 5.85297e-06 5.67147e-06 0.063498 0.065748
0.066873 1.92508e-06 5.94823e-06 1.33117e-06 2.11682e-06 2.59043e-06 1.75059e-06 5.02755e-07 2.21999e-05 -9.79056e-08 0 1.70237e-06 0 5.70586e-06 9.98601e-06 4.39704e-06 0.065748 0.067998
0.069123 1.3721e-05 2.07365e-05 9.58101e-06 1.39758e-05 1.36653e-05 1.0474e-05 1.18307e-05 5.61295e-05 5.22839e-06 1.3172e-06 5.54556e-06 8.1814e-07 3.80816e-05 4.23473e-05 2.89973e-05 0.067998 0.070248
0.071373 3.35865e-05 3.81996e-05 2.15417e-05 2.08716e-05 2.82087e-05 1.30692e-05 0.000127906 0.000106438 8.59622e-05 6.42771e-06 1.24972e-05 3.61627e-06 8.69252e-05 6.9597e-05 6.08507e-05 0.070248 0.072498
0.073623 5.84251e-05 8.82282e-05 3.23595e-05 4.7356e-05 6.42513e-05 2.70493e-05 0.000140536 0.000237622 6.97433e-05 2.3824e-05 3.70712e-05 1.39122e-05 0.00012638 0.000172039 7.6811e-05 0.072498 0.074748
0.075873 0.000126128 0.000198305 6.44604e-05 9.94249e-05 0.000146638 5.23266e-05 0.000324208 0.000552271 0.000149912 5.57667e-05 7.42221e-05 3.24419e-05 0.000264313 0.000384642 0.000141611 0.074748 0.076998
0.078123 0.000230776 0.000284518 0.000120712 0.000176329 0.000219803 9.18555e-05 0.000634663 0.000768087 0.000329956 0.000104885 0.000126664 5.77479e-05 0.00047802 0.000504024 0.00026634 0.076998 0.079248
0.080373 0.000459965 0.000485725 0.00022597 0.000361507 0.000408159 0.00017276 0.00119032 0.00107755 0.000625468 0.00023748 0.000258407 0.000114249 0.000896915 0.000806409 0.000477534 0.079248 0.081498
0.082904 0.000736531 0.000752739 0.00032592 0.000599444 0.000637342 0.000265884 0.00175345 0.00153206 0.000850412 0.000398436 0.000421398 0.000177911 0.00140054 0.00115461 0.000666218 0.081498 0.084311
0.085998 0.00140134 0.00134102 0.000536843 0.00110649 0.00121576 0.000411169 0.00358853 0.00255323 0.00146954 0.000813555 0.000806192 0.000348878 0.00255572 0.00208981 0.00101963 0.084311 0.087685
0.089373 0.0023163 0.00214135 0.000815506 0.00195185 0.00194299 0.000651698 0.00501977 0.00404139 0.00177022 0.00153691 0.00126884 0.000608243 0.00384699 0.0034357 0.00136852 0.087685 0.091061
