#Observed stellar mass range: 11 < log10(M*/Msun) < 11.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of 0.00538377 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 12548
#Bestfit SF galaxies in bin: 3497
#Bestfit Q galaxies in bin: 9051
#Bestfit central galaxies in bin: 9579
#Bestfit satellite galaxies in bin: 2969
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 2.75427e-07 0.000579493 2.75403e-07 0 2.93366e-07 0 3.81843e-07 0.00072077 3.81814e-07 3.59396e-07 0.000271155 3.59377e-07 4.51472e-09 0.00135405 4.50967e-09 0.000000 0.057873
0.059561 0.000472713 0.00562483 0.000466993 0.000250659 0.00251256 0.00024973 0.000558507 0.00655646 0.000551036 0.000425596 0.00523693 0.000419547 0.000624728 0.00493842 0.000619412 0.057873 0.061248
0.062373 0.0026757 0.01251 0.00256908 0.00137809 0.00586742 0.00133391 0.00317706 0.0147469 0.00304888 0.00261871 0.010975 0.00252301 0.00285957 0.0156848 0.00271984 0.061248 0.063498
0.064623 0.008306 0.021399 0.00764095 0.00412181 0.0074794 0.00378788 0.00992263 0.0239736 0.00918398 0.00845122 0.0176623 0.00778418 0.00783748 0.0268156 0.00688822 0.063498 0.065748
0.066873 0.0194979 0.0301923 0.0169364 0.0107118 0.00996722 0.00949624 0.0228925 0.0342313 0.0199856 0.0194925 0.024829 0.0171312 0.0195153 0.0408692 0.016556 0.065748 0.067998
0.069123 0.0404153 0.031485 0.033667 0.022813 0.0136799 0.0191752 0.0472163 0.0348869 0.0398185 0.0390007 0.0281339 0.0327106 0.0449792 0.0431061 0.0372964 0.067998 0.070248
0.071373 0.0663369 0.032838 0.0513004 0.0412605 0.015411 0.0327873 0.0760255 0.0354672 0.0587865 0.0628087 0.0319216 0.0486094 0.0777201 0.0402688 0.0600466 0.070248 0.072498
0.073623 0.0970413 0.0493469 0.0663575 0.0588154 0.0297669 0.0399011 0.11181 0.0493435 0.0767659 0.0919409 0.0466096 0.0622245 0.113496 0.0513571 0.0783801 0.072498 0.074748
0.075873 0.13889 0.0610209 0.0828073 0.0904258 0.03733 0.0547844 0.157615 0.0615767 0.0976242 0.131314 0.0619642 0.0772104 0.163334 0.0740065 0.100981 0.074748 0.076998
0.078123 0.188008 0.0858301 0.101545 0.119039 0.0549383 0.0656052 0.214655 0.0811704 0.118847 0.176298 0.0858072 0.0936593 0.225788 0.0942452 0.127168 0.076998 0.079248
0.080373 0.239469 0.111824 0.118179 0.152206 0.0685081 0.0780929 0.273184 0.109694 0.139536 0.225647 0.105336 0.111018 0.284062 0.129154 0.146728 0.079248 0.081498
0.082904 0.285734 0.107004 0.139298 0.194543 0.0665836 0.104809 0.320967 0.112786 0.157111 0.269897 0.104185 0.130026 0.336828 0.137193 0.16877 0.081498 0.084311
0.085998 0.417793 0.158049 0.178979 0.290045 0.0935584 0.144195 0.46715 0.170423 0.204946 0.397847 0.158254 0.165547 0.482144 0.171344 0.214359 0.084311 0.087685
0.089373 0.555738 0.200221 0.218812 0.376184 0.112356 0.153303 0.625112 0.211384 0.260953 0.532399 0.202536 0.202304 0.631036 0.218464 0.263133 0.087685 0.091061
0.092748 0.714714 0.255992 0.243825 0.494747 0.128622 0.18563 0.799701 0.251631 0.293502 0.682893 0.239089 0.227633 0.817376 0.266275 0.300832 0.091061 0.094435
0.096123 0.906874 0.287984 0.270384 0.605067 0.162676 0.203608 1.02348 0.2861 0.335687 0.864017 0.276237 0.243398 1.04514 0.300008 0.337864 0.094435 0.097811
0.099498 1.13386 0.327281 0.318808 0.740236 0.182506 0.222375 1.28594 0.300357 0.411171 1.08826 0.318939 0.300169 1.28098 0.321568 0.385236 0.097811 0.101186
0.102873 1.38482 0.344959 0.382891 0.89378 0.199819 0.27329 1.57454 0.322951 0.496667 1.33923 0.360132 0.356875 1.53192 0.353163 0.453131 0.101186 0.104560
0.106248 1.63065 0.349932 0.40802 1.05264 0.241454 0.281544 1.85398 0.343161 0.523246 1.58118 0.379013 0.391606 1.79028 0.35879 0.493443 0.104560 0.107936
0.109623 1.93155 0.362606 0.451307 1.25066 0.280831 0.304333 2.19463 0.341965 0.573372 1.87049 0.378735 0.415458 2.12857 0.36268 0.581478 0.107936 0.111310
0.112998 2.22381 0.387805 0.517064 1.46648 0.29052 0.322027 2.51642 0.352795 0.64615 2.15732 0.393859 0.479804 2.43834 0.392052 0.649568 0.111310 0.114686
0.116373 2.51543 0.403528 0.548853 1.71656 0.272427 0.361162 2.82408 0.385887 0.689075 2.43208 0.423492 0.511742 2.78434 0.364456 0.706761 0.114686 0.118060
0.119748 2.84325 0.413786 0.586334 1.93305 0.279536 0.40615 3.19493 0.396469 0.743494 2.73078 0.436745 0.548003 3.20612 0.328855 0.784305 0.118060 0.121435
0.123123 3.13844 0.434231 0.615456 2.1101 0.303044 0.413734 3.53576 0.448546 0.747021 2.99675 0.477904 0.547398 3.59559 0.350032 0.836396 0.121435 0.124811
0.126498 3.4649 0.460129 0.671105 2.34143 0.266988 0.497768 3.89897 0.435643 0.81462 3.30409 0.526558 0.613776 3.98374 0.37056 0.906674 0.124811 0.128185
0.129873 3.83162 0.502983 0.742835 2.65637 0.204851 0.609383 4.2857 0.506286 0.869381 3.64647 0.542077 0.651088 4.429 0.346331 1.01822 0.128185 0.131561
0.133248 4.19978 0.48989 0.806757 2.85821 0.209567 0.633758 4.71811 0.498183 1.00439 3.98531 0.52085 0.739823 4.89173 0.36917 1.0796 0.131561 0.134935
0.137045 4.58933 0.483356 0.880696 3.01107 0.256243 0.637781 5.19912 0.466488 1.12645 4.3358 0.548176 0.796096 5.40731 0.342034 1.27845 0.134935 0.139154
0.141685 5.18899 0.513317 0.959779 3.33321 0.23261 0.695011 5.906 0.448308 1.28702 4.90161 0.573523 0.888056 6.1162 0.397915 1.48079 0.139154 0.144217
0.146748 5.94245 0.511433 1.19274 3.55951 0.230457 0.740009 6.86313 0.347807 1.61205 5.50449 0.565683 0.98992 7.35543 0.243124 1.99899 0.144217 0.149279
0.151810 6.56865 0.615712 1.26656 3.98679 0.189158 0.859579 7.5662 0.492177 1.69118 6.12695 0.619255 1.07206 7.99375 0.297848 2.06148 0.149279 0.154342
0.156873 7.22275 0.676932 1.34447 4.29695 0.265729 0.884905 8.35317 0.577563 1.8261 6.70206 0.743055 1.10342 8.90266 0.281561 2.23754 0.154342 0.159404
0.161935 8.03856 0.736726 1.5394 4.66617 0.28623 0.9427 9.34155 0.569377 2.1637 7.3743 0.799463 1.25236 10.1817 0.309264 2.54766 0.159404 0.164467
0.166998 8.755 0.745953 1.69975 5.1782 0.274106 1.10354 10.1369 0.654183 2.37197 8.12936 0.808631 1.44763 10.7735 0.455032 2.67029 0.164467 0.169529
0.172060 9.55529 0.808281 1.95467 5.82024 0.129645 1.33026 10.9984 0.622471 2.65743 8.97723 0.803255 1.77293 11.4203 0.580373 2.70622 0.169529 0.174591
0.177123 10.3609 0.844767 2.13491 6.31077 0.0993485 1.52043 11.9258 0.663699 2.93694 9.5971 0.811216 1.90143 12.8253 0.442308 3.28097 0.174591 0.179654
0.182185 11.305 0.725547 2.40574 7.02659 0.0603877 1.81055 12.958 0.721292 3.16588 10.3851 0.953984 1.97554 14.2729 0.576895 3.7224 0.179654 0.184716
0.187248 12.1143 0.810268 2.60779 7.54836 0.161278 1.78688 13.8784 0.850822 3.51399 11.0927 0.969983 2.18377 15.4102 0.740937 4.1206 0.184716 0.189779
0.192310 13.2127 0.888094 2.86987 8.19033 0.168435 1.90542 15.1532 0.963075 3.88175 12.0264 1.16668 2.42129 17.0405 0.612453 4.68137 0.189779 0.194842
0.197373 14.355 1.11041 3.15125 8.696 0.195603 2.00596 16.5415 0.994804 4.44267 13.0978 1.28938 2.64791 18.4114 0.831203 5.12574 0.194842 0.199904
0.202435 15.2936 1.36066 3.44088 9.2082 0.25665 2.1391 17.6448 1.35277 4.84743 13.9834 1.51589 2.84077 19.5207 0.78139 5.30847 0.199904 0.204967
0.207498 16.2663 1.64631 3.77538 9.81552 0.242916 2.33232 18.7586 1.69083 5.17777 14.8818 1.57041 3.1742 20.733 1.43249 5.42785 0.204967 0.210029
0.212560 17.4296 1.98527 3.75026 10.6538 0.232661 2.66579 20.0476 1.97288 5.21167 15.8064 1.83935 3.27606 22.6668 2.08618 5.71228 0.210029 0.215091
0.217623 18.6145 2.14887 4.13745 11.8471 0.00243324 3.21878 21.2292 2.35616 5.38031 16.9043 2.01733 3.55043 24.1323 2.43357 5.99341 0.215091 0.220154
0.222685 19.7189 2.3963 4.21078 12.1603 0.37559 2.95002 22.6394 2.52491 5.97843 17.6972 2.25949 3.69197 26.2419 2.61012 6.56869 0.220154 0.225217
0.227748 20.9798 2.92351 4.30171 12.8663 0.620422 2.87893 24.1146 2.81678 6.06491 18.8819 2.71848 3.74006 27.7486 3.22777 6.58328 0.225217 0.230279
0.232810 21.9116 3.35767 4.21016 13.6762 0.726667 3.00075 25.0934 3.31206 5.89271 19.809 3.12619 3.64641 28.6953 3.71052 6.39292 0.230279 0.235342
0.237873 22.9091 3.80342 4.19223 14.6972 0.871881 3.06308 26.0819 3.71396 5.66149 20.7534 3.77935 3.51203 29.864 4.23655 6.38135 0.235342 0.240404
0.242935 24.1799 4.28109 4.22139 15.6963 0.846804 3.18406 27.4577 4.13632 5.75936 22.101 4.01497 3.77036 30.8872 4.69521 6.16329 0.240404 0.245467
0.247998 25.5683 4.43199 4.46956 16.9669 1.05699 3.38078 28.8916 4.45575 5.99917 23.5441 4.12096 4.16666 32.0991 5.03833 6.10331 0.245467 0.250529
0.253060 26.6194 4.42788 4.67671 17.8464 0.997845 3.43934 30.009 4.65408 6.27584 24.599 4.0898 4.25337 33.138 5.30293 6.59443 0.250529 0.255592
0.258123 27.8921 4.72128 4.82096 18.8999 1.19249 3.39627 31.3664 4.86799 6.46403 25.7641 4.23697 4.31932 34.758 5.35241 6.54779 0.255592 0.260654
0.263185 28.9912 4.95773 4.8578 20.0607 1.28484 3.49679 32.4417 5.37588 6.5121 26.7858 4.51086 4.51904 36.1065 5.65079 6.72435 0.260654 0.265716
0.268248 30.2785 5.03875 5.04935 21.383 1.4811 3.4143 33.7154 5.44434 6.68769 28.2554 4.71538 4.77224 36.8056 5.78862 6.78558 0.265716 0.270779
0.273310 32.2439 5.33308 5.53484 22.4339 1.66287 3.66562 36.0341 5.23696 7.53074 30.193 4.74299 5.39594 38.8609 5.87901 6.96143 0.270779 0.275842
0.278373 33.2009 5.24729 5.62619 23.1076 1.93269 3.63784 37.1006 5.1508 7.57069 30.8115 5.1311 5.36771 40.91 5.76189 7.59163 0.275842 0.280904
0.283435 34.3369 5.74178 5.55846 23.8049 2.37002 3.46079 38.4061 5.46839 7.61015 31.7495 5.26981 5.30898 42.6848 6.55683 7.54303 0.280904 0.285967
0.288498 35.8282 6.11637 5.86704 24.9992 2.44796 3.68687 40.0122 5.66395 7.7106 33.2118 5.59513 5.48618 44.2696 6.94736 7.38406 0.285967 0.291029
0.293560 37.1113 6.28431 5.94437 26.0628 2.71886 3.62671 41.38 5.85184 7.87043 34.4533 5.90006 5.57674 45.687 7.35386 7.56324 0.291029 0.296091
0.298623 38.4467 6.04302 6.43965 27.5411 2.09539 4.47121 42.6602 5.92496 7.92826 35.6859 5.79207 5.98516 47.3538 6.91405 7.9273 0.296091 0.301154
0.303685 39.868 6.0557 6.85245 28.9106 2.86386 4.37383 44.1015 5.75605 8.41103 36.9322 5.9305 6.10175 49.3399 6.24773 9.00822 0.301154 0.306217
0.308748 40.7026 6.25912 6.98254 30.6186 2.66038 4.75305 44.5987 6.07634 8.4968 37.8595 6.2349 6.2486 49.8756 5.51974 9.31846 0.306217 0.311279
0.313810 42.3178 5.90671 7.55206 31.9528 2.60698 5.23978 46.3225 6.12701 9.07312 39.4658 5.77113 6.77297 51.5192 5.61319 9.70353 0.311279 0.316341
0.318873 43.6412 5.76163 7.88774 34.0518 2.46793 5.58487 47.3462 5.90542 9.37268 40.856 5.73634 7.16516 52.6271 5.39805 9.95426 0.316341 0.321404
0.323935 44.7853 6.12467 8.029 35.4017 2.85929 5.56158 48.4108 6.09855 9.42527 41.9085 6.0109 7.51186 54.0666 6.17753 9.85707 0.321404 0.326466
0.328997 46.6528 6.00763 8.58252 37.8903 2.93253 5.82259 50.0383 5.62596 10.2273 43.9687 5.74054 8.15654 55.3125 6.28256 10.516 0.326466 0.331528
0.334060 47.469 6.31987 8.56428 39.333 2.86262 5.86785 50.6125 5.92346 10.4764 44.8709 6.08003 7.99066 55.8517 5.47393 10.8156 0.331528 0.336591
0.339122 48.0605 6.24186 8.51575 40.5205 2.53578 6.43068 50.9737 6.1139 10.1943 45.716 6.20336 8.0063 55.6246 4.77532 10.442 0.336591 0.341653
0.344185 48.7003 5.57226 8.63574 41.9843 2.4542 6.63356 51.2952 5.67707 10.1374 46.5404 5.97562 8.15667 55.6691 4.61859 10.5381 0.341653 0.346716
0.349247 48.92 5.09967 8.54501 42.6883 2.66569 6.48824 51.3276 5.14408 10.2418 47.0624 5.47318 8.14688 54.913 4.28772 10.3851 0.346716 0.351779
0.354310 48.8618 4.50411 8.57875 43.3262 2.93988 6.32947 51.0006 5.20564 10.409 47.3275 4.97853 8.26786 53.8123 4.3107 10.0935 0.351779 0.356841
0.359372 48.8148 4.93832 8.7789 44.1293 2.98878 6.44495 50.6251 5.4764 10.4755 47.3683 5.26792 8.34603 53.4817 4.85427 10.0598 0.356841 0.361903
0.364435 48.9016 5.03586 8.92828 45.3299 2.86837 6.39627 50.2816 5.52364 10.6914 47.7997 5.34668 8.74823 52.4567 4.53218 9.97975 0.361903 0.366966
0.369497 48.4846 5.22368 8.91718 45.8396 2.94301 6.25505 49.5066 5.65281 10.6751 47.6274 5.53006 8.74726 51.2503 4.83743 9.74298 0.366966 0.372028
0.374560 47.9058 5.01392 8.89483 45.8476 2.74408 6.10827 48.701 5.49263 10.5872 47.3383 4.99417 8.96286 49.7367 5.08915 9.28797 0.372028 0.377091
0.379622 47.8232 4.52793 9.21357 46.196 2.35223 6.11958 48.4519 5.1032 10.6805 47.23 4.57366 9.15784 49.737 4.3541 9.88589 0.377091 0.382154
0.384685 47.0001 4.42811 9.18624 46.1333 2.2315 5.82321 47.335 5.19017 10.3957 46.7768 4.21753 9.30413 47.7207 4.68008 9.14438 0.382154 0.387216
0.389747 46.4883 4.11008 9.30632 46.1825 2.20024 5.84274 46.6064 4.68837 10.2942 46.446 4.12721 9.31728 46.6247 4.46135 9.12323 0.387216 0.392278
0.394810 45.645 3.99404 9.04452 45.6929 2.39027 5.5788 45.6264 4.66712 9.99719 45.7231 4.24491 9.02639 45.3928 4.19034 8.94641 0.392278 0.397341
0.399872 45.2322 3.96264 9.24173 45.9512 2.18967 5.5122 44.9544 4.62928 10.121 45.4134 4.07776 9.17935 44.6473 4.72701 9.13295 0.397341 0.402404
0.404935 43.8443 4.24096 8.93193 44.766 2.49975 5.38882 43.4882 4.92431 9.72777 44.1442 4.14979 8.86566 42.8765 5.00862 8.70426 0.402404 0.407466
0.409997 42.7681 4.39122 8.81327 44.2523 2.48784 5.44604 42.1946 5.07303 9.4669 43.2295 4.34368 8.93359 41.2793 4.80074 8.5263 0.407466 0.412529
0.415060 41.7904 4.64191 8.51533 42.952 3.15225 4.74622 41.3416 5.15134 9.43434 42.2381 4.42799 8.68217 40.3458 4.88062 8.30239 0.412529 0.417591
0.420122 40.627 4.79117 8.20012 42.3285 3.27298 4.76168 39.9695 5.25926 9.11242 41.3215 4.68896 8.36013 38.3863 4.46029 8.17941 0.417591 0.422653
0.425185 39.6368 4.73683 8.04006 41.5406 3.67977 4.55261 38.9012 5.22631 8.90945 40.2976 4.77286 8.18538 37.5049 4.81419 7.80445 0.422653 0.427716
0.430247 38.3451 4.65106 7.80478 40.7827 3.45911 4.66184 37.4032 5.41102 8.54449 39.2129 4.7288 8.12604 35.5453 4.85774 7.22075 0.427716 0.432779
0.435310 36.9722 4.63344 7.60438 39.6251 3.44486 4.70513 35.9472 5.47911 8.10158 37.8814 4.7988 7.65973 34.0389 4.87276 7.07479 0.432779 0.437841
0.440372 35.9245 4.63075 7.27509 38.7777 3.57488 4.77836 34.8221 5.45338 7.84908 36.9057 4.8041 7.43657 32.7589 4.49946 7.02559 0.437841 0.442903
0.445435 34.8246 4.66219 7.11176 37.6672 3.83046 4.3283 33.7263 5.1688 7.59007 35.7853 4.64426 7.15031 31.7248 4.53628 6.78089 0.442903 0.447966
0.450497 33.5831 4.72802 6.75911 36.5082 3.6863 4.13953 32.4529 5.32546 7.16352 34.7516 4.75991 6.8488 29.8132 4.87611 6.10398 0.447966 0.453029
0.455560 32.218 4.70049 6.45515 35.3647 3.66957 4.28863 31.0022 5.29104 6.85199 33.3385 4.74984 6.5871 28.6027 4.53607 5.94444 0.453029 0.458091
0.460622 31.18 4.74809 6.2912 34.3669 3.69831 4.04096 29.9487 5.15359 6.55688 32.391 4.83868 6.43158 27.2729 4.44254 5.61748 0.458091 0.463154
0.465685 29.652 4.79942 5.77301 32.7646 3.78131 3.75548 28.4494 4.97559 6.003 30.8141 4.93662 5.93881 25.9026 4.57197 5.21184 0.463154 0.468216
0.470747 28.3348 4.61489 5.49589 31.6083 3.65123 3.79335 27.0701 4.93156 5.65912 29.4942 4.83681 5.73887 24.5945 4.49696 4.63784 0.468216 0.473278
0.475810 27.2309 4.48251 5.3664 30.3541 3.88589 3.47022 26.0242 4.83268 5.63015 28.3898 4.61775 5.63892 23.4917 4.65847 4.43924 0.473278 0.478341
0.480872 25.9929 4.25441 5.12149 29.1567 4.07193 3.176 24.7705 4.61372 5.40317 27.1876 4.36112 5.46038 22.1384 4.49561 4.13889 0.478341 0.483404
0.485935 25.0358 4.3106 4.95135 27.9701 4.06943 3.0013 23.9021 4.4738 5.30429 26.3101 4.29177 5.18878 20.9247 4.36875 3.80857 0.483404 0.488466
0.490997 23.8209 4.17808 4.68754 26.7239 3.89176 2.93382 22.6992 4.52451 5.06884 25.0218 4.22479 4.92149 19.9463 4.37922 3.64653 0.488466 0.493528
0.496060 22.7764 4.20059 4.44457 25.1467 3.96895 2.44025 21.8606 4.58883 4.90732 24.0209 4.14715 4.59376 18.7612 4.34758 3.32933 0.493528 0.498591
0.501122 21.7313 4.25978 4.16604 24.1693 3.75575 2.38376 20.7894 4.65049 4.63458 22.9687 4.09158 4.35775 17.7391 4.28466 3.08586 0.498591 0.503654
0.506185 20.6891 4.20752 3.98761 22.9066 3.90807 2.01582 19.8324 4.36368 4.50696 21.9959 4.09011 4.09752 16.4731 3.92151 2.81451 0.503654 0.508716
0.511247 19.7857 4.12948 3.77426 21.9092 4.12273 1.7726 18.9652 4.16474 4.32295 21.0845 4.06765 3.89655 15.5952 3.65837 2.5852 0.508716 0.513778
0.516310 19.0098 3.90132 3.66756 21.2248 3.98012 1.7519 18.154 4.0671 4.13244 20.3018 3.97644 3.81482 14.8412 3.48938 2.48898 0.513778 0.518841
0.521372 18.242 3.85859 3.48018 20.2988 3.75951 1.6761 17.4474 4.00811 3.91287 19.5223 4.03317 3.63602 14.1114 3.53081 2.32183 0.518841 0.523903
0.526435 17.473 3.55551 3.29543 19.2934 3.78057 1.58526 16.7697 3.90472 3.77506 18.6118 3.84923 3.39449 13.7988 3.52255 2.25625 0.523903 0.528966
0.531497 16.7294 3.2755 3.17687 18.3827 3.52915 1.50566 16.0906 3.48613 3.67354 17.8611 3.44221 3.37712 13.0783 3.36929 2.1581 0.528966 0.534029
0.536560 16.1456 3.12162 3.14992 17.6616 3.29846 1.53007 15.5598 3.23805 3.57351 17.2545 3.23264 3.40757 12.5678 3.20974 2.21707 0.534029 0.539091
0.541622 15.4049 3.0064 2.98986 16.9021 3.35657 1.46227 14.8265 3.19892 3.42249 16.517 3.13015 3.26682 11.817 3.13682 1.99793 0.539091 0.544153
0.546685 14.7614 2.91126 2.77612 16.1126 3.31379 1.17892 14.2393 3.13299 3.3017 15.8008 2.93094 3.06386 11.4079 2.98652 2.01937 0.544153 0.549216
0.551747 14.1912 2.96249 2.60604 15.5218 3.16236 1.0576 13.6771 3.10744 3.00659 15.2237 2.92919 2.87431 10.8601 3.05559 1.87721 0.549216 0.554278
0.556810 13.5757 3.00209 2.39409 14.8688 3.13382 0.897385 13.076 3.14366 2.84532 14.5667 2.99752 2.66811 10.3784 2.92676 1.77693 0.554278 0.559341
0.561872 12.9912 2.94554 2.22149 14.2195 2.97037 0.818 12.5166 3.09954 2.76357 14.0158 2.98871 2.48943 9.68549 2.73648 1.65617 0.559341 0.564404
0.566935 12.4803 2.92657 2.2369 13.7002 2.82755 0.890078 12.0089 2.93479 2.56513 13.4769 2.97326 2.4284 9.26485 2.63938 1.54062 0.564404 0.569466
0.571997 12.0274 2.72863 2.18302 13.1461 2.80922 0.848712 11.5952 2.87317 2.59784 12.9881 2.86053 2.4099 8.9281 2.45532 1.51848 0.569466 0.574528
0.577060 11.5802 2.53944 2.20107 12.6612 2.63479 0.892325 11.1625 2.78059 2.47327 12.5084 2.65291 2.46121 8.58557 2.2568 1.50634 0.574528 0.579592
0.582123 11.2387 2.47096 2.18409 12.2424 2.5124 0.839137 10.851 2.73515 2.39536 12.1809 2.50613 2.45782 8.19895 2.2854 1.30871 0.579592 0.584654
