#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00230907 8.04946e-08 -8.04946e-08 0.0841874 3.19257e-05 -3.19257e-05 8.625 8.875
9.00 0.00410361 4.82968e-07 -3.21978e-07 0.142389 0.000100911 -6.72787e-05 8.875 9.125
9.25 0.0197308 9.41787e-06 -4.26621e-06 0.189435 0.000301093 -0.00013037 9.125 9.375
9.50 0.0769316 0.000412937 -0.000106333 0.140991 0.00318691 -0.00083667 9.375 9.625
9.75 0.215109 0.00313695 -0.000686136 0.12597 0.00754209 -0.00161465 9.625 9.875
10.00 0.29092 0.00678296 -0.00151322 0.144361 0.0104392 -0.00228773 9.875 10.125
10.25 0.205358 0.00638861 -0.00135352 0.187909 0.0161909 -0.00331852 10.125 10.375
10.50 0.127985 0.00624469 -0.00122247 0.233317 0.0296951 -0.00571628 10.375 10.625
10.75 0.0789695 0.00676605 -0.00121321 0.265311 0.0543757 -0.00999898 10.625 10.875
11.00 0.0480046 0.00454046 -0.000790537 0.283456 0.0598483 -0.0110166 10.875 11.125
11.25 0.0280312 0.00218986 -0.000367538 0.275037 0.051437 -0.00904804 11.125 11.375
11.50 0.0163997 0.00109151 -0.000188116 0.260566 0.0456137 -0.0081915 11.375 11.625
11.75 0.00951744 0.000545753 -9.45007e-05 0.249744 0.0402324 -0.00724222 11.625 11.875
12.00 0.00551211 0.000248245 -4.01668e-05 0.240252 0.0327137 -0.00542375 11.875 12.125
12.25 0.00316014 0.00010408 -1.78698e-05 0.225579 0.0245691 -0.00427856 12.125 12.375
12.50 0.00177273 4.05693e-05 -5.23215e-06 0.213504 0.017552 -0.00231448 12.375 12.625
12.75 0.000985012 1.4972e-05 0 0.199804 0.0119002 0 12.625 12.875
13.00 0.000531828 4.18572e-06 2.17335e-06 0.182231 0.00623578 0.00350755 12.875 13.125
13.25 0.000276901 9.65935e-07 1.5294e-06 0.162209 0.00291237 0.00465304 13.125 13.375
13.50 0.00013676 2.41484e-07 8.85441e-07 0.128311 0.00153647 0.00568043 13.375 13.625
13.75 6.31883e-05 0 3.21978e-07 0.123567 0 0.00448877 13.625 13.875
14.00 2.55168e-05 0 1.60989e-07 0.0630915 0 0.00594862 13.875 14.125
14.25 9.82034e-06 0 0 0.0737705 0 0 14.125 14.375
14.50 2.09286e-06 0 0 0.0384615 0 0 14.375 14.625
14.75 2.41484e-07 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
