#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0253994 8.04946e-08 -8.04946e-08 0.0163211 3.11621e-06 -3.11621e-06 8.625 8.875
9.00 0.0384465 1.20742e-06 -7.24451e-07 0.0120659 3.93484e-06 -3.80818e-06 8.875 9.125
9.25 0.101146 2.14921e-05 -8.77391e-06 0.0125048 2.28137e-05 -9.26014e-06 9.125 9.375
9.50 0.18769 0.000126859 -4.49965e-05 0.0308383 0.000108814 -3.93447e-05 9.375 9.625
9.75 0.188132 0.000327935 -0.000105689 0.0573031 0.000549935 -0.000188481 9.625 9.875
10.00 0.120362 0.000493432 -0.000146259 0.0875041 0.00262859 -0.000809565 9.875 10.125
10.25 0.0629641 0.000491017 -0.000147386 0.134793 0.00607976 -0.00189938 10.125 10.375
10.50 0.029103 0.000201156 -6.20613e-05 0.129149 0.00580484 -0.00178963 10.375 10.625
10.75 0.0128655 5.82781e-05 -1.61794e-05 0.108159 0.00397806 -0.00110141 10.625 10.875
11.00 0.00531441 1.72258e-05 -4.10522e-06 0.0958923 0.00292105 -0.000697851 10.875 11.125
11.25 0.00203474 4.02473e-06 -1.28791e-06 0.0811377 0.00181393 -0.000581235 11.125 11.375
11.50 0.000694588 2.41484e-07 0 0.0618843 0.000326037 0 11.375 11.625
11.75 0.000206388 1.60989e-07 0 0.0475819 0.000742335 0 11.625 11.875
12.00 5.62657e-05 0 0 0.0500715 0 0 11.875 12.125
12.25 1.01423e-05 0 0 0.015873 0 0 12.125 12.375
12.50 2.17335e-06 0 0 0 0 0 12.375 12.625
12.75 4.02473e-07 0 0 0 0 0 12.625 12.875
13.00 0 0 0 0 0 0 12.875 13.125
13.25 0 0 0 0 0 0 13.125 13.375
13.50 0 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
