#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00401266 0 0 0.0363089 0 0 8.625 8.875
9.00 0.00723775 8.04946e-08 0 0.0616687 1.04345e-05 0 8.875 9.125
9.25 0.0331684 1.12692e-05 -5.23215e-06 0.0999837 0.000162795 -7.6443e-05 9.125 9.375
9.50 0.127456 0.000629709 -0.000176766 0.115574 0.00231456 -0.00063514 9.375 9.625
9.75 0.294456 0.00415642 -0.000986703 0.126728 0.0064746 -0.00156124 9.625 9.875
10.00 0.322394 0.00693735 -0.00161995 0.144124 0.0101538 -0.0024243 9.875 10.125
10.25 0.217718 0.0072025 -0.00157375 0.187455 0.019221 -0.00413907 10.125 10.375
10.50 0.134347 0.00877109 -0.00165553 0.239823 0.0418349 -0.00801532 10.375 10.625
10.75 0.0821978 0.00824675 -0.00157166 0.276468 0.0635199 -0.0128367 10.625 10.875
11.00 0.047672 0.00421751 -0.000780315 0.274202 0.0575539 -0.0111605 10.875 11.125
11.25 0.0270594 0.00187263 -0.000342987 0.255848 0.0475142 -0.009141 11.125 11.375
11.50 0.0153456 0.000856784 -0.000162116 0.237719 0.039942 -0.00785464 11.375 11.625
11.75 0.00861518 0.000380256 -7.78383e-05 0.223951 0.0325547 -0.00683773 11.625 11.875
12.00 0.00479941 0.000162519 -3.03465e-05 0.206695 0.0258696 -0.00496785 11.875 12.125
12.25 0.00259217 5.98075e-05 -1.19937e-05 0.187622 0.0182904 -0.00371057 12.125 12.375
12.50 0.00138386 1.95602e-05 -1.60989e-06 0.173278 0.0114757 -0.000960633 12.375 12.625
12.75 0.000702235 4.26621e-06 1.60989e-07 0.154631 0.00510478 0.000193849 12.625 12.875
13.00 0.000345 6.43957e-07 4.82968e-07 0.124592 0.00139806 0.00146085 12.875 13.125
13.25 0.000157045 8.04946e-08 3.21978e-07 0.0922604 0.000465035 0.0018649 13.125 13.375
13.50 6.6408e-05 0 2.41484e-07 0.0860606 0 0.00333554 13.375 13.625
13.75 2.34239e-05 0 0 0.0756014 0 0 13.625 13.875
14.00 7.24451e-06 0 0 0.0555556 0 0 13.875 14.125
14.25 1.20742e-06 0 0 0 0 0 14.125 14.375
14.50 8.04946e-08 0 0 0 0 0 14.375 14.625
14.75 8.04946e-08 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
