#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00819757 8.04946e-08 0 0.0166634 9.65595e-06 0 8.625 8.875
9.00 0.0138959 2.41484e-07 -8.04946e-08 0.0231882 5.3905e-06 1.3411e-07 8.875 9.125
9.25 0.0560051 8.37144e-06 -3.70275e-06 0.0476557 6.37062e-05 -2.99029e-05 9.125 9.375
9.50 0.18663 0.000607251 -0.000181596 0.090995 0.00142725 -0.000435933 9.375 9.625
9.75 0.359136 0.00375145 -0.000975514 0.11946 0.00487152 -0.00126142 9.625 9.875
10.00 0.324173 0.00569387 -0.00140487 0.143703 0.00925647 -0.00231338 9.875 10.125
10.25 0.211915 0.00713311 -0.00156385 0.187551 0.0219217 -0.00475484 10.125 10.375
10.50 0.130714 0.00959657 -0.00196528 0.246986 0.0484343 -0.0102971 10.375 10.625
10.75 0.0777391 0.00651105 -0.00136728 0.270052 0.0549636 -0.0121891 10.625 10.875
11.00 0.0430694 0.00287012 -0.000572236 0.251585 0.0460273 -0.00959018 10.875 11.125
11.25 0.0235853 0.00120372 -0.00024575 0.228276 0.0370613 -0.00783655 11.125 11.375
11.50 0.0128196 0.000475482 -9.73985e-05 0.20373 0.0282718 -0.00593561 11.375 11.625
11.75 0.00686876 0.000184977 -3.85569e-05 0.183296 0.0213373 -0.00451227 11.625 11.875
12.00 0.00357066 6.6891e-05 -1.40866e-05 0.167204 0.0152479 -0.00327255 11.875 12.125
12.25 0.00179752 1.94797e-05 -4.58819e-06 0.142672 0.00919122 -0.00218275 12.125 12.375
12.50 0.000864592 4.99066e-06 -5.63462e-07 0.123545 0.00494943 -0.000570819 12.375 12.625
12.75 0.000392975 5.63462e-07 8.04946e-08 0.102212 0.00128544 0.000183932 12.625 12.875
13.00 0.000162358 1.60989e-07 1.60989e-07 0.0837878 0.000907585 0.000909396 12.875 13.125
13.25 6.09344e-05 0 0 0.0475561 0 0 13.125 13.375
13.50 2.01236e-05 0 0 0.052 0 0 13.375 13.625
13.75 4.91017e-06 0 0 0.0163934 0 0 13.625 13.875
14.00 4.82968e-07 0 0 0 0 0 13.875 14.125
14.25 8.04946e-08 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
