#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0179457 8.04946e-08 -8.04946e-08 0.0160669 4.41447e-06 -4.41447e-06 8.625 8.875
9.00 0.0251913 4.02473e-07 -1.60989e-07 0.0117525 -7.54371e-08 1.88127e-07 8.875 9.125
9.25 0.062236 6.43957e-06 -2.65632e-06 0.0108036 1.31223e-05 -4.71249e-06 9.125 9.375
9.50 0.111985 2.95415e-05 -1.13497e-05 0.0222332 4.21219e-05 -1.34781e-05 9.375 9.625
9.75 0.101268 9.61105e-05 -3.23588e-05 0.0421867 0.000262491 -8.10847e-05 9.625 9.875
10.00 0.0570257 0.000142717 -4.69283e-05 0.0701413 0.00136951 -0.000481099 9.875 10.125
10.25 0.0259293 8.91075e-05 -2.72072e-05 0.0981917 0.00246356 -0.000808813 10.125 10.375
10.50 0.0104851 2.53558e-05 -9.49836e-06 0.0902133 0.00212517 -0.000808083 10.375 10.625
10.75 0.00398722 6.19808e-06 -2.01236e-06 0.0753826 0.00141492 -0.000464886 10.625 10.875
11.00 0.00138491 1.85138e-06 -2.41484e-07 0.0652136 0.00124797 -0.000162974 10.875 11.125
11.25 0.000424367 0 0 0.0593703 0 0 11.125 11.375
11.50 0.000109473 0 0 0.0441176 0 0 11.375 11.625
11.75 2.35044e-05 0 0 0.0616438 0 0 11.625 11.875
12.00 4.18572e-06 0 0 0.0576923 0 0 11.875 12.125
12.25 7.24451e-07 0 0 0 0 0 12.125 12.375
12.50 1.60989e-07 0 0 0 0 0 12.375 12.625
12.75 0 0 0 0 0 0 12.625 12.875
13.00 0 0 0 0 0 0 12.875 13.125
13.25 0 0 0 0 0 0 13.125 13.375
13.50 0 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
