#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00360245 0 0 0.0415605 0 0 8.625 8.875
9.00 0.00644794 1.60989e-07 -8.04946e-08 0.0710576 2.31937e-05 -1.15931e-05 8.875 9.125
9.25 0.0301596 1.09473e-05 -4.74918e-06 0.112838 0.00016243 -7.59363e-05 9.125 9.375
9.50 0.118438 0.00060862 -0.000166704 0.120302 0.00246316 -0.000671118 9.375 9.625
9.75 0.282823 0.00408236 -0.000970523 0.127152 0.00666703 -0.00157133 9.625 9.875
10.00 0.319269 0.00702509 -0.00164869 0.144292 0.0102081 -0.00243127 9.875 10.125
10.25 0.216935 0.00711999 -0.001562 0.18736 0.0186961 -0.00399438 10.125 10.375
10.50 0.133905 0.00839623 -0.0015826 0.239069 0.0399544 -0.00756338 10.375 10.625
10.75 0.082105 0.00824434 -0.00155338 0.275823 0.0634642 -0.0126529 10.625 10.875
11.00 0.0479975 0.00436957 -0.000801485 0.27674 0.0588587 -0.0113627 10.875 11.125
11.25 0.027364 0.00194869 -0.000351842 0.25931 0.0484361 -0.00916752 11.125 11.375
11.50 0.0156287 0.00090822 -0.00016767 0.241602 0.0411943 -0.00791752 11.375 11.625
11.75 0.00882197 0.000410361 -8.22655e-05 0.229815 0.0340329 -0.00704336 11.625 11.875
12.00 0.00495074 0.000181274 -3.30028e-05 0.212978 0.0276581 -0.00516327 11.875 12.125
12.25 0.00269729 6.83399e-05 -1.19937e-05 0.193172 0.0198788 -0.00354788 12.125 12.375
12.50 0.00145727 2.2136e-05 -1.93187e-06 0.177861 0.0123014 -0.00108844 12.375 12.625
12.75 0.000752785 5.63462e-06 -3.21978e-07 0.161677 0.00613993 -0.000358418 12.625 12.875
13.00 0.000376473 7.24451e-07 1.20742e-06 0.137695 0.00144276 0.00298896 12.875 13.125
13.25 0.000176444 1.60989e-07 4.02473e-07 0.104471 0.000816345 0.00204739 13.125 13.375
13.50 7.4377e-05 0 8.04946e-08 0.0865801 0 0.000989623 13.375 13.625
13.75 2.89781e-05 0 0 0.075 0 0 13.625 13.875
14.00 1.00618e-05 0 0 0.064 0 0 13.875 14.125
14.25 1.60989e-06 0 0 0 0 0 14.125 14.375
14.50 1.60989e-07 0 0 0 0 0 14.375 14.625
14.75 8.04946e-08 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
