#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00249879 0 0 0.070193 0 0 8.625 8.875
9.00 0.0041755 0 0 0.120005 0 0 8.875 9.125
9.25 0.0182726 7.80798e-06 -2.89781e-06 0.141015 0.000296429 -0.000109777 9.125 9.375
9.50 0.0604587 0.000238586 -5.86001e-05 0.0921181 0.00232813 -0.000578105 9.375 9.625
9.75 0.158013 0.00285724 -0.000594614 0.095198 0.00673262 -0.00144871 9.625 9.875
10.00 0.242598 0.00631931 -0.00127713 0.139522 0.00862236 -0.00189653 9.875 10.125
10.25 0.184161 0.00501924 -0.00108909 0.183619 0.0128232 -0.00281987 10.125 10.375
10.50 0.117444 0.0041235 -0.000853565 0.224947 0.020058 -0.00394431 10.375 10.625
10.75 0.0731951 0.00400259 -0.000692656 0.254917 0.0344159 -0.0058049 10.625 10.875
11.00 0.045329 0.0034203 -0.00053223 0.281805 0.048169 -0.00770822 10.875 11.125
11.25 0.0272316 0.00198097 -0.00031578 0.282639 0.0475464 -0.00784919 11.125 11.375
11.50 0.0162244 0.00103033 -0.000167026 0.273592 0.0426435 -0.00724483 11.375 11.625
11.75 0.00966603 0.000544868 -8.11385e-05 0.265366 0.038882 -0.00602448 11.625 11.875
12.00 0.00568775 0.000274728 -4.12937e-05 0.263431 0.0337358 -0.00522473 11.875 12.125
12.25 0.00333739 0.000132655 -1.86747e-05 0.24763 0.0286925 -0.00416258 12.125 12.375
12.50 0.00195199 5.96465e-05 -6.84204e-06 0.238804 0.0224099 -0.0026588 12.375 12.625
12.75 0.00114101 2.26995e-05 -8.04946e-08 0.228501 0.0149798 -5.4419e-05 12.625 12.875
13.00 0.000641542 8.61292e-06 2.81731e-06 0.220954 0.0101014 0.0036609 12.875 13.125
13.25 0.00036126 2.17335e-06 3.30028e-06 0.199643 0.00478619 0.00737904 13.125 13.375
13.50 0.000195119 8.85441e-07 1.77088e-06 0.181106 0.00369932 0.00750029 13.375 13.625
13.75 0.000100377 2.41484e-07 1.28791e-06 0.1668 0.00199968 0.0108296 13.625 13.875
14.00 4.92627e-05 0 4.82968e-07 0.140523 0 0.00850968 13.875 14.125
14.25 2.34239e-05 0 4.02473e-07 0.0996564 0 0.0157403 14.125 14.375
14.50 8.12995e-06 0 8.04946e-08 0.029703 0 0.00970297 14.375 14.625
14.75 3.13929e-06 0 0 0 0 0 14.625 14.875
15.00 2.41484e-07 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
