#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0223451 2.41484e-07 -1.60989e-07 0.0135844 7.05756e-06 -7.05756e-06 8.625 8.875
9.00 0.0357988 1.36841e-06 -5.63462e-07 0.0102713 1.85519e-06 3.241e-07 8.875 9.125
9.25 0.110288 3.27613e-05 -1.27181e-05 0.0132316 2.08979e-05 -1.22916e-05 9.125 9.375
9.50 0.255831 0.000242772 -7.99311e-05 0.0389587 0.000181194 -6.14338e-05 9.375 9.625
9.75 0.291319 0.000645003 -0.000204456 0.0742882 0.000860937 -0.000294149 9.625 9.875
10.00 0.202605 0.00105834 -0.000294691 0.107327 0.00353728 -0.000992626 9.875 10.125
10.25 0.112577 0.00167356 -0.000460671 0.162448 0.0116818 -0.0032638 10.125 10.375
10.50 0.0573248 0.000934381 -0.000258388 0.178524 0.0129485 -0.00363022 10.375 10.625
10.75 0.0277656 0.000320449 -8.77391e-05 0.150599 0.00960246 -0.00264387 10.625 10.875
11.00 0.0129934 0.00010247 -2.50338e-05 0.131049 0.00677456 -0.00165857 10.875 11.125
11.25 0.00566835 3.13929e-05 -8.04946e-06 0.110851 0.00486898 -0.00124668 11.125 11.375
11.50 0.00231889 5.79561e-06 -1.12692e-06 0.0890725 0.00227101 -0.000442475 11.375 11.625
11.75 0.00089188 8.85441e-07 -3.21978e-07 0.0706679 0.000921704 -0.00033538 11.625 11.875
12.00 0.00030604 3.21978e-07 0 0.0636507 0.000984073 0 11.875 12.125
12.25 8.951e-05 0 0 0.0377698 0 0 12.125 12.375
12.50 2.2297e-05 0 0 0.0541516 0 0 12.375 12.625
12.75 4.74918e-06 0 0 0 0 0 12.625 12.875
13.00 4.02473e-07 0 0 0 0 0 12.875 13.125
13.25 8.04946e-08 0 0 0 0 0 13.125 13.375
13.50 0 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
