#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00322421 8.04946e-08 0 0.0215953 2.44249e-05 0 8.625 8.875
9.00 0.00516695 4.82968e-07 -8.04946e-08 0.0488394 4.21666e-05 -1.40555e-05 8.875 9.125
9.25 0.0209387 1.19132e-05 -4.74918e-06 0.0810956 0.000173509 -7.07284e-05 9.125 9.375
9.50 0.0610605 0.000403358 -9.45007e-05 0.0676434 0.00188464 -0.000471987 9.375 9.625
9.75 0.148096 0.00374018 -0.000698693 0.0802869 0.00655713 -0.0013357 9.625 9.875
10.00 0.226735 0.00655089 -0.00133677 0.13342 0.00815237 -0.00179031 9.875 10.125
10.25 0.176405 0.00464856 -0.00108048 0.17884 0.0117017 -0.00271635 10.125 10.375
10.50 0.113469 0.00361453 -0.000802048 0.219501 0.0175246 -0.00342156 10.375 10.625
10.75 0.0709862 0.0031706 -0.000584391 0.249958 0.0279127 -0.00485224 10.625 10.875
11.00 0.0439283 0.00294683 -0.000485543 0.275851 0.0432281 -0.00719708 10.875 11.125
11.25 0.0266299 0.00183536 -0.000296784 0.280789 0.0452868 -0.00755042 11.125 11.375
11.50 0.0159801 0.000965452 -0.000153664 0.274098 0.0406924 -0.00675237 11.375 11.625
11.75 0.0095469 0.000514199 -7.79188e-05 0.268712 0.0369184 -0.00576228 11.625 11.875
12.00 0.00565539 0.000276338 -4.67674e-05 0.263401 0.0340306 -0.00594255 11.875 12.125
12.25 0.00333384 0.000132897 -1.85943e-05 0.25434 0.0284686 -0.00408778 12.125 12.375
12.50 0.00197397 5.96465e-05 -5.71512e-06 0.241324 0.0221334 -0.0021902 12.375 12.625
12.75 0.00115856 2.30215e-05 -8.85441e-07 0.236712 0.0148716 -0.000582904 12.625 12.875
13.00 0.000664322 9.65935e-06 2.49533e-06 0.222707 0.0109011 0.00305231 12.875 13.125
13.25 0.000373334 2.81731e-06 3.13929e-06 0.211945 0.00590241 0.00668278 13.125 13.375
13.50 0.000205342 9.65935e-07 1.93187e-06 0.194826 0.00376983 0.00764708 13.375 13.625
13.75 0.000113578 3.21978e-07 1.28791e-06 0.170801 0.00234403 0.00951053 13.625 13.875
14.00 5.48973e-05 0 9.65935e-07 0.140762 0 0.0153893 13.875 14.125
14.25 2.82536e-05 0 3.21978e-07 0.119658 0 0.010148 14.125 14.375
14.50 1.07058e-05 0 1.60989e-07 0.0451128 0 0.0145784 14.375 14.625
14.75 4.82968e-06 0 0 0 0 0 14.625 14.875
15.00 5.63462e-07 0 0 0.142857 0 0 14.875 15.125
15.25 1.60989e-07 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
